query,entity_type,entity_id,display_title,display_subtitle,token_text,token_type,related_asset_id,related_fund_id,related_project_id,relation_type,source_table,rank_weight
이오타서울,project,iota-421f,421호펀드,Child Project | active,"421호펀드 iota-421f 이오타서울 (IOTA Seoul) 크레딧펀드 · 21호, 기회추구2-2-1호(C1), 기회추구2-2-1호(C2)",canonical_entity,ast_aefd81e93778,,iota-421f,self,"asset_project_link_resolution, projects",100
이오타서울,project,iota-427,와이디427,Child Project | active,iota-427 와이디427 와이디427피에프브이 주식회사 이오타서울 (IOTA Seoul),canonical_entity,ast_cd9937cc8678,,iota-427,self,"asset_project_link_resolution, projects",100
이오타서울,project,iota-816,와이디816,Child Project | active,iota-816 와이디816 이오타서울 (IOTA Seoul),canonical_entity,,,iota-816,self,projects,100
이오타서울,project,iota-seoul,이오타서울 (IOTA Seoul),Parent Project | active,421호펀드 iota-seoul 와이디427 와이디816 이오타서울 (IOTA Seoul),canonical_entity,,,iota-seoul,self,projects,100
이오타서울,project,project_notion_3258ced4-3c47-818d-9da5-c27149a74a92,이오타서울 427,PRJ-160 | Project | 설정 후,project_notion_3258ced4-3c47-818d-9da5-c27149a74a92 이오타서울 427,canonical_entity,,,project_notion_3258ced4-3c47-818d-9da5-c27149a74a92,self,projects,100
이오타서울,project,project_notion_3258ced4-3c47-81cb-a4ff-e9df05eb2777,이오타서울 816,PRJ-161 | Project | 설정 후,project_notion_3258ced4-3c47-81cb-a4ff-e9df05eb2777 이오타서울 816,canonical_entity,,,project_notion_3258ced4-3c47-81cb-a4ff-e9df05eb2777,self,projects,100
눈스퀘어,asset,ast_fe9e7fc006fb,눈스퀘어,A112006001 | 서울특별시 중구 명동2가 83-5 | verified,[7호] 이지스일반사모부동산투자신탁7호 112006 7호 ast_fe9e7fc006fb DB손해보험 경찰공제회 국민연금공단 눈스퀘어 이지스일반사모부동산투자신탁7호 이지스자산운용 하나은행,canonical_entity,ast_fe9e7fc006fb,112006,,self,"asset_fund_links, asset_master, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
눈스퀘어,beneficiary,beneficiary_2af6c324c3ae211b1c45d984d10bb78f,국민연금공단,beneficiary exposure party,[103호] 이지스제103호전문투자형사모부동산투자유한회사 [210호] 이지스제210호전문투자형사모부동산투자회사(운용) [30호] 이지스복합쇼핑몰사모부동산투자신탁30호 [416호] 이지스일반사모부동산투자신탁제416호(운용) [7호] 이지스일반사모부동산투자신탁7호 [87호] 이지스일반사모투자신탁87호 [인컴앤그로스 2호] 이지스인컴앤그로스일반사모부동산자투자신탁제2호 [코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 beneficiary_2af6c324c3ae211b1c45d984d10bb78f V플렉스 국민연금공단 눈스퀘어 롯데수원역쇼핑타운토지 센터필드 스타필드(고양) 아레나스양지물류센터 원그로브(마곡CP4 복합개발사업) 인천석남물류센터 평촌G스퀘어 포포인츠바이쉐라톤조선서울명동,canonical_entity,ast_e0a9abed71bf,112209,,self,beneficiary_exposures,100
눈스퀘어,beneficiary,beneficiary_9c5cdda4520a23dd3ea0492fd5afb585,경찰공제회,beneficiary exposure party,[129-1호] 이지스글로벌일반사모부동산투자신탁129-1호(재간접형) [20-3호] 이지스해외간접RES사모부동산투자신탁제20-3호 [7호] 이지스일반사모부동산투자신탁7호 [인컴앤그로스 2호] 이지스인컴앤그로스일반사모부동산자투자신탁제2호 [코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 beneficiary_9c5cdda4520a23dd3ea0492fd5afb585 PartnersGroup Real Estate Secondary 2013 V플렉스 경찰공제회 눈스퀘어 아레나스양지물류센터 인천석남물류센터 펀드지분 · 129-1호 포포인츠바이쉐라톤조선서울명동,canonical_entity,ast_a69271e859b5,112128,,self,beneficiary_exposures,100
눈스퀘어,beneficiary,beneficiary_fd1712a508dbd8e44c2441fd2ab8048d,이지스자산운용,beneficiary exposure party,"[10호] 이지스KORIF일반사모부동산투자신탁10호 [114호] 이지스제114호전문투자형사모부동산투자유한회사 [149호] 이지스일반사모부동산투자신탁149호(운용) [151호] 이지스제151호전문투자형사모부동산투자유한회사(운용) [200호] 이지스제200호일반사모부동산투자유한회사 [210호] 이지스제210호전문투자형사모부동산투자회사(운용) [263호(운용)] 이지스전문투자형사모투자신탁263호 [30호] 이지스복합쇼핑몰사모부동산투자신탁30호 [316-2호] 이지스글로벌일반사모부동산자투자신탁316-2호 [33호] 이지스일반사모부동산투자신탁33호(운용) [353호] 이지스일반사모부동산투자신탁제353호(운용) [354호] 이지스전문투자형사모부동산투자신탁제354호(운용) [378-2호] 이지스글로벌일반사모부동산자투자신탁378-2호 [380-2호] 이지스미국일반사모부동산투자신탁380-2호 [389호] 이지스전문투자형사모부동산투자신탁제389호 [395호] 이지스제395호전문투자형사모부동산투자유한회사(운용) [397호] 이지스제397호전문투자형부동산사모투자회사(운용) [400호] 이지스제400호부동산일반사모투자회사 [403호] 이지스제403호전문투자형사모부동산투자유한회사(운용) [417-2호] 이지스미국일반사모부동산투자신탁417-2호 [420호] 이지스제420호전문투자형사모부동산투자회사(운용) [421호] 이지스일반사모부동산투자신탁421호(운용) [426호] 이지스일반사모부동산투자신탁제426호(운용) [451호(운용)] 이지스일반사모부동산투자신탁제451호(운용) [454호] 이지스일반사모부동산투자신탁제454호 [460호(2종)] 이지스일반사모부동산투자신탁460호(2종) [460호] 이지스일반사모부동산투자신탁460호(운용) [468-1호] 이지스일반사모부동산투자신탁제468-1호 [468-2호(2종)] 이지스일반사모부동산투자신탁제468-2호(2종) [468-2호] 이지스일반사모부동산투자신탁제468-2호(운용) [472호(보통주)] 이지스제472호일반사모부동산투자회사(보통주) [473호(2종)] 이지스일반사모부동산투자신탁제473호(2종) [473호] 이지스일반사모부동산투자신탁제473호(운용) [482호] 이지스일반사모부동산자투자신탁제482호(운용) [502호(보통주)] 이지스제502호부동산일반사모투자회사(보통주) [502호] 이지스제502호부동산일반사모투자회사(운용) [52호] 이지스유럽재간접사모부동산투자신탁제52호 [574호] 이지스제574호부동산일반사모투자회사(운용) [72호] 이지스일반사모부동산투자신탁72호(운용) [79호] 이지스전문투자형사모부동산투자신탁79호 [7호] 이지스일반사모부동산투자신탁7호 [89호] 이지스유럽코어일반사모부동산투자신탁제89호 [90호] 이지스제90호전문투자형사모부동산투자유한회사 [NPL3호] 이지스NPL일반사모부동산투자신탁제3호 [NPL4호] 이지스NPL일반사모부동산투자신탁제4호 [P디에스] 디에스피에프브이 주식회사 [P로터스] 로터스피에프브이 [P부천소사] 부천소사PFV [P상봉IRD] 상봉IRD피에프브이 주식회사 [P성수티에스] 성수티에스피에프브이 주식회사 [P성수티에스2차] 성수티에스2차피에프브이 주식회사 [P세운5구역] 세운5구역PFV [P수서역환승센터] 주식회사 수서역환승센터복합개발 [P수택센트럴] 수택센트럴 PFV [P아이스퀘어] 이지스아이스퀘어 PFV [P안산센트럴] 안산센트럴피에프브이 주식회사 [P안성성은물류] 안성성은물류피에프브이 주식회사 [P에스비씨] 에스비씨PFV [P오산세교아트] 오산세교아트피에프브이 주식회사 [P오시리아테마파크] 오시리아테마파크PFV [P와이디427] 와이디427피에프브이 주식회사 [P와이디816] 와이디816피에프브이 주식회사 [P울산KTX] 울산케이티엑스센트럴포레 주식회사 [P은평진관동] 은평진관동피에프브이 주식회사 [P을지로95] 을지로95피에프브이 주식회사 [P이든센트럴] 이든센트럴PFV [P천안성성동] 천안성성동피에프브이주식회사 [P청라아트] 청라아트프로젝트금융투자 주식회사 [P트리니티공주] 주식회사 트리니티공주 [P해운대센트럴] 해운대센트럴PFV [P효제아트] 효제아트PFV [RE100솔라1호] 이지스RE100솔라일반사모투자신탁제1호(운용) [R엠에프용답] 이지스엠에프용답위탁관리부동산투자회사 [R용산청년주택] 주식회사 이지스용산청년주택위탁관리부동산투자회사 [경산로지스1호] 이지스경산로지스제1호일반사모부동산투자회사(운용) [공모주1호] 이지스 공모주 일반사모투자신탁 제1호 [국내PF재구조화1호(자)] 이지스국내PF재구조화 일반사모부동산자투자신탁 제1호 [기회추구 2호] 이지스기회추구일반사모부동산자투자신탁제2호(운용) [리츠포트폴리오 1호] 이지스리츠포트폴리오일반사모부동산투자신탁제1호 [리츠포트폴리오 2호] 이지스리츠포트폴리오일반사모부동산투자신탁제2호 [리츠포트폴리오3호] 이지스리츠포트폴리오일반사모부동산투자신탁제3호 [멀티드래곤1호] 이지스멀티드래곤일반사모투자신탁제1호 [멀티드래곤4호] 이지스멀티드래곤일반사모투자신탁제4호 [멀티드래곤5호] 이지스멀티드래곤일반사모투자신탁제5호 [멀티플러스2호] 이지스 멀티플러스 일반사모투자신탁 제2호(운용) [부동산론 1호] 이지스부동산론일반사모부동산투자신탁제1호 [산단2호] 이지스산업단지환경개선일반사모부동산투자신탁제2호 [실물우선주1호] 이지스실물우선주일반사모부동산투자신탁제1호 [에이치밸류] 에이치밸류전문투자형사모부동산투자유한회사(운용) [장기지분형1-2호] 이지스장기지분형일반사모부동산투자신탁제1-2호 [장기지분형1-3호] 이지스장기지분형일반사모부동산투자신탁제1-3호 [코스닥벤처3호] 이지스코스닥벤처일반사모투자신탁제3호 [코어에너지1호] 이지스코어에너지인프라일반사모투자신탁제1호 [코어인프라1호(1종)] 이지스코어에너지인프라일반사모투자신탁제1호(1종) [코어인프라1호(2종)] 이지스코어에너지인프라일반사모투자신탁제1호(2종) [하우징플랫폼 1호] 이지스하우징플랫폼일반사모부동산투자신탁제1호(운용) [하이일드공모주3호] 이지스하이일드공모주일반사모투자신탁제3호 [해운대1호] 이지스해운대일반사모부동산투자신탁제1호 Albany, Cleveland, Omaha BTS Logistics beneficiary_fd1712a508dbd8e44c2441fd2ab8048d Brussels Office Brederode Delaware Logistics Amazon FC G밸리비즈플라자 KORNER 136 KTX울산역 오피스텔 개발사업 OPUS459(구. 백암빌딩) Tokyo District 23 Residential Portfolio Virginia Amazon Warehouse 가로골목 강동 성내 역세권 청년주택 경산 쿠팡물류센터 공동주택 공모주 공주시 웅진동 공동주택 괌 웨스틴 호텔 구리시 수택동 주거용 오피스텔 구리시 수택동 주거용 오피스텔 (투자) 국내 리츠, 글로벌 리츠 김포DC 개발사업 노트/채권 · NPL2-1호, NPL2-2호, NPL3-1호, NPL3호 노트/채권 · 국내PF재구조화1호(자) 눈스퀘어 당산 지식산업센터 개발사업 PF대출 대전 둔산파이낸스빌딩 동부산 테마파크 개발사업 두산빌딩 디어스판교 디에스PFV 2종 종류주 및 주주대여 롯데백화점분당점 롯데수원역쇼핑타운토지 마곡 명소화부지 개발사업 밀레니엄힐튼호텔 부림빌딩 부산송정물류센터 부천소사 공동주택 부평 더샵센트럴시티 공공지원민간임대주택 비실물자산 삼성중공업판교R&D센터 상봉 청년주택 개발 서리풀개발사업 서울로타워 서울인터내셔널타워(SI타워) 성수동 오피스 개발사업 선순위 브릿지론 성수동2가오피스 세운5구역 개발사업 세운5구역PFV(주) 지분 센터필드 수서역환승센터복합개발사업 신도림핀포인트 신동해빌딩, NICE2사옥 신라스테이제주 쌈지길 아이에이제십육차유동화전문 유한회사 안녕인사동 안산시 고잔동 오피스텔 및 근린생활시설 안성 성은지구 물류센터 여의도 신한금융투자타워 여의도 유수홀딩스부지 오피스텔 개발사업 PF대출 오산세교2지구 M-1BL 주상복합 와이디427피에프브이 주식회사 완장리 물류센터 용답동 청년주택 개발사업 용산구 원효로3가 역세권 청년주택 웨스트게이트타워 선순위 은평 시니어레지던스 을지로3가 도시환경정비구역 제10지구 신축 오피스 이지스일반사모부동산투자신탁제468-2호(2종)의 수익증권 이지스자산운용 이지스제472호일반사모부동산투자회사의 지분증권 (재간접) 이지스제572호부동산일반사모투자회사(1종) 이천 마장면 물류센터 재생에너지 플랫폼회사(""HoldCo"")에 대한 지분 및 주주대여금 제주화북상업지역 주상복합용지 C1블럭 주상복합시설 종로구 시니어주택 리모델링 지분증권 · 코어에너지1호 천안성성7지구공동주택 청라동 오피스텔 분양사업 카이트타워 선순위 판교 제2테크노밸리 C1 C2블록 I-Square 개발 판교 테크원타워 (우선주) 펀드지분 · 152호, 452호, 52호, 95-2호 펨코제17호기업구조조정부동산투자회사의 주식 하남데이터센터 하남시풍산동9MW 데이터센터 해운대중동공동주택 호수빌딩 화성 석포리 물류센터 효제동 오피스텔 개발사업",canonical_entity,ast_3e6ab9503501,112368,,self,beneficiary_exposures,100
눈스퀘어,fund,112006,[7호] 이지스일반사모부동산투자신탁7호,운용 | 리테일 | 대한민국,[7호] 이지스일반사모부동산투자신탁7호 112006 DB손해보험 경찰공제회 국민연금공단 눈스퀘어 이지스자산운용 하나은행,canonical_entity,ast_fe9e7fc006fb,112006,,self,"asset_fund_links, beneficiary_exposures, lender_exposures, v_funds_enriched",100
눈스퀘어,lender,lender_920ba280faca01fae914f1d3293c5e16,하나은행,lender exposure party,[13호] 이지스일반사모부동산투자신탁13호(운용) [482-1호] 이지스일반사모부동산모투자회사제482의1호 [502호] 이지스제502호부동산일반사모투자회사(운용) [543호] 이지스부동산일반사모투자회사제543호 [7호] 이지스일반사모부동산투자신탁7호 [P세운5구역] 세운5구역PFV [R엠에프용답] 이지스엠에프용답위탁관리부동산투자회사 [비즈성장1-3호] 이지스비즈성장공간플랫폼일반사모부동산투자신탁제1-3호 [인컴앤그로스2-4호] 이지스인컴앤그로스제2의4호일반사모부동산모투자회사 lender_920ba280faca01fae914f1d3293c5e16 눈스퀘어 대전 둔산파이낸스빌딩 분당야탑물류센터 세운5구역 개발사업 용답동 청년주택 개발사업 인천석남물류센터 종로구 시니어주택 리모델링 탑빌딩 하나은행 홈플러스금천점 홈플러스동수원점 홈플러스센텀시티점 홈플러스영등포점,canonical_entity,ast_d92e2b93a0fd,112751,,self,lender_exposures,100
눈스퀘어,lender,lender_d1da98751792376e13d62a806e233d84,DB손해보험,lender exposure party,[10호] 이지스KORIF일반사모부동산투자신탁10호 [30호] 이지스복합쇼핑몰사모부동산투자신탁30호 [416호] 이지스일반사모부동산투자신탁제416호(운용) [439호] 이지스일반사모부동산투자신탁제439호(운용) [555호] 이지스제555호부동산일반사모투자회사 [7호] 이지스일반사모부동산투자신탁7호 [P청라아트] 청라아트프로젝트금융투자 주식회사 [인컴앤그로스2-4호] 이지스인컴앤그로스제2의4호일반사모부동산모투자회사 DB손해보험 G밸리비즈플라자 lender_d1da98751792376e13d62a806e233d84 고양삼송데이터센터 눈스퀘어 롯데수원역쇼핑타운토지 원그로브(마곡CP4 복합개발사업) 이지스10호(2종)의 수익증권 인천석남물류센터 청라동 오피스텔 분양사업,canonical_entity,ast_21ccb7c9f7bd,112608,,self,lender_exposures,100
눈스퀘어,project,project_notion_3258ced4-3c47-818f-8658-c0aeb026bc8c,눈스퀘어,PRJ-142 | Project | 설정 후,project_notion_3258ced4-3c47-818f-8658-c0aeb026bc8c 눈스퀘어,canonical_entity,,,project_notion_3258ced4-3c47-818f-8658-c0aeb026bc8c,self,projects,100
국민연금,asset,ast_0920c9043185,인천석남물류센터,A112751001 | 인천광역시 서구 석남동 224-8 | auto_created,"[인컴앤그로스 2호] 이지스인컴앤그로스일반사모부동산자투자신탁제2호 [인컴앤그로스2-4-4호(1종)] 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사(1종) [인컴앤그로스2-4-4호(보통주)] 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사(보통주) [인컴앤그로스2-4-4호] 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사 [인컴앤그로스2-4호] 이지스인컴앤그로스제2의4호일반사모부동산모투자회사 [장기지분형1-1호(1종)] 이지스장기지분형일반사모부동산자투자신탁제1-1호(1종) [장기지분형1-1호(2종)] 이지스장기지분형일반사모부동산자투자신탁제1-1호(2종) [장기지분형1-1호(운용)] 이지스장기지분형일반사모부동산자투자신탁제1-1호(운용) [장기지분형1호] 이지스장기지분형전문투자형사모부동산집합투자기구 112500 112717 112721 112749 112750 112751 120028 120029 120030 ast_0920c9043185 개인(정석우) 경찰공제회 고용노동부 산재보험기금 국민연금공단 선릉위워크타워, 평택아디다스물류센터, 안성홈플러스물류센터, 인천석남물류센터 이지스인컴앤그로스일반사모부동산자투자신탁제2호 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사(1종) 이지스인컴앤그로스제2의4의4호일반사모부동산자투자회사(보통주) 이지스인컴앤그로스제2의4호일반사모부동산모투자회사 이지스자산운용 고유자금 이지스장기지분형일반사모부동산자투자신탁제1-1호(1종) 이지스장기지분형일반사모부동산자투자신탁제1-1호(2종) 이지스장기지분형일반사모부동산자투자신탁제1-1호(운용) 이지스장기지분형전문투자형사모부동산집합투자기구 인천 석남 물류센터 인천석남물류센터 인컴앤그로스 2호 인컴앤그로스2-4-4호 인컴앤그로스2-4-4호(1종) 인컴앤그로스2-4-4호(보통주) 인컴앤그로스2-4호 장기지분형 1호 장기지분형1-1호(1종) 장기지분형1-1호(2종) 장기지분형1-1호(운용) 장기지분형1호 케이디비생명보험 투자자1",canonical_entity,ast_0920c9043185,112749,project_notion_3258ced4-3c47-8166-8841-e0de7316e354,self,"asset_fund_links, asset_master, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_3aee5443a745,아레나스양지물류센터,A112127001 | 경기도 용인시 처인구 양지면 양지리 914 | verified,"[116-2호] 이지스일반사모부동산자투자신탁116-2호 [116-3호] 이지스일반사모부동산자투자신탁116-3호 [116호] 이지스일반사모부동산모투자신탁116호 [코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 112127 112128 112129 112130 116-2호 116-3호 116호 ast_3aee5443a745 KB손해보험 NH농협생명보험 SK디앤디 개인(조갑주) 경찰공제회 고용노동부 산재보험기금 국민연금공단 미래에셋캐피탈 삼성SRA국내담보대출일반사모부동산투자신탁4호 신한은행 신협중앙회 아레나스 양지 아레나스양지물류센터 아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동 이지스일반사모부동산모투자신탁116호 이지스일반사모부동산자투자신탁116-2호 이지스일반사모부동산자투자신탁116-3호 이지스자산운용 고유자금 이지스코어플랫폼일반사모부동산자투자신탁제1호 주택도시보증공사(주택도시기금) 코어1호 코어플랫폼1호 코어플랫폼1호(Blind)",canonical_entity,ast_3aee5443a745,112129,project_notion_3258ced4-3c47-81b7-91a0-d8146935f603,self,"asset_fund_links, asset_master, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_74aec6939fcf,포포인츠바이쉐라톤조선서울명동,A112197001 | 서울특별시 중구 삼일대로10길 36 | verified,"[코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 112128 ast_74aec6939fcf SK디앤디 개인(조갑주) 경찰공제회 고용노동부 산재보험기금 국민연금공단 아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동 이지스자산운용 고유자금 이지스코어플랫폼일반사모부동산자투자신탁제1호 코어1호 포포인츠바이쉐라톤조선서울명동",canonical_entity,ast_74aec6939fcf,112128,,self,"asset_fund_links, asset_master, beneficiary_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_74c55ca84e27,원그로브(마곡CP4 복합개발사업),"A112589001 | 서울시 강서구 마곡동 769,769-1 | verified",[416호(1종)] 이지스일반사모부동산투자신탁제416호(1종) [416호(2종)] 이지스일반사모부동산투자신탁제416호(2종) [416호] 이지스일반사모부동산투자신탁제416호(운용) 112589 112590 112591 416호 416호(1종) 416호(2종) ast_74c55ca84e27 BNK경남은행 DB생명보험 DB손해보험 광주은행 교보생명 국민연금공단 농협중앙회 미래에셋캐피탈 비씨카드 수협은행 신한은행 신한캐피탈 아이비케이연금보험 원그로브(마곡CP4 복합개발사업) 이지스일반사모부동산투자신탁제416호(1종) 이지스일반사모부동산투자신탁제416호(2종) 이지스일반사모부동산투자신탁제416호(운용) 이지스자산운용 고유자금 제이케이알파제일차 제주은행 티지와이에스제일차 티지원그로브제일차 현대해상화재보험 흥국생명보험,canonical_entity,ast_74c55ca84e27,112589,,self,"asset_fund_links, asset_master, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_7e9acc299d06,V플렉스,A112144001 | 서울특별시 강남구 삼성동 157-27 | verified,"[125-2호] 이지스일반사모부동산자투자신탁제125-2호 [125호] 이지스일반사모부동산모투자신탁125호 [코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 112128 112144 112146 125-2호 125호 ast_7e9acc299d06 KB손해보험 SK디앤디 V플렉스 개인(조갑주) 경찰공제회 고용노동부 산재보험기금 국민연금공단 메트라이프생명보험 삼성생명 아레나스양지물류센터, 시그니쳐타워, V플렉스, 포포인츠바이쉐라톤조선서울명동 이지스일반사모부동산모투자신탁125호 이지스일반사모부동산자투자신탁제125-2호 이지스자산운용 고유자금 이지스코어플랫폼일반사모부동산자투자신탁제1호 코어1호 코어플랫폼1호(Blind)",canonical_entity,ast_7e9acc299d06,112144,,self,"asset_fund_links, asset_master, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_a81bf18a93d4,스타필드(고양),A112100001 | 경기도 고양시 덕양구 동산동 370 | verified,ast_a81bf18a93d4 국민연금공단 스타필드(고양),canonical_entity,ast_a81bf18a93d4,,,self,"asset_master, beneficiary_exposures",100
국민연금,asset,ast_b3db1f189553,센터필드,A112209001 | 서울특별시 강남구 역삼동 676 | verified,[210호(1종)] 이지스제210호전문투자형사모부동산투자회사(1종) [210호(2종)] 이지스제210호전문투자형사모부동산투자회사(2종) [210호(보통)] 이지스제210호전문투자형사모부동산투자회사(보통) [210호] 이지스제210호전문투자형사모부동산투자회사(운용) 112209 112210 112211 112212 210호 210호(1종) 210호(2종) 210호(보통) ast_b3db1f189553 DA VINCI HOLDCO PTE. LTD. 국민연금공단 삼성생명 삼성화재 새마을금고중앙회 센터필드 신한라이프생명보험 신한은행 신협(경남제일신용협동조합) 신협(광안신용협동조합) 신협(달구벌신용협동조합) 신협(미추홀신용협동조합) 신협(부산장우신용협동조합) 신협(부산행복신용협동조합) 신협(아산신용협동조합) 신협(이천신용협동조합) 신협(장안신용협동조합) 신협(주민신용협동조합) 신협(청운신용협동조합) 신협(한우리신용협동조합) 신협중앙회(신용협동조합중앙회) 이지스자산운용 이지스제210호전문투자형사모부동산투자회사(1종) 이지스제210호전문투자형사모부동산투자회사(2종) 이지스제210호전문투자형사모부동산투자회사(보통) 이지스제210호전문투자형사모부동산투자회사(운용) 케이디비산업은행 현대해상화재보험,canonical_entity,ast_b3db1f189553,112212,,self,"asset_fund_links, asset_master, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_cd4e754af9e0,평촌G스퀘어,A112085001 | 경기도 안양시 동안구 호계동 1039 외 2필지 | verified,ast_cd4e754af9e0 GIC 광주은행 국민연금공단 국민은행 신한은행 우리은행 전북은행 주택도시보증공사(주택도시기금) 중국건설은행 케이디비산업은행 케이비증권 평촌G스퀘어,canonical_entity,ast_cd4e754af9e0,,,self,"asset_master, beneficiary_exposures, lender_exposures",100
국민연금,asset,ast_e0a9abed71bf,롯데수원역쇼핑타운토지,A112037001 | 경기도 수원시 권선구 서둔동 296-77 외 2필지 | verified,[130-4호] 이지스일반사모부동산자투자신탁제130-4호 [130-5호] 이지스일반사모부동산자투자신탁제130-5호 [30호] 이지스복합쇼핑몰사모부동산투자신탁30호 112037 120106 120107 130-4호 130-5호 30호 ast_e0a9abed71bf DB손해보험 과학기술인공제회 국민연금공단 롯데 수원역 쇼핑타운 토지 롯데수원역쇼핑타운토지 이지스 130호(모) 제1-1종 수익증권 이지스 130호(모) 제2-1종 수익증권 이지스복합쇼핑몰사모부동산투자신탁30호 이지스일반사모부동산자투자신탁제130-4호 이지스일반사모부동산자투자신탁제130-5호 이지스자산운용,canonical_entity,ast_e0a9abed71bf,112037,project_notion_3258ced4-3c47-8180-8b84-fcbb5e944aca,self,"asset_fund_links, asset_master, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,asset,ast_fe9e7fc006fb,눈스퀘어,A112006001 | 서울특별시 중구 명동2가 83-5 | verified,[7호] 이지스일반사모부동산투자신탁7호 112006 7호 ast_fe9e7fc006fb DB손해보험 경찰공제회 국민연금공단 눈스퀘어 이지스일반사모부동산투자신탁7호 이지스자산운용 하나은행,canonical_entity,ast_fe9e7fc006fb,112006,,self,"asset_fund_links, asset_master, beneficiary_exposures, lender_exposures, v_funds_enriched+asset_fund_links",100
국민연금,beneficiary,beneficiary_2af6c324c3ae211b1c45d984d10bb78f,국민연금공단,beneficiary exposure party,[103호] 이지스제103호전문투자형사모부동산투자유한회사 [210호] 이지스제210호전문투자형사모부동산투자회사(운용) [30호] 이지스복합쇼핑몰사모부동산투자신탁30호 [416호] 이지스일반사모부동산투자신탁제416호(운용) [7호] 이지스일반사모부동산투자신탁7호 [87호] 이지스일반사모투자신탁87호 [인컴앤그로스 2호] 이지스인컴앤그로스일반사모부동산자투자신탁제2호 [코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 beneficiary_2af6c324c3ae211b1c45d984d10bb78f V플렉스 국민연금공단 눈스퀘어 롯데수원역쇼핑타운토지 센터필드 스타필드(고양) 아레나스양지물류센터 원그로브(마곡CP4 복합개발사업) 인천석남물류센터 평촌G스퀘어 포포인츠바이쉐라톤조선서울명동,canonical_entity,ast_e0a9abed71bf,112209,,self,beneficiary_exposures,100
국민연금,fund,112006,[7호] 이지스일반사모부동산투자신탁7호,운용 | 리테일 | 대한민국,[7호] 이지스일반사모부동산투자신탁7호 112006 DB손해보험 경찰공제회 국민연금공단 눈스퀘어 이지스자산운용 하나은행,canonical_entity,ast_fe9e7fc006fb,112006,,self,"asset_fund_links, beneficiary_exposures, lender_exposures, v_funds_enriched",100
국민연금,fund,112037,[30호] 이지스복합쇼핑몰사모부동산투자신탁30호,운용 | 리테일 | 대한민국,[30호] 이지스복합쇼핑몰사모부동산투자신탁30호 112037 DB손해보험 과학기술인공제회 국민연금공단 롯데수원역쇼핑타운토지 이지스자산운용,canonical_entity,ast_e0a9abed71bf,112037,,self,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100
국민연금,fund,112085,[103호] 이지스제103호전문투자형사모부동산투자유한회사,운용 | 리테일 | 대한민국,[103호] 이지스제103호전문투자형사모부동산투자유한회사 112085 GIC 광주은행 국민연금공단 국민은행 신한은행 우리은행 전북은행 주택도시보증공사(주택도시기금) 중국건설은행 케이디비산업은행 케이비증권 평촌G스퀘어,canonical_entity,ast_03b867e56a1e,112085,,self,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100
국민연금,fund,112100,[87호] 이지스일반사모투자신탁87호,운용 | 지분증권 | 대한민국,[87호] 이지스일반사모투자신탁87호 112100 국민연금공단 스타필드(고양) (투자),canonical_entity,ast_53a61027bef6,112100,,self,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100
국민연금,fund,112128,[코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호,운용 | 지분증권 | 대한민국,[코어1호] 이지스코어플랫폼일반사모부동산자투자신탁제1호 112128 SK디앤디 V플렉스 개인(조갑주) 경찰공제회 고용노동부 산재보험기금 국민연금공단 아레나스양지물류센터 이지스자산운용 고유자금 포포인츠바이쉐라톤조선서울명동,canonical_entity,ast_74aec6939fcf,112128,,self,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, v_funds_enriched",100
