domain,severity,issue_type,fund_id,field,source_column,db_column,source_value,db_value,difference,recommendation,asset_id,asset_code,db_api_enrichment_status,db_building_ledger_source,source_asset_name,db_asset_candidates_for_fund,db_asset_name,relation_type,source_rows,db_rows
fund_aum,review,numeric_change_candidate,112191,benchmark_aum,AUM(원),benchmark_aum,132129767860,130990713460,1139054400,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112191,invested_loan_won,Loan 총액(원).1,invested_loan_won,77195105350,76056050950,1139054400,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112191,invested_aum,AUM(원).1,invested_aum,132129767860,130990713460,1139054400,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112200,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112205,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112206,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112206,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112206,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112206,invested_equity_won,Equity 총액(원).1,invested_equity_won,128375126145,129753138052,-1378011907,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112206,invested_aum,AUM(원).1,invested_aum,128375126145,129753138052,-1378011907,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112208,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112209,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112209,deposit_won,기준일자 임대보증금(원),deposit_won,81441701744,80100872048,1340829696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112209,benchmark_aum,AUM(원),benchmark_aum,2201441701744,2200100872048,1340829696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112209,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,81441701744,80100872048,1340829696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112209,invested_aum,AUM(원).1,invested_aum,1929808436744,1928467607048,1340829696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112214,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112214,deposit_won,기준일자 임대보증금(원),deposit_won,4518751825,4492751825,26000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112214,benchmark_aum,AUM(원),benchmark_aum,158726644825,158700644825,26000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112214,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,4518751825,4492751825,26000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112214,invested_aum,AUM(원).1,invested_aum,158726644825,158700644825,26000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112223,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112234,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112234,invested_equity_won,Equity 총액(원).1,invested_equity_won,40187520350,40461768041,-274247691,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112234,invested_aum,AUM(원).1,invested_aum,40187520350,40461768041,-274247691,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112235,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112242,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,equity_won,Equity 총액(원),equity_won,186910799003,186910807001,-7998,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,loan_won,Loan 총액(원),loan_won,299587275715,295166707817,4420567898,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,benchmark_aum,AUM(원),benchmark_aum,486498074718,482077514818,4420559900,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,invested_equity_won,Equity 총액(원).1,invested_equity_won,186910799003,186910807001,-7998,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,invested_loan_won,Loan 총액(원).1,invested_loan_won,299587275363,295166707471,4420567892,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112242,invested_aum,AUM(원).1,invested_aum,486498074366,482077514472,4420559894,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112247,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112247,equity_won,Equity 총액(원),equity_won,45146526000,44410002000,736524000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112247,benchmark_aum,AUM(원),benchmark_aum,45146526000,44410002000,736524000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112250,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112250,equity_won,Equity 총액(원),equity_won,149243284800,147041121600,2202163200,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112250,benchmark_aum,AUM(원),benchmark_aum,149243284800,147041121600,2202163200,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112254,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112254,loan_won,Loan 총액(원),loan_won,293654853387,289321821502,4333031885,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112254,benchmark_aum,AUM(원),benchmark_aum,477225314387,472892282502,4333031885,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112254,invested_loan_won,Loan 총액(원).1,invested_loan_won,293654854090,289321822195,4333031895,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112254,invested_aum,AUM(원).1,invested_aum,477225315090,472892283195,4333031895,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112256,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112260,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112260,equity_won,Equity 총액(원),equity_won,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112260,benchmark_aum,AUM(원),benchmark_aum,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112260,invested_equity_won,Equity 총액(원).1,invested_equity_won,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112260,invested_aum,AUM(원).1,invested_aum,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112267,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112267,equity_won,Equity 총액(원),equity_won,86576702000,84640674000,1936028000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112267,benchmark_aum,AUM(원),benchmark_aum,86576702000,84640674000,1936028000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112268,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112268,loan_won,Loan 총액(원),loan_won,44082808038,43234853496,847954542,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112268,benchmark_aum,AUM(원),benchmark_aum,55048825687,54200871145,847954542,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112269,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112269,equity_won,Equity 총액(원),equity_won,21503839200,21022970400,480868800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112269,benchmark_aum,AUM(원),benchmark_aum,21503839200,21022970400,480868800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112270,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112273,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112273,equity_won,Equity 총액(원),equity_won,88765956000,87541746000,1224210000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112273,benchmark_aum,AUM(원),benchmark_aum,88765956000,87541746000,1224210000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112278,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112278,loan_won,Loan 총액(원),loan_won,74287882700,73191725900,1096156800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112278,benchmark_aum,AUM(원),benchmark_aum,154991448700,153895291900,1096156800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112278,invested_loan_won,Loan 총액(원).1,invested_loan_won,74287882700,73191725900,1096156800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112278,invested_aum,AUM(원).1,invested_aum,154991448700,153895291900,1096156800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112287,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112290,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112290,deposit_won,기준일자 임대보증금(원),deposit_won,11553011475,11555011475,-2000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112290,benchmark_aum,AUM(원),benchmark_aum,296122833619,296124833619,-2000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112290,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,11553011475,11555011475,-2000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112290,invested_aum,AUM(원).1,invested_aum,296122833619,296124833619,-2000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112299,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112303,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112303,equity_won,Equity 총액(원),equity_won,75748000000,73890400000,1857600000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112303,benchmark_aum,AUM(원),benchmark_aum,75748000000,73890400000,1857600000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112303,invested_equity_won,Equity 총액(원).1,invested_equity_won,7231767973,7195006844,36761129,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112303,invested_aum,AUM(원).1,invested_aum,7231767973,7195006844,36761129,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112305,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112310,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112324,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112324,loan_won,Loan 총액(원),loan_won,49287656516,48575479959,712176557,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112324,benchmark_aum,AUM(원),benchmark_aum,84967238516,84255061959,712176557,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112324,invested_loan_won,Loan 총액(원).1,invested_loan_won,49287656516,48575479959,712176557,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112324,invested_aum,AUM(원).1,invested_aum,84967238516,84255061959,712176557,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112325,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112325,loan_won,Loan 총액(원),loan_won,379300661014,373819997942,5480663072,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112325,benchmark_aum,AUM(원),benchmark_aum,602955955014,597475291942,5480663072,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112325,invested_loan_won,Loan 총액(원).1,invested_loan_won,379300661014,373819997942,5480663072,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112325,invested_aum,AUM(원).1,invested_aum,602955955014,597475291942,5480663072,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112333,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,equity_won,Equity 총액(원),equity_won,153750940277,125277366581,28473573696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,loan_won,Loan 총액(원),loan_won,158631080000,156043160000,2587920000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,benchmark_aum,AUM(원),benchmark_aum,312382020277,281320526581,31061493696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,invested_equity_won,Equity 총액(원).1,invested_equity_won,153750940277,125277366581,28473573696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,invested_loan_won,Loan 총액(원).1,invested_loan_won,158631080000,156043160000,2587920000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112333,invested_aum,AUM(원).1,invested_aum,312382020277,281320526581,31061493696,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112338,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112338,loan_won,Loan 총액(원),loan_won,113622000000,110835600000,2786400000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112338,benchmark_aum,AUM(원),benchmark_aum,256882000000,254095600000,2786400000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112338,invested_loan_won,Loan 총액(원).1,invested_loan_won,113622000000,110835600000,2786400000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112338,invested_aum,AUM(원).1,invested_aum,256882000000,254095600000,2786400000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112341,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112347,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112347,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112347,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112350,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112355,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112355,equity_won,Equity 총액(원),equity_won,690851840000,685239680000,5612160000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112355,benchmark_aum,AUM(원),benchmark_aum,690851840000,685239680000,5612160000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112361,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112361,loan_won,Loan 총액(원),loan_won,108736254000,106069669200,2666584800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112361,benchmark_aum,AUM(원),benchmark_aum,165414410771,162747825971,2666584800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112361,invested_loan_won,Loan 총액(원).1,invested_loan_won,108736254000,106069669200,2666584800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112361,invested_aum,AUM(원).1,invested_aum,165414410771,162747825971,2666584800,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112362,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112362,loan_won,Loan 총액(원),loan_won,53430745500,52120440900,1310304600,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112362,benchmark_aum,AUM(원),benchmark_aum,85491541000,84181236400,1310304600,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112362,invested_loan_won,Loan 총액(원).1,invested_loan_won,53430745500,52120440900,1310304600,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112362,invested_aum,AUM(원).1,invested_aum,85491541000,84181236400,1310304600,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112365,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112368,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112374,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112375,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112380,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112383,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112408,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112408,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112408,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112409,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112409,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112409,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112410,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112411,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112411,equity_won,Equity 총액(원),equity_won,241264000000,237328000000,3936000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112411,benchmark_aum,AUM(원),benchmark_aum,241264000000,237328000000,3936000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112413,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112413,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112413,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112421,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112425,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112425,equity_won,Equity 총액(원),equity_won,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112425,benchmark_aum,AUM(원),benchmark_aum,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112425,invested_equity_won,Equity 총액(원).1,invested_equity_won,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112425,invested_aum,AUM(원).1,invested_aum,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112445,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112448,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112450,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112451,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112466,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112471,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112475,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112478,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,field_change_candidate,112482,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112482,equity_won,Equity 총액(원),equity_won,78872687000,77708879000,1163808000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112482,benchmark_aum,AUM(원),benchmark_aum,78872687000,77708879000,1163808000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,field_change_candidate,112483,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112483,loan_won,Loan 총액(원),loan_won,384212920000,377944840000,6268080000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112483,benchmark_aum,AUM(원),benchmark_aum,561705307666,555437227666,6268080000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
fund_aum,review,numeric_change_candidate,112483,invested_loan_won,Loan 총액(원).1,invested_loan_won,384212920000,377944840000,6268080000,Likely update candidate if the new workbook is the authoritative period.,,,,,,,,,,
