entity_id,canonical_name,display_name,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,source_systems,latest_base_date,is_active,notes
SH000481,신협(부산장우신용협동조합),신협(부산장우신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000482,신협(부산진신용협동조합),신협(부산진신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000483,신협(부산행복신용협동조합),신협(부산행복신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000484,신협(북동신용협동조합),신협(북동신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000485,신협(북부산신용협동조합),신협(북부산신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000486,신협(북성신용협동조합),신협(북성신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000487,신협(북원신용협동조합),신협(북원신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000488,신협(새서울신용협동조합),신협(새서울신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000489,신협(서대구신용협동조합),신협(서대구신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000490,신협(서울치과의사신용협동조합),신협(서울치과의사신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000491,신협(성남중앙신용협동조합),신협(성남중앙신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000492,신협(송파동부신용협동조합),신협(송파동부신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000493,신협(수원중앙신용협동조합),신협(수원중앙신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000494,신협(신정신용협동조합),신협(신정신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000495,신협(아산신용협동조합),신협(아산신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000496,신협(양천신용협동조합),신협(양천신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000497,신협(연무신용협동조합),신협(연무신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000498,신협(영암신용협동조합),신협(영암신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000499,신협(오산신용협동조합),신협(오산신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000500,신협(울산남부신용협동조합),신협(울산남부신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000501,신협(울산중앙신용협동조합),신협(울산중앙신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000502,신협(울산행복신용협동조합),신협(울산행복신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000503,신협(원주신용협동조합),신협(원주신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000504,신협(위미신용협동조합),신협(위미신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000505,신협(은평신용협동조합),신협(은평신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000506,신협(의왕신용협동조합),신협(의왕신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000507,신협(이천신용협동조합),신협(이천신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000508,신협(인천치과의사신용협동조합),신협(인천치과의사신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000509,신협(일산신용협동조합),신협(일산신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000510,신협(장안신용협동조합),신협(장안신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000511,신협(제민신용협동조합),신협(제민신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000512,신협(제주신용협동조합),신협(제주신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000513,신협(주민신용협동조합),신협(주민신용협동조합),group,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000514,신협(주성신용협동조합),신협(주성신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000515,신협(중앙신용협동조합),신협(중앙신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000516,신협(청량리신용협동조합),신협(청량리신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000517,신협(청운신용협동조합),신협(청운신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000518,신협(청주상당신용협동조합),신협(청주상당신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000519,신협(청주성동신용협동조합),신협(청주성동신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000520,신협(한라신용협동조합),신협(한라신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000521,신협(한우리신용협동조합),신협(한우리신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000522,신협(현대제철신용협동조합),신협(현대제철신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000523,신협(홍성신용협동조합),신협(홍성신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000524,신협(화곡신용협동조합),신협(화곡신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000525,신협(화성제일신용협동조합),신협(화성제일신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000526,신협(화지산신용협동조합),신협(화지산신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000527,신협(희원신용협동조합),신협(희원신용협동조합),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000528,신협대주단,신협대주단,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000529,신협중앙회(남부천신용협동중앙회),신협중앙회(남부천신용협동중앙회),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000530,신협중앙회(신용협동조합중앙회),신협중앙회(신용협동조합중앙회),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000531,썬트리,썬트리,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000532,씨엘케이아이에스,씨엘케이아이에스,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000533,아디다스,아디다스,organization,occupier_customer,tenant,임차인,t5t_dashboard,2026-04-13,Y,
SH000534,아디안 싱가포르,아디안 싱가포르,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000535,아라그룹,아라그룹,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000536,아산나눔재단,아산나눔재단,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000537,아스테이온제일차(SPC),아스테이온제일차(SPC),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000538,아시아에프앤아이,아시아에프앤아이,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000539,아우토스트라세,아우토스트라세,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000540,아이알디브이,아이알디브이,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000541,아이언투자파트너스,아이언투자파트너스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000542,아이엠단디에이치제일차,아이엠단디에이치제일차,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000543,아이엠라이프생명보험,아이엠라이프생명보험,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000544,아이엠인베스트제이차,아이엠인베스트제이차,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000545,아주캐피탈,아주캐피탈,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000546,아테나자산운용,아테나자산운용,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000547,아토모스리얼에스테이트,아토모스리얼에스테이트,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000548,안다인베스트먼트파트너스,안다인베스트먼트파트너스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000549,안다자산운용,안다자산운용,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000550,애큐온저축은행,애큐온저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000551,애큐온캐피탈,애큐온캐피탈,organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000552,양지로지스특시,양지로지스특시,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000553,어반웰스,어반웰스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000554,에셀,에셀,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000555,에셀유한회사,에셀유한회사,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000556,에스가산,에스가산,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000557,에스디디피제일차,에스디디피제일차,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000558,에스디제오차,에스디제오차,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000559,에스비센,에스비센,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000560,에스엔유비아이제트1호,에스엔유비아이제트1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000561,에스원,에스원,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000562,에스유씨플러스,에스유씨플러스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000563,에스제이더블유인터네셔널,에스제이더블유인터네셔널,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000564,에스케이디앤디,에스케이디앤디,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000565,에이아이에스독일제일차주식회사(메리츠증권),에이아이에스독일제일차주식회사(메리츠증권),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000566,에이치비저축은행,에이치비저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000567,에이치엔아이,에이치엔아이,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000568,에이치플랜,에이치플랜,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000569,에이티넘인베스트먼트,에이티넘인베스트먼트,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000570,에프엔십정2유동화전문 유한회사,에프엔십정2유동화전문 유한회사,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000571,에프엔프로젝트제이차,에프엔프로젝트제이차,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000572,엔에이치투자증권,엔에이치투자증권,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000573,엔에이치판교아이스퀘어제이차,엔에이치판교아이스퀘어제이차,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000574,엔피씨,엔피씨,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000575,엠디엠플러스,엠디엠플러스,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000576,엠에스퓨처,엠에스퓨처,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000577,엠유에프지은행,엠유에프지은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000578,엠지알브이,엠지알브이,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000579,연초생산안정화재단,연초생산안정화재단,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000580,연합자산관리,연합자산관리,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000581,엽연초생산협동조합중앙회,엽연초생산협동조합중앙회,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000582,엽연초생산협동조합중앙회(청주),엽연초생산협동조합중앙회(청주),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000583,예성건축,예성건축,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000584,예스코홀딩,예스코홀딩,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000585,오로라월드,오로라월드,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000586,오케이저축은행,오케이저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000587,오투저축은행,오투저축은행,organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000588,우리,우리,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000589,우리금융저축은행,우리금융저축은행,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000590,우리금융캐피탈,우리금융캐피탈,organization,financing_partner,lender,금융기관(대주),"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000591,우리은행,우리은행,organization,financing_partner,lender,금융기관(대주),"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000592,우리은행(캡스톤대출플랫폼일반사모투자신탁2호의 신탁업자),우리은행(캡스톤대출플랫폼일반사모투자신탁2호의 신탁업자),organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000593,우리자산신탁,우리자산신탁,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000594,우리종합금융,우리종합금융,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000595,우리투자증권,우리투자증권,organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000596,우미건설,우미건설,organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,counterparty_seed",2025-11-30,Y,
SH000597,우미글로벌,우미글로벌,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000598,우정사업본부,우정사업본부,organization,capital_partner,institutional_lp,기관투자자(LP),t5t_dashboard,2026-04-13,Y,
SH000599,우정사업본부(보험),우정사업본부(보험),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000600,우정사업본부(예금),우정사업본부(예금),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000601,운율건축,운율건축,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000602,원양건축,원양건축,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000603,웰컴저축은행,웰컴저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000604,위더그린,위더그린,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000605,유선엔지니어링,유선엔지니어링,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000606,유안타저축은행,유안타저축은행,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000607,유안타증권,유안타증권,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000608,유일엔지니어링,유일엔지니어링,organization,project_partner,operator_contractor,운영/시공 파트너,counterparty_seed,,Y,
SH000609,유진투자증권,유진투자증권,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000610,이규성,이규성,person,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000611,이노베스트,이노베스트,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000612,이든자산운용,이든자산운용,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000613,이베스트투자증권,이베스트투자증권,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000614,이수화학,이수화학,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000615,이스턴투자개발,이스턴투자개발,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000616,이우식,이우식,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000617,이지스 고유,이지스 고유,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000618,이지스170-2호(자펀드2),이지스170-2호(자펀드2),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000619,이지스263호,이지스263호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000620,이지스426의1호,이지스426의1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000621,이지스KORIF사모부동산자투자신탁18A호,이지스KORIF사모부동산자투자신탁18A호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000622,이지스NPL4호,이지스NPL4호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000623,이지스NPL일반사모부동산투자신탁제3호,이지스NPL일반사모부동산투자신탁제3호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000624,이지스경산로지스일반사모부동사투자신탁제1-1호(운용),이지스경산로지스일반사모부동사투자신탁제1-1호(운용),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000625,이지스경산스페셜시츄에이션일반사모부동산투자신탁제1호,이지스경산스페셜시츄에이션일반사모부동산투자신탁제1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000626,이지스고유,이지스고유,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000627,이지스국내PF재구조화1-3호(모),이지스국내PF재구조화1-3호(모),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000628,이지스국내PF재구조화1호(자),이지스국내PF재구조화1호(자),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000629,이지스기회추구2-1호(Blind),이지스기회추구2-1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000630,이지스기회추구2-2-1호(Blind),이지스기회추구2-2-1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000631,이지스기회추구2호(Blind),이지스기회추구2호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000632,이지스네오밸류블라인드일반사모부동산투자신탁제1호,이지스네오밸류블라인드일반사모부동산투자신탁제1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000633,이지스랜드플랫폼일반사모부동산투자신탁제1-1호(Blind),이지스랜드플랫폼일반사모부동산투자신탁제1-1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000634,이지스레지던스리츠,이지스레지던스리츠,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000635,이지스리빙플랫폼일반사모부동산자투자신탁제1호(Blind),이지스리빙플랫폼일반사모부동산자투자신탁제1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000636,이지스리얼에셋일반사모부동산투자신탁제1호,이지스리얼에셋일반사모부동산투자신탁제1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000637,이지스린,이지스린,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000638,이지스밸류리츠,이지스밸류리츠,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000639,이지스밸류플러스리츠,이지스밸류플러스리츠,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000640,이지스비즈성장공간플랫폼일반사모부동산투자신탁제1호(Blind),이지스비즈성장공간플랫폼일반사모부동산투자신탁제1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000641,이지스사모부동산자투자신탁 43-1호,이지스사모부동산자투자신탁 43-1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000642,이지스사모부동산자투자신탁 43-2호,이지스사모부동산자투자신탁 43-2호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000643,이지스스트래티직 전문투자형사모부동산 자투자신탁 제1-3-3호,이지스스트래티직 전문투자형사모부동산 자투자신탁 제1-3-3호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000644,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,이지스스트래티직일반사모부동산자투자신탁제1-2-3호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000645,이지스스트래티직일반사모부동산자투자신탁제1호(Blind),이지스스트래티직일반사모부동산자투자신탁제1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000646,이지스아레나스케이엘아이피1사모부동산자투자회사,이지스아레나스케이엘아이피1사모부동산자투자회사,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000647,이지스이익참여형메자닌일반사모부동산모투자신탁제1-1호(Blind),이지스이익참여형메자닌일반사모부동산모투자신탁제1-1호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000648,이지스이익참여형메자닌일반사모부동산모투자신탁제1-3호(Blind),이지스이익참여형메자닌일반사모부동산모투자신탁제1-3호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000649,이지스이익참여형메자닌일반사모부동산모투자신탁제1-4호(Blind),이지스이익참여형메자닌일반사모부동산모투자신탁제1-4호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,"beneficiary_snapshot,lender_snapshot",2025-11-30,Y,
SH000650,이지스인컴앤그로스일반사모부동산자투자신탁제2호(Blind),이지스인컴앤그로스일반사모부동산자투자신탁제2호(Blind),organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000651,이지스일반사모부동산자투자신탁제125-2호,이지스일반사모부동산자투자신탁제125-2호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000652,이지스일반사모부동산자투자신탁제130-4호,이지스일반사모부동산자투자신탁제130-4호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000653,이지스일반사모부동산자투자신탁제130-5호,이지스일반사모부동산자투자신탁제130-5호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000654,이지스일반사모부동산자투자신탁제482호,이지스일반사모부동산자투자신탁제482호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000655,이지스일반사모부동산자투자신탁제562의1호,이지스일반사모부동산자투자신탁제562의1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000656,이지스일반사모부동산투자신탁156호,이지스일반사모부동산투자신탁156호,organization,financing_partner,lender,금융기관(대주),lender_snapshot,2025-11-30,Y,
SH000657,이지스일반사모부동산투자신탁460호,이지스일반사모부동산투자신탁460호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000658,이지스일반사모부동산투자신탁제454호,이지스일반사모부동산투자신탁제454호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000659,이지스일반사모부동산투자신탁제462호,이지스일반사모부동산투자신탁제462호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000660,이지스일반사모부동산투자신탁제468-1호,이지스일반사모부동산투자신탁제468-1호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000661,이지스일반사모부동산투자신탁제473호,이지스일반사모부동산투자신탁제473호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
SH000662,이지스일반사모부동산투자신탁제508호,이지스일반사모부동산투자신탁제508호,organization,capital_partner,fund_beneficiary,펀드 수익자,beneficiary_snapshot,2025-11-30,Y,
