crm_db_version,entity_id,canonical_name,display_name,group_name,group_code,group_mapping_status,group_rule_id,counterparty_general_name,counterparty_registered_name,counterparty_category,counterparty_resource_list,related_projects_text,current_contact_points,next_target_project,entity_kind,primary_stakeholder_group_code,primary_stakeholder_type_code,primary_stakeholder_type_name,role_count,role_types,role_subtypes,source_systems,source_record_total,project_count_max,latest_base_date,owner_department,owner_manager,record_status,importance_level,relationship_status,interest_topics,key_requests,risk_notes,next_action,next_meeting_date,coverage_note
v0110,SH000089,KCC건설,KCC건설,KCC건설,kcc,self,,KCC건설,(주)케이씨씨건설,시공사,https://www.notion.so/33d8ced43c4780e9a1d6ee13009ab214,서여의도 임대주택 개발사업; 타임워크 웨스트,권순일; 우형석,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,2,,,권순일; 우형석,counterparty_seeded,,,,,,,,
v0110,SH000090,KDB산업은행,KDB산업은행,KDB산업은행,kdb,self,,KDB산업은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,8,8,2025-11-30,사모리츠파트,이길수,seeded,,,,,,,,
v0110,SH000091,KDB산은캐피탈,KDB산은캐피탈,KDB산은캐피탈,kdb,self,,KDB산은캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,4,4,2025-11-30,자산관리2파트1,이경훈,seeded,,,,,,,,
v0110,SH000092,KDB생명보험,KDB생명보험,KDB생명보험,kdb,self,,KDB생명보험,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,보험사,beneficiary_snapshot,8,7,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000093,KDCIP 2호(Blind),KDCIP 2호(Blind),KDCIP 2호(Blind),kdcip_2_blind,self,,KDCIP 2호(Blind),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,투자솔루션그룹,이승철,seeded,,,,,,,,
v0110,SH000094,KDCIP(A종)(Blind),KDCIP(A종)(Blind),KDCIP(A종)(Blind),kdcip_a_blind,self,,KDCIP(A종)(Blind),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,DC사업실,주현식,seeded,,,,,,,,
v0110,SH000095,KG파트너스,KG파트너스,KG파트너스,kg,self,,KG파트너스,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리3파트2,정승우,seeded,,,,,,,,
v0110,SH000096,KINX,KINX,KINX,kinx,self,,KINX,(주)케이아이엔엑스,Operator,https://www.notion.so/33d8ced43c4780619345f673aa594a95,,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,0,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000097,KT,KT,KT,kt,self,,KT,(주)케이티,Operator,https://www.notion.so/33d8ced43c4780ea9b7af518cd984c14,부산육양국데이터센터,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,1,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000098,KT&G,KT&G,KT&G,kt_g,self,,KT&G,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,2,2,2025-11-30,"229호TF,글로벌운용전략",나혜윤,seeded,,,,,,,,
v0110,SH000099,LG CNS,LG CNS,LG CNS,lg_cns,self,,LG CNS,(주)엘지씨엔에스,Operator,https://www.notion.so/33d8ced43c4780cb9abaf50fc9f76ffa,고양삼송 데이터센터; 하남IDC,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,2,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000100,LG U+,LG U+,LG U+,lg_u,self,,LG U+,엘지유플러스,Operator,https://www.notion.so/33e8ced43c478025bf0de934af89a457,,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,0,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000101,LG전자,LG전자,LG전자,lg,self,,LG전자,,,,,,,organization,occupier_customer,tenant,임차인,1,임차인,임차인 일반,t5t_dashboard,3,1,2026-04-13,,,seeded,,,,,,,,
v0110,SH000102,LS전선,LS전선,LS전선,ls,self,,LS전선,LS전선(주),시공사,https://www.notion.so/33e8ced43c47801db4b7e55c984cbce3,고양삼송데이터센터; 안산글로벌클라우드센터,홍창의; 홍장군,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,2,,,홍창의; 홍장군,counterparty_seeded,,,,,,,,
v0110,SH000103,LX판토스,LX판토스,LX판토스,lx,self,,LX판토스,,,,,,,organization,occupier_customer,tenant,임차인,1,임차인,임차인 일반,t5t_dashboard,3,1,2026-04-06,,,seeded,,,,,,,,
v0110,SH000104,M&G (APF 1 S.a.r.l),M&G (APF 1 S.a.r.l),M&G (APF 1 S.a.r.l),m_g_apf_1_s_a_r_l,self,,M&G (APF 1 S.a.r.l),,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,기타 | 수익자 일반,"beneficiary_snapshot,lender_snapshot",4,1,2025-11-30,자산관리2파트3,김나현,seeded,,,,,,,,
v0110,SH000105,M&G (APF 2 S.a.r.l),M&G (APF 2 S.a.r.l),M&G (APF 2 S.a.r.l),m_g_apf_2_s_a_r_l,self,,M&G (APF 2 S.a.r.l),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,김나현,seeded,,,,,,,,
v0110,SH000106,M&G(TS ASIA),M&G(TS ASIA),M&G(TS ASIA),m_g_ts_asia,self,,M&G(TS ASIA),,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000107,MG새마을금고,MG새마을금고,MG새마을금고,mg,self,,MG새마을금고,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,상호금융 | 은행,"beneficiary_snapshot,lender_snapshot",40,5,2025-11-30,자산관리2파트3,김나현,seeded,,,,,,,,
v0110,SH000108,MG새마을금고(용인중앙),MG새마을금고(용인중앙),MG새마을금고(용인중앙),mg,self,,MG새마을금고(용인중앙),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000109,MG새마을금고(이태원1동),MG새마을금고(이태원1동),MG새마을금고(이태원1동),mg_1,self,,MG새마을금고(이태원1동),,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000110,MG새마을금고대주단,MG새마을금고대주단,MG새마을금고대주단,mg,self,,MG새마을금고대주단,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),상호금융,lender_snapshot,6,3,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000111,MG새마을금고중앙회,MG새마을금고중앙회,MG새마을금고중앙회,mg,self,,MG새마을금고중앙회,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,상호금융 | 조합,"beneficiary_snapshot,lender_snapshot",8,5,2025-11-30,자산관리3파트1,정준우,seeded,,,,,,,,
v0110,SH000112,MG캐피탈,MG캐피탈,MG캐피탈,mg,self,,MG캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,1,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000113,Morgan stanley,Morgan stanley,Morgan stanley,morgan_stanley,self,,Morgan stanley,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,이상렬,seeded,,,,,,,,
v0110,SH000114,NH농협생명보험,NH농협생명보험,NH농협생명보험,nh,self,,NH농협생명보험,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,보험사,"beneficiary_snapshot,lender_snapshot",14,8,2025-11-30,글로벌펀드운용1,이수현,seeded,,,,,,,,
v0110,SH000115,NH농협손해보험,NH농협손해보험,NH농협손해보험,nh,self,,NH농협손해보험,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,보험사,"beneficiary_snapshot,lender_snapshot",4,3,2025-11-30,자산관리2파트1,이경훈,seeded,,,,,,,,
v0110,SH000116,NH농협은행,NH농협은행,NH농협은행,nh,self,,NH농협은행,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,상호금융 | 수익자 일반,"beneficiary_snapshot,lender_snapshot",9,6,2025-11-30,자산관리1파트2,최성현,seeded,,,,,,,,
v0110,SH000117,NH농협캐피탈,NH농협캐피탈,NH농협캐피탈,nh,self,,NH농협캐피탈,,,,,,,organization,financing_partner,lender,금융기관(대주),2,금융기관(대주) | 펀드 수익자,리스사 | 여전사,"beneficiary_snapshot,lender_snapshot",7,6,2025-11-30,자산관리3파트2,정승우,seeded,,,,,,,,
v0110,SH000118,NH저축은행,NH저축은행,NH저축은행,nh,self,,NH저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,1,1,2025-11-30,IOTA TF,조영비,seeded,,,,,,,,
v0110,SH000119,NH투자증권,NH투자증권,NH투자증권,nh,self,,NH투자증권,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,증권사,"beneficiary_snapshot,lender_snapshot",20,9,2025-11-30,DC사업실,주현식,seeded,,,,,,,,
v0110,SH000120,NH헤지자산운용,NH헤지자산운용,NH헤지자산운용,nh,self,,NH헤지자산운용,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,펀드,beneficiary_snapshot,1,1,2025-11-30,글로벌펀드운용2,신윤아,seeded,,,,,,,,
v0110,SH000121,NPS,NPS,NPS,nps,self,,NPS,,,,,,,organization,capital_partner,institutional_lp,기관투자자(LP),1,기관투자자(LP),LP 일반,t5t_dashboard,7,2,2026-04-12,,,seeded,,,,,,,,
v0110,SH000122,NTI,NTI,NTI,nti,self,,NTI,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,0,2025-11-30,헤지펀드운용파트,유윤재,seeded,,,,,,,,
v0110,SH000123,NUBIRA PTE. LTD.,NUBIRA PTE. LTD.,NUBIRA PTE. LTD.,nubira_pte_ltd,self,,NUBIRA PTE. LTD.,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,2,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000124,North Sky Luge No 4 Limited,North Sky Luge No 4 Limited,North Sky Luge No 4 Limited,north_sky_luge_no_4_limited,self,,North Sky Luge No 4 Limited,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트3,이우석,seeded,,,,,,,,
v0110,SH000125,Nuveen,Nuveen,Nuveen,nuveen,self,,Nuveen,,,,,,,organization,strategic_partner,overseas_partner,해외 파트너,1,해외 파트너,해외 파트너 일반,t5t_dashboard,1,0,2026-04-12,,,seeded,,,,,,,,
v0110,SH000126,Nuveen Group Holdings Limited,Nuveen Group Holdings Limited,Nuveen Group Holdings Limited,nuveen_group_holdings_limited,self,,Nuveen Group Holdings Limited,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,자산운용사,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트2,박용범,seeded,,,,,,,,
v0110,SH000127,OCBC Bank,OCBC Bank,OCBC Bank,ocbc_bank,self,,OCBC Bank,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,1,1,2025-11-30,자산관리2파트3,김나현,seeded,,,,,,,,
v0110,SH000128,OSB저축은행,OSB저축은행,OSB저축은행,osb,self,,OSB저축은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),저축은행,lender_snapshot,1,1,2025-11-30,사업,박세민,seeded,,,,,,,,
v0110,SH000129,Pinnacle Eagle Ltd.,Pinnacle Eagle Ltd.,Pinnacle Eagle Ltd.,pinnacle_eagle_ltd,self,,Pinnacle Eagle Ltd.,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트4,임지영,seeded,,,,,,,,
v0110,SH000130,Pinnacle KR Asset PTE.LTD,Pinnacle KR Asset PTE.LTD,Pinnacle KR Asset PTE.LTD,pinnacle_kr_asset_pte_ltd,self,,Pinnacle KR Asset PTE.LTD,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트4,김유리,seeded,,,,,,,,
v0110,SH000131,RECO JUNIPER PRIVATE LIMITED,RECO JUNIPER PRIVATE LIMITED,RECO JUNIPER PRIVATE LIMITED,reco_juniper_private_limited,self,,RECO JUNIPER PRIVATE LIMITED,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,기타,beneficiary_snapshot,2,2,2025-11-30,자산관리3파트1,문승현,seeded,,,,,,,,
v0110,SH000132,Reco Marigold Private Limited.,Reco Marigold Private Limited.,Reco Marigold Private Limited.,reco_marigold_private_limited,self,,Reco Marigold Private Limited.,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,기타,beneficiary_snapshot,3,3,2025-11-30,로지스틱스매니지먼트,이정훈B,seeded,,,,,,,,
v0110,SH000133,Rsquare,Rsquare,Rsquare,rsquare,self,,Rsquare,,,,,,,organization,advisor_intermediary,advisor,주간사/자문,1,주간사/자문,자문 일반,t5t_dashboard,1,1,2026-03-03,,,seeded,,,,,,,,
v0110,SH000134,SBI저축은행,SBI저축은행,SBI저축은행,sbi,self,,SBI저축은행,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,2,금융기관(대주) | 펀드 수익자,상호 저축은행 및 기타 저축기관 | 저축은행,"beneficiary_snapshot,lender_snapshot",6,3,2025-11-30,헤지펀드운용파트,오지원,seeded,,,,,,,,
v0110,SH000135,SC제일은행,SC제일은행,SC제일은행,sc,self,,SC제일은행,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,3,2,2025-11-30,상장리츠파트,박상훈,seeded,,,,,,,,
v0110,SH000136,SGC E&C,SGC E&C,SGC E&C,sgc_e_c,self,,SGC E&C,에스지씨이앤씨(주),시공사,https://www.notion.so/33d8ced43c4780d78d2bdb2b14c0e49c,화성 석포리 물류,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,1,,,,counterparty_seeded,,,,,,,,
v0110,SH000137,SKB,SKB,SKB,skb,self,,SKB,SK브로드밴드,Operator,https://www.notion.so/33e8ced43c478075bdf1c88869ae62fb,SK가산데이터센터,홍창의,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,운영사,counterparty_seed,1,1,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000138,SK디앤디,SK디앤디,SK디앤디,sk,self,,SK디앤디,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,자산관리1파트1,김수현,seeded,,,,,,,,
v0110,SH000139,SK에코플랜트,SK에코플랜트,SK에코플랜트,sk,self,,SK에코플랜트,에스케이에코플랜트(주),시공사,https://www.notion.so/33d8ced43c47801fbdd1ee5a7925b173,,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,시공사,counterparty_seed,1,0,,,,counterparty_seeded,,,,,,,,
v0110,SH000140,SPC,SPC,SPC,spc,self,,SPC,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,3,1,2025-11-30,사업,박세민,seeded,,,,,,,,
v0110,SH000141,STAK,STAK,STAK,stak,self,,STAK,스택건축사사무소,설계사,https://www.notion.so/33e8ced43c47803480c6cd1a9789efc6,하남소형DC; 부천소형DC,홍창의,하남위례소형DC,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,설계사,counterparty_seed,1,2,,,홍창의,counterparty_seeded,,,,,,,,
v0110,SH000142,TDH2,TDH2,TDH2,tdh2,self,,TDH2,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),기타,lender_snapshot,1,1,2025-11-30,자산관리2파트2,이단비,seeded,,,,,,,,
v0110,SH000143,TTN,TTN,TTN,ttn,self,,TTN,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,일반기업,beneficiary_snapshot,1,1,2025-11-30,글로벌운용전략,김종수,seeded,,,,,,,,
v0110,SH000144,Tow Heng Tan,Tow Heng Tan,Tow Heng Tan,tow_heng_tan,self,,Tow Heng Tan,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,자산관리2파트4,김유리,seeded,,,,,,,,
v0110,SH000145,WSP,WSP,WSP,wsp,self,,WSP,(주)더블유에스피아시아리미티드,CM,https://www.notion.so/33d8ced43c4780348004eab52bdf2c48,청라 오피스텔 개발사업; 누디트 홍대,,,organization,project_partner,operator_contractor,운영/시공 파트너,1,운영/시공 파트너,CM,counterparty_seed,1,2,,,,counterparty_seeded,,,,,,,,
v0110,SH000146,Washington D.C.,Washington D.C.,Washington D.C.,washington_d_c,self,,Washington D.C.,,,,,,,organization,strategic_partner,overseas_partner,해외 파트너,1,해외 파트너,해외 파트너 일반,t5t_dashboard,1,0,2026-01-14,,,seeded,,,,,,,,
v0110,SH000147,Woodies,Woodies,Woodies,woodies,self,,Woodies,,,,,,,organization,strategic_partner,overseas_partner,해외 파트너,1,해외 파트너,해외 파트너 일반,t5t_dashboard,2,0,2026-03-26,,,seeded,,,,,,,,
v0110,SH000148,Woori 아메리카,Woori 아메리카,Woori 아메리카,woori,self,,Woori 아메리카,,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,2,1,2025-11-30,개발관리실,최성현,seeded,,,,,,,,
v0110,SH000149,YG자산개발 및 개인3인,YG자산개발 및 개인3인,YG자산개발 및 개인3인,yg_3,self,,YG자산개발 및 개인3인,,,,,,,person,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,개인,beneficiary_snapshot,1,1,2025-11-30,라이프리빙파트,심동민,seeded,,,,,,,,
v0110,SH000150,Yeongdong(Korea)Pte.Ltd,Yeongdong(Korea)Pte.Ltd,Yeongdong(Korea)Pte.Ltd,yeongdong_korea_pte_ltd,self,,Yeongdong(Korea)Pte.Ltd,,,,,,,organization,capital_partner,fund_beneficiary,펀드 수익자,1,펀드 수익자,수익자 일반,beneficiary_snapshot,1,1,2025-11-30,로지스틱스매니지먼트,이정훈B,seeded,,,,,,,,
v0110,SH000151,"iM뱅크(구, DGB대구은행)","iM뱅크(구, DGB대구은행)","iM뱅크(구, DGB대구은행)",im_dgb,self,,"iM뱅크(구, DGB대구은행)",,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),은행,lender_snapshot,8,8,2025-11-30,자산관리2파트4,이경훈,seeded,,,,,,,,
v0110,SH000152,"iM캐피탈(구, DGB캐피탈)","iM캐피탈(구, DGB캐피탈)","iM캐피탈(구, DGB캐피탈)",im_dgb,self,,"iM캐피탈(구, DGB캐피탈)",,,,,,,organization,financing_partner,lender,금융기관(대주),1,금융기관(대주),여전사,lender_snapshot,2,2,2025-11-30,물류사업실,안지원,seeded,,,,,,,,
