entity_key,entity_type,entity_id,display_title,display_subtitle,source_table,source_id,confidence,status,metadata_json
fund:112142,fund,112142,134호,이지스전문투자형사모투자신탁134호(태양광1호) | 청산 | 특별자산,v_funds_enriched,112142,1.0,confirmed,{}
fund:112143,fund,112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형) | 운용 | 복합(오피스),v_funds_enriched,112143,1.0,confirmed,{}
fund:112144,fund,112144,125호,이지스일반사모부동산모투자신탁125호 | 운용 | 오피스,v_funds_enriched,112144,1.0,confirmed,{}
fund:112145,fund,112145,138호,이지스미국전문투자형사모부동산투자신탁 138호 | 미설정,v_funds_enriched,112145,1.0,confirmed,{}
fund:112146,fund,112146,125-2호,이지스일반사모부동산자투자신탁제125-2호 | 운용 | 오피스,v_funds_enriched,112146,1.0,confirmed,{}
fund:112147,fund,112147,129호,이지스글로벌일반사모부동산투자신탁129호(재간접형) | 운용 | 복합(오피스),v_funds_enriched,112147,1.0,confirmed,{}
fund:112148,fund,112148,133호,이지스전문투자형사모부동산투자신탁133호 | 청산 | 호텔,v_funds_enriched,112148,1.0,confirmed,{}
fund:112149,fund,112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종) | 운용 | 주거,v_funds_enriched,112149,1.0,confirmed,{}
fund:112150,fund,112150,141호,이지스글로벌일반사모부동산투자신탁141호 | 청산 | 리테일,v_funds_enriched,112150,1.0,confirmed,{}
fund:112151,fund,112151,152호,이지스전문투자형사모투자신탁152호(재간접형) | 청산,v_funds_enriched,112151,1.0,confirmed,{}
fund:112152,fund,112152,153호,이지스제153호전문투자형사모부동산투자유한회사 | 청산 | 주거,v_funds_enriched,112152,1.0,confirmed,{}
fund:112153,fund,112153,149호,이지스일반사모부동산투자신탁149호(운용) | 운용 | 리테일,v_funds_enriched,112153,1.0,confirmed,{}
fund:112154,fund,112154,145호,이지스부동산투자신탁145호 | 청산 | 복합(오피스),v_funds_enriched,112154,1.0,confirmed,{}
fund:112155,fund,112155,154호,이지스전문투자형사모투자신탁154호 | 청산 | 리테일,v_funds_enriched,112155,1.0,confirmed,{}
fund:112156,fund,112156,147호,이지스전문투자형사모투자신탁147호 | 미설정,v_funds_enriched,112156,1.0,confirmed,{}
fund:112157,fund,112157,155호,이지스전문투자형사모투자신탁155호(재간접형) | 청산 | 리테일,v_funds_enriched,112157,1.0,confirmed,{}
fund:112158,fund,112158,142호,이지스글로벌일반사모부동산투자신탁142호(재간접형) | 운용 | 기타,v_funds_enriched,112158,1.0,confirmed,{}
fund:112159,fund,112159,SP청주,에스피청주일반사모부동산투자회사 | 운용 | 리테일,v_funds_enriched,112159,1.0,confirmed,{}
fund:112160,fund,112160,156호,이지스일반사모부동산투자신탁156호 | 운용 | 지분증권,v_funds_enriched,112160,1.0,confirmed,{}
fund:112161,fund,112161,157호,이지스전문투자형사모투자신탁157호 | 청산 | 주거,v_funds_enriched,112161,1.0,confirmed,{}
fund:112162,fund,112162,129-1호,이지스글로벌일반사모부동산투자신탁129-1호(재간접형) | 운용 | 복합(오피스),v_funds_enriched,112162,1.0,confirmed,{}
fund:112163,fund,112163,161호,이지스부동산투자신탁161호 | 청산 | 복합(오피스),v_funds_enriched,112163,1.0,confirmed,{}
fund:112164,fund,112164,165호,이지스글로벌일반사모부동산투자신탁165호 | 청산 | 호텔,v_funds_enriched,112164,1.0,confirmed,{}
fund:112165,fund,112165,135호,이지스일반사모부동산투자신탁135호 | 운용 | 복합(호텔),v_funds_enriched,112165,1.0,confirmed,{}
fund:112166,fund,112166,162호(운용),이지스전문투자형사모투자신탁162호(운용) | 청산 | 주거,v_funds_enriched,112166,1.0,confirmed,{}
fund:112167,fund,112167,162호(P),이지스전문투자형사모투자신탁162호(Class P) | 청산,v_funds_enriched,112167,1.0,confirmed,{}
fund:112168,fund,112168,162호(C),이지스전문투자형사모투자신탁162호(Class C) | 청산,v_funds_enriched,112168,1.0,confirmed,{}
fund:112169,fund,112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종) | 운용 | 주거,v_funds_enriched,112169,1.0,confirmed,{}
fund:112170,fund,112170,148-1호,이지스글로벌일반사모부동산투자신탁148-1호 | 운용 | 오피스,v_funds_enriched,112170,1.0,confirmed,{}
fund:112171,fund,112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호 | 운용 | 오피스,v_funds_enriched,112171,1.0,confirmed,{}
fund:112172,fund,112172,151호,이지스제151호전문투자형사모부동산투자유한회사(운용) | 운용 | 주거,v_funds_enriched,112172,1.0,confirmed,{}
fund:112173,fund,112173,159호,이지스글로벌일반사모부동산투자신탁 159호 | 운용 | 기타,v_funds_enriched,112173,1.0,confirmed,{}
fund:112174,fund,112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호 | 청산 | 특별자산,v_funds_enriched,112174,1.0,confirmed,{}
fund:112175,fund,112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형) | 운용 | 주거,v_funds_enriched,112175,1.0,confirmed,{}
fund:112176,fund,112176,166호(A종),이지스임대주택일반사모부동산투자신탁166호(재간접형) A종 | 운용 | 주거,v_funds_enriched,112176,1.0,confirmed,{}
fund:112177,fund,112177,166호(B종),이지스임대주택전문투자형사모부동산투자신탁166호(재간접형) (B종) | 미설정 | 주거,v_funds_enriched,112177,1.0,confirmed,{}
fund:112178,fund,112178,166호(C종),이지스임대주택전문투자형사모부동산투자신탁166호(재간접형) (C종) | 미설정 | 주거,v_funds_enriched,112178,1.0,confirmed,{}
fund:112179,fund,112179,166호(D종),이지스임대주택전문투자형사모부동산투자신탁166호(재간접형) (D종) | 미설정 | 주거,v_funds_enriched,112179,1.0,confirmed,{}
fund:112180,fund,112180,167호,이지스미국일반사모부동산투자신탁167호 (재간접형) | 운용 | 복합(오피스),v_funds_enriched,112180,1.0,confirmed,{}
fund:112181,fund,112181,151호(2종),이지스제151호전문투자형사모부동산투자유한회사(2종) | 운용 | 주거,v_funds_enriched,112181,1.0,confirmed,{}
fund:112182,fund,112182,58호,이지스영국일반사모부동산투자신탁58호 (재간접형) | 운용 | 복합(오피스),v_funds_enriched,112182,1.0,confirmed,{}
fund:112183,fund,112183,169호,이지스미국일반사모부동산투자신탁169호 | 운용 | 주거,v_funds_enriched,112183,1.0,confirmed,{}
fund:112184,fund,112184,182호,이지스전문투자형사모부동산투자신탁182호 | 청산 | 오피스,v_funds_enriched,112184,1.0,confirmed,{}
fund:112185,fund,112185,144호,이지스전문투자형사모부동산투자신탁144호(운용) | 청산 | 오피스,v_funds_enriched,112185,1.0,confirmed,{}
fund:112186,fund,112186,144호(A),이지스전문투자형사모부동산투자신탁144호(Class A) | 청산,v_funds_enriched,112186,1.0,confirmed,{}
fund:112187,fund,112187,144호(C-i),이지스전문투자형사모부동산투자신탁144호(Class C-i) | 청산,v_funds_enriched,112187,1.0,confirmed,{}
fund:112188,fund,112188,176호,이지스글로벌일반사모부동산투자신탁176호 | 청산 | 주거,v_funds_enriched,112188,1.0,confirmed,{}
fund:112189,fund,112189,183호,이지스전문투자형사모부동산투자신탁183호 | 청산 | 주거,v_funds_enriched,112189,1.0,confirmed,{}
fund:112190,fund,112190,186호,이지스전문투자형사모부동산투자신탁186호 | 청산 | 주거,v_funds_enriched,112190,1.0,confirmed,{}
fund:112191,fund,112191,163호,이지스유럽일반사모부동산모투자신탁163호 | 운용 | 오피스,v_funds_enriched,112191,1.0,confirmed,{}
fund:112192,fund,112192,163-1호,이지스유럽일반사모부동산자투자신탁163-1호 | 운용 | 오피스,v_funds_enriched,112192,1.0,confirmed,{}
fund:112193,fund,112193,163-2호,이지스유럽일반사모부동산자투자신탁163-2호 | 운용 | 오피스,v_funds_enriched,112193,1.0,confirmed,{}
fund:112194,fund,112194,187호,이지스부동산투자신탁187호 | 청산 | 주거,v_funds_enriched,112194,1.0,confirmed,{}
fund:112195,fund,112195,158호,이지스일반사모부동산투자신탁158호 | 청산 | 호텔,v_funds_enriched,112195,1.0,confirmed,{}
fund:112196,fund,112196,184호,이지스전문투자형사모부동산투자신탁184호 | 청산 | 호텔,v_funds_enriched,112196,1.0,confirmed,{}
fund:112197,fund,112197,170호,이지스일반사모부동산모투자신탁제170호 | 청산 | 호텔,v_funds_enriched,112197,1.0,confirmed,{}
fund:112198,fund,112198,170-2호,이지스일반사모부동산자투자신탁제170-2호 | 청산 | 호텔,v_funds_enriched,112198,1.0,confirmed,{}
fund:112199,fund,112199,196호,이지스부동산투자신탁196호 | 청산 | 복합(오피스),v_funds_enriched,112199,1.0,confirmed,{}
fund:112200,fund,112200,190호,이지스미국일반사모부동산투자신탁190호 | 운용 | 주거,v_funds_enriched,112200,1.0,confirmed,{}
fund:112201,fund,112201,150-1호,이지스글로벌일반개인신용회복채권특별자산투자신탁150-1호 | 청산 | 특별자산,v_funds_enriched,112201,1.0,confirmed,{}
fund:112202,fund,112202,203호,이지스전문투자형사모투자신탁203호(재간접형) | 청산 | 호텔,v_funds_enriched,112202,1.0,confirmed,{}
fund:112203,fund,112203,196호(C-p),이지스부동산투자신탁196호(Class C-P) | 청산,v_funds_enriched,112203,1.0,confirmed,{}
fund:112204,fund,112204,196호(A),이지스부동산투자신탁196호(Class A) | 청산,v_funds_enriched,112204,1.0,confirmed,{}
fund:112205,fund,112205,194호,이지스리테일부동산투자신탁194호 | 운용 | 리테일,v_funds_enriched,112205,1.0,confirmed,{}
fund:112206,fund,112206,177호,이지스글로벌일반사모부동산투자신탁177호(재간접형) | 운용 | 주거,v_funds_enriched,112206,1.0,confirmed,{}
fund:112207,fund,112207,208호,이지스전문투자형사모투자신탁208호 | 청산 | 주거,v_funds_enriched,112207,1.0,confirmed,{}
fund:112208,fund,112208,198호,이지스글로벌일반사모부동산투자신탁198호 | 운용 | 복합(호텔),v_funds_enriched,112208,1.0,confirmed,{}
fund:112209,fund,112209,210호,이지스제210호전문투자형사모부동산투자회사(운용) | 운용 | 복합(오피스),v_funds_enriched,112209,1.0,confirmed,{}
fund:112210,fund,112210,210호(1종),이지스제210호전문투자형사모부동산투자회사(1종) | 운용 | 복합(오피스),v_funds_enriched,112210,1.0,confirmed,{}
fund:112211,fund,112211,210호(2종),이지스제210호전문투자형사모부동산투자회사(2종) | 운용 | 복합(오피스),v_funds_enriched,112211,1.0,confirmed,{}
fund:112212,fund,112212,210호(보통),이지스제210호전문투자형사모부동산투자회사(보통) | 운용 | 복합(오피스),v_funds_enriched,112212,1.0,confirmed,{}
fund:112213,fund,112213,197호,이지스전문투자형사모부동산투자신탁197호 | 청산 | 주거,v_funds_enriched,112213,1.0,confirmed,{}
fund:112214,fund,112214,200호,이지스제200호일반사모부동산투자유한회사 | 운용 | 주거,v_funds_enriched,112214,1.0,confirmed,{}
fund:112215,fund,112215,207호,이지스전문투자형사모투자신탁207호(재간접형) | 청산 | 복합(오피스),v_funds_enriched,112215,1.0,confirmed,{}
fund:112216,fund,112216,204호(A),이지스글로벌부동산투자신탁204호 (파생형) Class A | 청산 | 오피스,v_funds_enriched,112216,1.0,confirmed,{}
fund:112217,fund,112217,178호,이지스전문투자형사모부동산투자신탁178호 | 청산 | 오피스,v_funds_enriched,112217,1.0,confirmed,{}
fund:112218,fund,112218,178호(1종),이지스전문투자형사모부동산투자신탁178호 1종 | 청산 | 오피스,v_funds_enriched,112218,1.0,confirmed,{}
fund:112219,fund,112219,178호(2종),이지스전문투자형사모부동산투자신탁178호 2종 | 청산 | 오피스,v_funds_enriched,112219,1.0,confirmed,{}
fund:112220,fund,112220,178호(3종),이지스전문투자형사모부동산투자신탁178호 3종 | 청산,v_funds_enriched,112220,1.0,confirmed,{}
fund:112221,fund,112221,204호(C-p),이지스글로벌부동산투자신탁204호 (파생형) Class C-i | 청산 | 오피스,v_funds_enriched,112221,1.0,confirmed,{}
fund:112222,fund,112222,204호(파생형),이지스글로벌부동산투자신탁204호(파생형) | 청산 | 오피스,v_funds_enriched,112222,1.0,confirmed,{}
fund:112223,fund,112223,206호,이지스글로벌일반사모부동산투자신탁206호 | 운용 | 호텔,v_funds_enriched,112223,1.0,confirmed,{}
fund:112224,fund,112224,215호,이지스미국전문투자형사모부동산투자신탁215호 | 미설정,v_funds_enriched,112224,1.0,confirmed,{}
fund:112225,fund,112225,219호,이지스전문투자형사모부동산투자신탁219호 | 미설정,v_funds_enriched,112225,1.0,confirmed,{}
fund:112226,fund,112226,214호,이지스전문투자형사모투자신탁214호(운용) | 청산 | 호텔,v_funds_enriched,112226,1.0,confirmed,{}
fund:112227,fund,112227,214호(C),이지스전문투자형사모투자신탁214호(Class C) | 청산,v_funds_enriched,112227,1.0,confirmed,{}
fund:112228,fund,112228,214호(P),이지스전문투자형사모투자신탁214호(Class P) | 청산,v_funds_enriched,112228,1.0,confirmed,{}
fund:112229,fund,112229,220호,이지스전문투자형사모투자신탁220호 | 청산 | 복합(오피스),v_funds_enriched,112229,1.0,confirmed,{}
fund:112230,fund,112230,201호,이지스글로벌일반사모부동산투자신탁201호 | 청산 | 리테일,v_funds_enriched,112230,1.0,confirmed,{}
fund:112231,fund,112231,225호,이지스SH1전문투자형사모부동산투자신탁225호 | 미설정,v_funds_enriched,112231,1.0,confirmed,{}
fund:112232,fund,112232,226호,이지스SH2전문투자형사모부동산투자신탁226호 | 미설정,v_funds_enriched,112232,1.0,confirmed,{}
fund:112233,fund,112233,223호,이지스전문투자형사모부동산투자신탁223호 | 미설정,v_funds_enriched,112233,1.0,confirmed,{}
fund:112234,fund,112234,217호,이지스일반사모투자신탁217호 | 운용 | 특별자산,v_funds_enriched,112234,1.0,confirmed,{}
fund:112235,fund,112235,스카이로지스,스카이로지스사모부동산투자회사(운용) | 운용 | 물류,v_funds_enriched,112235,1.0,confirmed,{}
fund:112236,fund,112236,228호,이지스미국일반사모부동산투자신탁228호 | 청산 | 호텔,v_funds_enriched,112236,1.0,confirmed,{}
fund:112237,fund,112237,스트래티직 1호,이지스스트래티직일반사모부동산자투자신탁제1호 | 운용 | 복합(오피스),v_funds_enriched,112237,1.0,confirmed,{}
fund:112238,fund,112238,스트래티직1-1호,이지스스트래티직전문투자형사모부동산모투자신탁제1-1호 | 청산 | 오피스,v_funds_enriched,112238,1.0,confirmed,{}
fund:112239,fund,112239,210호(A종),이지스제210호전문투자형사모부동산투자회사(최선순위A종) | 미설정,v_funds_enriched,112239,1.0,confirmed,{}
fund:112240,fund,112240,210호(B종),이지스제210호전문투자형사모부동산투자회사(최선순위B종) | 미설정,v_funds_enriched,112240,1.0,confirmed,{}
fund:112241,fund,112241,210호(3종),이지스제210호전문투자형사모부동산투자회사(3종) | 청산 | 복합(오피스),v_funds_enriched,112241,1.0,confirmed,{}
fund:112242,fund,112242,229호,이지스글로벌부동산투자신탁229호(파생형) | 운용 | 복합(오피스),v_funds_enriched,112242,1.0,confirmed,{}
fund:112243,fund,112243,229호(A),이지스글로벌부동산투자신탁229호(파생형) (Class A) | 운용 | 복합(오피스),v_funds_enriched,112243,1.0,confirmed,{}
fund:112244,fund,112244,229호(C-I),이지스글로벌부동산투자신탁229호(파생형) (Class C-I) | 운용 | 복합(오피스),v_funds_enriched,112244,1.0,confirmed,{}
fund:112245,fund,112245,230호,이지스전문투자형230호사모부동산투자유한회사(운용) | 청산 | 물류,v_funds_enriched,112245,1.0,confirmed,{}
fund:112246,fund,112246,236호,이지스전문투자형사모부동산투자신탁236호 | 청산 | 오피스,v_funds_enriched,112246,1.0,confirmed,{}
fund:112247,fund,112247,216호,이지스미국일반사모부동산투자신탁216호(재간접형) | 운용 | 복합(오피스),v_funds_enriched,112247,1.0,confirmed,{}
fund:112248,fund,112248,240호,이지스전문투자형사모부동산투자신탁240호 | 청산 | 오피스,v_funds_enriched,112248,1.0,confirmed,{}
fund:112249,fund,112249,231호,이지스전문투자형사모투자신탁231호 | 청산 | 주거,v_funds_enriched,112249,1.0,confirmed,{}
fund:112250,fund,112250,205호,이지스유럽신재생인프라일반사모특별자산투자신탁205호 | 운용 | 특별자산,v_funds_enriched,112250,1.0,confirmed,{}
fund:112251,fund,112251,238호,이지스센츄리온제238호전문투자형사모부동산투자유한회사 | 청산 | 호텔,v_funds_enriched,112251,1.0,confirmed,{}
fund:112252,fund,112252,239호,이지스부동산투자신탁239호 | 청산 | 복합(오피스),v_funds_enriched,112252,1.0,confirmed,{}
fund:112253,fund,112253,239호(A),이지스부동산투자신탁239호 (Class A) | 청산,v_funds_enriched,112253,1.0,confirmed,{}
fund:112254,fund,112254,229-1호,이지스글로벌일반사모부동산투자신탁229-1호(파생형) | 운용 | 복합(오피스),v_funds_enriched,112254,1.0,confirmed,{}
fund:112255,fund,112255,241호,이지스전문투자형사모부동산투자신탁241호 | 청산 | 특별자산,v_funds_enriched,112255,1.0,confirmed,{}
fund:112256,fund,112256,221호,이지스미국일반사모부동산투자신탁221호 | 운용 | 리테일,v_funds_enriched,112256,1.0,confirmed,{}
fund:112257,fund,112257,239호(C-P),이지스부동산투자신탁239호 (Class C-p) | 청산,v_funds_enriched,112257,1.0,confirmed,{}
fund:112258,fund,112258,242호,이지스전문투자형사모부동산투자신탁242호 | 청산 | 리테일,v_funds_enriched,112258,1.0,confirmed,{}
fund:112259,fund,112259,246호,이지스전문투자형사모부동산투자신탁246호 | 청산 | 특별자산,v_funds_enriched,112259,1.0,confirmed,{}
fund:112260,fund,112260,셀렉리츠1호,이지스글로벌셀렉트리츠일반사모부동산투자신탁 1호 | 운용 | 기타,v_funds_enriched,112260,1.0,confirmed,{}
fund:112261,fund,112261,셀렉리츠1호(A),이지스글로벌셀렉트리츠일반사모부동산투자신탁 1호 Class A | 운용 | 기타,v_funds_enriched,112261,1.0,confirmed,{}
fund:112262,fund,112262,셀렉리츠1호(C-I),이지스글로벌셀렉트리츠일반사모부동산투자신탁 1호 Class C-I | 운용 | 기타,v_funds_enriched,112262,1.0,confirmed,{}
fund:112263,fund,112263,셀렉리츠1호(C-S),이지스글로벌셀렉트리츠일반사모부동산투자신탁 1호 Class C-S | 운용 | 기타,v_funds_enriched,112263,1.0,confirmed,{}
fund:112264,fund,112264,244호,이지스전문투자형사모부동산투자신탁244호 | 청산 | 리테일,v_funds_enriched,112264,1.0,confirmed,{}
fund:112265,fund,112265,230호(1종),이지스전문투자형230호사모부동산투자유한회사(1종) | 청산,v_funds_enriched,112265,1.0,confirmed,{}
fund:112266,fund,112266,230호(2종),이지스전문투자형230호사모부동산투자유한회사(2종) | 청산,v_funds_enriched,112266,1.0,confirmed,{}
fund:112267,fund,112267,209호,이지스호주일반사모부동산투자신탁209호(재간접형) | 운용 | 오피스,v_funds_enriched,112267,1.0,confirmed,{}
fund:112268,fund,112268,247호,이지스일반사모부동산투자신탁제247호 | 운용 | 호텔,v_funds_enriched,112268,1.0,confirmed,{}
fund:112269,fund,112269,209-1호,이지스호주일반사모부동산투자신탁209-1호(재간접형) | 운용 | 오피스,v_funds_enriched,112269,1.0,confirmed,{}
fund:112270,fund,112270,248호,이지스일반사모부동산투자신탁248호 | 운용 | 오피스,v_funds_enriched,112270,1.0,confirmed,{}
fund:112271,fund,112271,248호(1종),이지스일반사모부동산투자신탁248호(1종) | 운용 | 오피스,v_funds_enriched,112271,1.0,confirmed,{}
fund:112272,fund,112272,248호(2종),이지스일반사모부동산투자신탁248호(2종) | 운용 | 오피스,v_funds_enriched,112272,1.0,confirmed,{}
fund:112273,fund,112273,58-1호,이지스영국일반사모부동산투자신탁58-1호(재간접형) | 운용 | 복합(오피스),v_funds_enriched,112273,1.0,confirmed,{}
fund:112274,fund,112274,257호,이지스전문투자형사모부동산투자신탁257호 | 청산 | 특별자산,v_funds_enriched,112274,1.0,confirmed,{}
fund:112275,fund,112275,256호,이지스제256호전문투자형사모부동산투자유한회사 | 청산 | 주거,v_funds_enriched,112275,1.0,confirmed,{}
fund:112276,fund,112276,258호,이지스전문투자형사모부동산투자신탁258호 | 청산 | 특별자산,v_funds_enriched,112276,1.0,confirmed,{}
fund:112277,fund,112277,259호,이지스전문투자형사모부동산투자신탁259호 | 청산 | 주거,v_funds_enriched,112277,1.0,confirmed,{}
fund:112278,fund,112278,243호,이지스제243호전문투자형사모부동산투자회사 | 운용 | 물류,v_funds_enriched,112278,1.0,confirmed,{}
fund:112279,fund,112279,232호,이지스일반사모부동산투자신탁232호(운용) | 청산 | 특별자산,v_funds_enriched,112279,1.0,confirmed,{}
fund:112280,fund,112280,232호(1종),이지스일반사모부동산투자신탁232호(1종) | 청산 | 특별자산,v_funds_enriched,112280,1.0,confirmed,{}
fund:112281,fund,112281,232호(2종),이지스일반사모부동산투자신탁232호(2종) | 청산 | 특별자산,v_funds_enriched,112281,1.0,confirmed,{}
fund:112282,fund,112282,232호(3종),이지스일반사모부동산투자신탁232호(3종) | 청산 | 특별자산,v_funds_enriched,112282,1.0,confirmed,{}
fund:112283,fund,112283,250-1호,이지스글로벌전문투자형사모부동산투자신탁 250-1호 | 미설정,v_funds_enriched,112283,1.0,confirmed,{}
fund:112284,fund,112284,250-2호,이지스글로벌전문투자형사모부동산투자신탁 250-2호 | 미설정,v_funds_enriched,112284,1.0,confirmed,{}
fund:112285,fund,112285,227호,이지스전문투자형사모부동산투자신탁227호 | 청산 | 리테일,v_funds_enriched,112285,1.0,confirmed,{}
fund:112286,fund,112286,243-1호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(운용) | 운용 | 물류,v_funds_enriched,112286,1.0,confirmed,{}
fund:112287,fund,112287,263호(운용),이지스전문투자형사모투자신탁263호 | 운용 | 주거,v_funds_enriched,112287,1.0,confirmed,{}
fund:112288,fund,112288,263호(1종),이지스전문투자형사모부동산투자신탁263호 1종 | 운용 | 주거,v_funds_enriched,112288,1.0,confirmed,{}
fund:112289,fund,112289,263호(2종),이지스전문투자형사모부동산투자신탁263호 2종 | 운용 | 주거,v_funds_enriched,112289,1.0,confirmed,{}
fund:112290,fund,112290,스트래티직1-3호,이지스스트래티직제1의3호일반사모부동산모투자유한회사 | 운용 | 리테일,v_funds_enriched,112290,1.0,confirmed,{}
fund:112291,fund,112291,스트래티직1-3-3호,이지스스트래티직 일반사모부동산자투자신탁 제1-3-3호 | 운용 | 리테일,v_funds_enriched,112291,1.0,confirmed,{}
fund:112292,fund,112292,248-1호,이지스전문투자형사모부동산투자신탁248-1호 | 청산 | 오피스,v_funds_enriched,112292,1.0,confirmed,{}
fund:112293,fund,112293,278호,이지스전문투자형사모투자신탁278호 | 청산 | 특별자산,v_funds_enriched,112293,1.0,confirmed,{}
fund:112294,fund,112294,270호,이지스전문투자형사모부동산투자신탁270호 | 청산 | 특별자산,v_funds_enriched,112294,1.0,confirmed,{}
fund:112295,fund,112295,266호,이지스미국일반사모부동산투자신탁266호 | 청산 | 복합(오피스),v_funds_enriched,112295,1.0,confirmed,{}
fund:112296,fund,112296,268호,이지스전문투자형사모투자신탁268호 | 청산 | 복합(오피스),v_funds_enriched,112296,1.0,confirmed,{}
fund:112297,fund,112297,277호,이지스전문투자형사모투자신탁277호 | 청산 | 오피스,v_funds_enriched,112297,1.0,confirmed,{}
fund:112298,fund,112298,280호,이지스부동산투자신탁280호 | 청산 | 주거,v_funds_enriched,112298,1.0,confirmed,{}
fund:112299,fund,112299,아레나스4호,이지스아레나스전문투자형사모부동산투자신탁4호 | 운용 | 물류,v_funds_enriched,112299,1.0,confirmed,{}
fund:112300,fund,112300,254호,이지스글로벌전문투자형사모부동산투자신탁254호 | 청산 | 리테일,v_funds_enriched,112300,1.0,confirmed,{}
fund:112301,fund,112301,282호,이지스전문투자형사모투자신탁282호 | 청산 | 물류,v_funds_enriched,112301,1.0,confirmed,{}
fund:112302,fund,112302,284호,이지스전문투자형사모투자신탁284호 | 미설정,v_funds_enriched,112302,1.0,confirmed,{}
fund:112303,fund,112303,274호,이지스글로벌일반사모부동산투자신탁274호(재간접형) | 운용 | 물류,v_funds_enriched,112303,1.0,confirmed,{}
fund:112304,fund,112304,262호,이지스글로벌전문투자형사모부동산투자신탁262호 | 청산 | 오피스,v_funds_enriched,112304,1.0,confirmed,{}
fund:112305,fund,112305,279호,이지스일반사모부동산투자신탁279호 | 운용 | 복합(오피스),v_funds_enriched,112305,1.0,confirmed,{}
fund:112306,fund,112306,285호,이지스전문투자형사모투자신탁285호 | 청산 | 주거,v_funds_enriched,112306,1.0,confirmed,{}
fund:112307,fund,112307,NPL2호,이지스NPL일반사모부동산투자신탁제2호 | 청산 | NPL,v_funds_enriched,112307,1.0,confirmed,{}
fund:112308,fund,112308,292호,이지스미국일반사모부동산투자신탁292호 | 청산 | 복합(오피스),v_funds_enriched,112308,1.0,confirmed,{}
fund:112309,fund,112309,293호,이지스전문투자형사모투자신탁293호 | 청산 | 특별자산,v_funds_enriched,112309,1.0,confirmed,{}
fund:112310,fund,112310,294호,이지스일반사모부동산투자신탁294호 | 운용 | 호텔,v_funds_enriched,112310,1.0,confirmed,{}
fund:112311,fund,112311,287호,이지스리테일부동산투자신탁287호 | 청산 | 리테일,v_funds_enriched,112311,1.0,confirmed,{}
fund:112312,fund,112312,287호(A),이지스리테일부동산투자신탁287호 Class A | 청산 | 리테일,v_funds_enriched,112312,1.0,confirmed,{}
fund:112313,fund,112313,287호(C-I),이지스리테일부동산투자신탁287호 Class C-I | 청산 | 리테일,v_funds_enriched,112313,1.0,confirmed,{}
fund:112314,fund,112314,290호,이지스전문투자형사모부동산투자신탁290호(운용) | 청산 | 오피스,v_funds_enriched,112314,1.0,confirmed,{}
fund:112315,fund,112315,290호(A),이지스전문투자형사모부동산투자신탁290호(Class A) | 청산,v_funds_enriched,112315,1.0,confirmed,{}
fund:112316,fund,112316,290호(C),이지스전문투자형사모부동산투자신탁290호(Class C) | 청산,v_funds_enriched,112316,1.0,confirmed,{}
fund:112317,fund,112317,287호(C-P),이지스리테일부동산투자신탁287호 Class C-P | 청산 | 리테일,v_funds_enriched,112317,1.0,confirmed,{}
fund:112318,fund,112318,NPL2-1호,이지스NPL전문투자형사모부동산투자신탁제2-1호 | 청산 | NPL,v_funds_enriched,112318,1.0,confirmed,{}
fund:112319,fund,112319,255호,이지스리테일전문투자형사모부동산투자신탁255호 | 미설정,v_funds_enriched,112319,1.0,confirmed,{}
fund:112320,fund,112320,아레나스 1호(자),이지스아레나스케이엘아이피1사모부동산자투자회사 | 운용 | 물류,v_funds_enriched,112320,1.0,confirmed,{}
fund:112321,fund,112321,297호,이지스전문투자형사모부동산투자신탁297호 | 청산 | 지분증권,v_funds_enriched,112321,1.0,confirmed,{}
fund:112322,fund,112322,291호,이지스일반사모부동산투자신탁제291호 | 청산 | 리테일,v_funds_enriched,112322,1.0,confirmed,{}
fund:112323,fund,112323,아레나스1-1호(모),이지스아레나스케이엘아이피1의1사모부동산모투자회사 | 운용 | 물류,v_funds_enriched,112323,1.0,confirmed,{}
fund:112324,fund,112324,281-1호,이지스글로벌일반사모부동산투자신탁281-1호 | 운용 | 물류,v_funds_enriched,112324,1.0,confirmed,{}
fund:112325,fund,112325,281호,이지스글로벌공모부동산투자신탁281호(파생형) | 운용 | 물류,v_funds_enriched,112325,1.0,confirmed,{}
fund:112326,fund,112326,281호( A),이지스글로벌공모부동산투자신탁281호(파생형) (Class A) | 운용 | 물류,v_funds_enriched,112326,1.0,confirmed,{}
fund:112327,fund,112327,281호(C-I),이지스글로벌공모부동산투자신탁281호(파생형) (Class C-I) | 청산 | 물류,v_funds_enriched,112327,1.0,confirmed,{}
fund:112328,fund,112328,286호,이지스전문투자형사모부동산투자신탁286호(운용) | 청산 | 물류,v_funds_enriched,112328,1.0,confirmed,{}
fund:112329,fund,112329,286호(1종),이지스전문투자형사모부동산투자신탁286호(1종) | 청산 | 물류,v_funds_enriched,112329,1.0,confirmed,{}
