asset_id,asset_code,canonical_name,proposed_physical_asset_name,proposed_non_physical_label,linked_fund_short_names,asset_type,asset_kind,review_status,has_address,has_pnu,cleanup_action,cleanup_reason
ast_3ac68d303b60,A112194002,이지스부동산투자신탁187호,이지스부동산투자신탁187호,,187호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_dd6e846e65f4,A112034001,신라스테이제주,신라스테이제주,,"33호, 33호(1종), 33호(2종), 33호(3종), 43-3호",호텔,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b94e03e88d51,A112527003,에이블로지스물류센터,에이블로지스물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_8870b9567bcd,A12002301,애월 복합관광단지 개발,애월 복합관광단지 개발,,"애월엔터, 애월엔터1종, 애월엔터2종, 애월PFV",오피스복합,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f5e665f7cf35,A112310001,제주올레리조트,제주올레리조트,,294호,호텔,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e3779cfe5ab2,A112226001,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,켄싱턴 제주호텔 부동산담보신탁 1종 수익권,,"214호, 214호(C), 214호(P)",,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_db3bfd1b4baf,A112584021,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),,435호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_222407c92192,A112504005,이지스일반사모투자신탁392호(태양광),이지스일반사모투자신탁392호(태양광),,392호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_765cc3a1898a,A112344003,이지스코어리테일부동산투자신탁302호(운용),이지스코어리테일부동산투자신탁302호(운용),,302호,,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_db8fd17c8890,A112132001,홈플러스전주효자점,홈플러스전주효자점,,"126호, 126호(A), 126호(C-i)",,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_58e37903d5ef,A112004001,원주AK,원주AK,,"5호, 45호, 105호(운용), 105호(A), 105호(C1), 105호(C2), 105호(C3), 405호",,physical_asset,auto_created,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_880b26b6e8be,A112535001,판교아이스퀘어D동,판교아이스퀘어D동,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_83cfca9b7e9b,A200038001,Pan-European Infrastructure Fund IV SCSp,,펀드지분 · A200038001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_042b9d125ed3,A300018001,"메자닌, 공모주, 이벤트 드리븐",,공모주/메자닌대출 · A300018001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_7a55d14dbec0,A112592001,롯데마트대덕점,롯데마트대덕점,,,리테일,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2aa8ef574b46,A112347003,Kuhn Portfolio,Kuhn Portfolio,,,물류센터,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_42cb4269408f,A112653001,디에스PFV 2종 종류주 및 주주대여,디에스PFV 2종 종류주 및 주주대여,,,주거복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_e4475dc34369,A112656001,을지로부림빌딩,을지로부림빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2544de51ae5f,A112466025,디앤피영천신기,디앤피영천신기,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7652b80e18a2,A112380002,"이지스기회추구2-2호(353호,OPUS459/舊백암빌딩)","이지스기회추구2-2호(353호,OPUS459/舊백암빌딩)",,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_d0b122c1f8a8,A300019001,AA- 이상 채권,,노트/채권 · A300019001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_257c44fe46f4,A300020001,"AA+ 이상 채권, 공모주, 스팩",,공모주/노트/채권 · A300020001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_445bfca846fe,A300028001,"상장리츠 발행 채권, 국내 주식, 공모주, 스팩, ETF",,공모주/상장리츠/지분증권/노트/채권 · A300028001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_e4f79a3917ba,A300032001,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",,공모주/노트/채권 · A300032001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_ce4731bc6968,A300036001,국내 상장 리츠,국내 상장 리츠,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_22796a68985d,A300037001,"채권, 메자닌, 국내 주식, ETF, 상장 리츠, 공모주, 이벤트 드리븐",,공모주/지분증권/메자닌대출/노트/채권 · A300037001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_f2586dff03b4,A112708001,캐나다 물류중개업체 인수 관련 국내 SPC,캐나다 물류중개업체 인수 관련 국내 SPC,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_86956579cab9,A112739001,Apollo European Principal Finance Fund IV,,펀드지분 · A112739001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_96aea8917bf5,A112234001,(주)페트로코너지 발행 지분증권 및 투자대상회사(이지스페트로코너지(주))에 대한,(주)페트로코너지 발행 지분증권 및 투자대상회사(이지스페트로코너지(주))에 대한,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_2235d1489ae1,A112720001,부천카스퀘어,부천카스퀘어,,,특별자산,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_60152580f0fe,A112504009,의령1호,의령1호,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_60101a85f070,A112719001,공동주택,공동주택,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_793a6f36a0f5,A300039001,"집합투자증권, 조합 출자지분, 메자닌, 이벤트 드리븐, 공모주, 스팩, ETF",,공모주/메자닌대출/금융상품 · A300039001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_5cdc7b07b41f,A300040001,"국내 상장 리츠, 인프라 펀드, 주식, ETF",,지분증권 · A300040001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_7c345c8c857a,A112504008,시온솔라,시온솔라,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_0011c54227b4,A112704001,인천 가좌동 소재 개발자산 선매입,인천 가좌동 소재 개발자산 선매입,,,데이터센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_64ee5ce858e3,A112709001,비상장 상환전환우선주,비상장 상환전환우선주,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_7ff36ba40390,A112709002,전환사채,,전환사채 · A112709002,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_62198587b5d3,A112709003,공모주,,공모주 · A112709003,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_c638ee6122ee,A112710001,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",,공모주/노트/채권 · A112710001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_4eb70494f0e5,A112718001,LA Wilshire Grand Center Senior Loan,LA Wilshire Grand Center Senior Loan,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_751de8bd6b77,A112740001,"AA- 이상 채권, 국내 상장 리츠, 공모주, 스팩",,공모주/노트/채권 · A112740001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_04fa217d3e90,A300044001,"메자닌, 공모주, 이벤트 드리븐, 스팩",,공모주/메자닌대출 · A300044001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_6bec29e8a059,A300047001,"공모주, 스팩, 국내 주식, 집합투자증권, 레포",,공모주/지분증권/금융상품 · A300047001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_6e2b174fa83f,A300050001,"BBB+ 이하 채권, 공모주, 스팩, ETF, 이벤트 드리븐, 레포",,공모주/노트/채권 · A300050001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_3c691076eae5,A300051001,"미국상장BDC, 공모주 집합투자증권, ETF, 채권, 국내 MMF",,공모주/노트/채권/금융상품 · A300051001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_96ba37c659ef,A300052001,"메자닌, 이벤트 드리븐, 공모주, ETF, 채권",,공모주/메자닌대출/노트/채권 · A300052001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_b1a13c4b0522,A300053001,글로벌 리츠,글로벌 리츠,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_907e54764123,A300054001,"국내 상장 리츠, 주식, ETF, 공모주, 이벤트 드리븐",,공모주/지분증권 · A300054001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_e16f5dce563a,A300057001,"메자닌, 공모주, 이벤트 드리븐, 스팩, ETF",,공모주/메자닌대출 · A300057001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_22ffb98ad420,A300061001,"해외 주식, 채권, 공모주, 스팩, ETF, 선물, 단기금융상품",,공모주/지분증권/노트/채권/금융상품 · A300061001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_0dba05706295,A112536001,판교아이스퀘어E동,판교아이스퀘어E동,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_51a8d2035467,A120038001,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),,,오피스,physical_asset,verified,Y,Y,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_e10a51769654,AP00007002,안녕인사동,안녕인사동,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_e564a0a4bfde,A300063001,"국내 주식, 채권, ETF, 공모주, 스팩",,공모주/지분증권/노트/채권 · A300063001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_ac65d3bb465d,A300066001,글로벌 상장 인프라 증권,,금융상품 · A300066001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_ca5e36cf0326,A300067001,"채권, 자산유동화 증권, 어음, 레포",,노트/채권/금융상품 · A300067001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_de6ef6887dbb,A300073001,"채권, 레포, 공모주",,공모주/노트/채권 · A300073001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_0ae67887921d,A300074001,"메자닌, 공모주, 이벤트 드리븐",,공모주/메자닌대출 · A300074001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_5bc90f317060,A300075001,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐, CP, 레포",,공모주/노트/채권 · A300075001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_6631b5895164,A300076001,"채권, 국내 주식, ETF, 공모주, 스팩",,공모주/지분증권/노트/채권 · A300076001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_f67c3be3bb61,A300079001,"메자닌, 이벤트 드리븐, 공모주, 스팩",,공모주/메자닌대출 · A300079001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_dbc79cb5a626,A300080001,"공모주, 국내 주식",,공모주/지분증권 · A300080001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_34abd4a0e354,A300085001,국내 채권형 ETF,,노트/채권 · A300085001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_cbf922113fc6,AP00001001,판교 제2테크노밸리 C1 C2블록 I-Square 개발,판교 제2테크노밸리 C1 C2블록 I-Square 개발,,P아이스퀘어,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_0766c7718345,AP00002001,동부산 테마파크 개발사업,동부산 테마파크 개발사업,,P오시리아테마파크,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_6d51cde27e33,AP00004001,해운대 L7,해운대 L7,,P해운대626,호텔,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_a5ca6d81dcd9,AP00005001,서리풀개발사업,서리풀개발사업,,P에스비씨,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_fa825d8bd449,AP00010001,성수동 복합시설 개발사업,성수동 복합시설 개발사업,,P성수PFV1,오피스,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_04ce3ef6593c,AP00012001,오산세교2지구 M-1BL 주상복합,오산세교2지구 M-1BL 주상복합,,P오산세교아트,오피스복합,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_60cc7b32c8c0,A112466023,에이스쏠라,에이스쏠라,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a6bdd852cbf7,AP00008001,부천소사 공동주택,부천소사 공동주택,,P부천소사,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_dfa1348ddd15,AP00009001,효제동 오피스텔 개발사업,효제동 오피스텔 개발사업,,P효제아트,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a6782d520cea,AP00013001,안성 당목리 995번지 외 44개필지 물류센터 개발사업,안성 당목리 995번지 외 44개필지 물류센터 개발사업,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d9f820e5df21,AP00014001,안성 성은지구 물류센터,안성 성은지구 물류센터,,P안성성은물류,물류센터,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_bb3782e6cd9f,AP00018001,마곡CP4 복합시설 개발,마곡CP4 복합시설 개발,,,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_d5a492f670ed,A112500003,안성 홈플러스 중부허브 물류센터,안성 홈플러스 중부허브 물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_a9239e56b790,AP00016001,삼부빌딩 개발사업,삼부빌딩 개발사업,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_12357627ab53,AP00021001,청담펜트하우스,청담펜트하우스,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5e78208b8107,AP00019001,상봉 청년주택 개발,상봉 청년주택 개발,,P상봉IRD,주거,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_7ab6aebd7878,AP00020001,검단 오피스텔 개발,검단 오피스텔 개발,,P검단아트,주거,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_a8c972e8e90e,A200001001,Hines European Property Partners,Hines European Property Partners,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_80fb948c4bbb,A200002001,Hines European Property Partners,Hines European Property Partners,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_937446d52483,A200004001,Pantheon PGSF VII,Pantheon PGSF VII,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_f9b2c2e17184,A200006001,Pantheon Viking Co-Invest LP,,펀드지분 · A200006001,,오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_76ad3509ee19,A200033001,Partners Group Private Loan SICAV-SIF,,펀드지분 · A200033001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_473b1c633c1b,AP00022001,효제동 주거용 오피스텔,효제동 주거용 오피스텔,,P효제센트럴,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2afd5e4b541f,AP00024001,안산시 고잔동 오피스텔 및 근린생활시설,안산시 고잔동 오피스텔 및 근린생활시설,,P안산센트럴,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_b7f2420d1edb,A112501001,Clarion Lion Properties Fund,,펀드지분 · A112501001,,오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_54b1a79581f6,A112502001,뉴멕시코주 아마존 물류센터,뉴멕시코주 아마존 물류센터,,,물류센터,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_451fd8930022,A200006002,NMP V,NMP V,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_c1b901dad63f,A200006003,PGSF VII,PGSF VII,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_2bf40e9e1da4,A200006004,PSD III,PSD III,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_1139d23fa5d7,A200007001,"Pantheon Viking Co-Invest LP, NMP V",,펀드지분 · A200007001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_c2b24d6ab2a3,A200008001,Toronto The One Super-senior Loan (Receivership Funding),Toronto The One Super-senior Loan (Receivership Funding),,,오피스복합,physical_asset,verified,Y,N,review_financial_name_with_physical_evidence,"physical evidence exists, but name contains loan/security terms"
ast_ebb3453751e3,A200009001,Bridge Debt Strategies V Green Bridge LP,,펀드지분 · A200009001,,오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_f2b5e4f49308,A200010001,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_5afd3f52bd1f,A112584013,이큐에너지,이큐에너지,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_cd18ba041afc,AP00037001,메트로타워,메트로타워,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2135120fef32,AP00025001,공주시 웅진동 공동주택,공주시 웅진동 공동주택,,,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_992b226b8a43,AP00032001,부림빌딩,부림빌딩,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f5307db6bfad,AP00028001,제주화북상업지역 주상복합용지 C1블럭 주상복합시설,제주화북상업지역 주상복합용지 C1블럭 주상복합시설,,P디에스,주거,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_2e88e9b329e3,AR00008005,이지스200호(디어스 판교),이지스200호(디어스 판교),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_10ad74d3885c,AR00001001,용답동 청년주택 개발사업,용답동 청년주택 개발사업,,R엠에프용답,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_f7c124b0485b,AR00007001,여주쿠팡물류센터,여주쿠팡물류센터,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_718a6d8b52dc,AR00008001,이지스151호(더샵 부평),이지스151호(더샵 부평),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_01045c0cd92d,AR00008002,이지스333호(디어스 명동),이지스333호(디어스 명동),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_1eb3221796bb,AR00008003,이지스333호(홍대 코리빙 복합시설),이지스333호(홍대 코리빙 복합시설),,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_2629edf793c9,AP00039001,용산전자상가 특별계획구역8 개발사업,용산전자상가 특별계획구역8 개발사업,,,오피스복합,physical_asset,verified,N,N,keep_physical_name,real estate type or physical evidence exists
ast_c1bf03575e07,AP00040001,안성 산하3지구 물류센터 개발사업,안성 산하3지구 물류센터 개발사업,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_ee8fd3272e9f,AR00006002,북미DC포트폴리오,북미DC포트폴리오,,R데이터센터,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_cd2c32700ef7,AP00027001,수서역환승센터복합개발사업,수서역환승센터복합개발사업,,P수서역환승센터,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5d4460265c4e,AP00029001,을지로3가 도시환경정비구역 제10지구 신축 오피스,을지로3가 도시환경정비구역 제10지구 신축 오피스,,P을지로95,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7dc6f67bfd0a,AP00033001,은평 시니어레지던스,은평 시니어레지던스,,P은평진관동,오피스복합,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_eb6dfd75233b,AP00034001,KTX울산역 오피스텔 개발사업,KTX울산역 오피스텔 개발사업,,P울산KTX,주거,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_45b2d66f02a6,AR00004001,용산구 원효로3가 역세권 청년주택,용산구 원효로3가 역세권 청년주택,,R용산청년주택,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_5933e6ee5160,A300032001,"BBB+ 이하 채권, 공모주, 스팩, 이벤트 드리븐",,공모주/노트/채권 · A300032001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_31b606a68614,AR00010001,Spring Creek Towers,Spring Creek Towers,,R글로벌레지던스,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_62878f0c6996,AR00016001,"용답동 231, 231-1 공동주택 및 근린생활시설","용답동 231, 231-1 공동주택 및 근린생활시설",,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_7f15b2995cda,AR00014001,신도림 디큐브시티 백화점,신도림 디큐브시티 백화점,,R타임워크기업구조조정,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_b60bc5039d9c,AR00013001,삼성중공업판교R&D센터,삼성중공업판교R&D센터,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_ab4857d97964,AS00002001,양산 유산동 물류센터,양산 유산동 물류센터,,,물류센터,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_04878d0c997e,AR00015001,서울인터내셔널타워(SI타워),서울인터내셔널타워(SI타워),,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_07f69f4d8b19,A112558001,KKR Real Estate Partners Europe II,KKR Real Estate Partners Europe II,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_1f99948b6e40,A200044001,괌 소재 종합병원(GRMC)에 대한 선순위,괌 소재 종합병원(GRMC)에 대한 선순위,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_081de2d9bdd9,AP00027001,수서역환승센터복합개발사업,수서역환승센터복합개발사업,,,오피스,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_022d4816897f,A200030003,여의도 파이낸스타워,여의도 파이낸스타워,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_866314e4db59,A200030004,삼성동 빌딩,삼성동 빌딩,,,,physical_asset,verified,Y,Y,keep_physical_name,real estate type or physical evidence exists
ast_391dd76fd3b8,A112617001,Unico Core Plus Partners,Unico Core Plus Partners,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_55b6b363ddd4,A200031001,Coller Capital이 운용하는 크레딧 세컨더리 관련 SMA의 집합투자증권,,금융상품 · A200031001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_199ba4e0626d,A200034001,"MRP Buyer, LLC에 대한 선순위 대출","MRP Buyer, LLC에 대한 선순위 대출",,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_aca39ce05f05,A200035001,Nuveen C-PACE Lending Fund III,,펀드지분 · A200035001,,오피스복합,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_c0ba855ea88d,A200036001,"미국 Delaware 소재 ROCKWOOD LSF III, LP (역외펀드)의 수익증권",,펀드지분/금융상품 · A200036001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_b0958ad3f79d,A200037001,"Helix Buyer, LLC에 대한 선순위 대출","Helix Buyer, LLC에 대한 선순위 대출",,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_9295ffd5dc91,A200038001,Pan-European Infrastructure Fund IV SCSp,,펀드지분 · A200038001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_23cef84d6f3d,A200039001,InfraViaEuropean Infrastructure Fund VI,,펀드지분 · A200039001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_1a6da4237f05,A200040001,ARDIAN ASF IX Infrastructure SWF,ARDIAN ASF IX Infrastructure SWF,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_6d46843010b7,A200041001,Helios Sidecar II L.P.의 수익증권,,펀드지분/금융상품 · A200041001,,,physical_asset,verified,N,N,suppress_fund_like_name,fund-like/security-like name has no physical address or PNU evidence
ast_866984747e2a,A200042001,Booster Zabrze 물류단지,Booster Zabrze 물류단지,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_8e3a0cd2dbb4,A200045001,Chauncey Square,Chauncey Square,,,,physical_asset,verified,Y,N,keep_physical_name,real estate type or physical evidence exists
ast_1ba78b46e989,A300001001,채권,,노트/채권 · A300001001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_2abc73265d3d,A300006001,"BBB+이하 채권, 공모주, 스팩, 이벤트 드리븐",,공모주/노트/채권 · A300006001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_2756cfcf8361,A300010001,"글로벌 리츠, 해외 주식",,지분증권 · A300010001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_17859af0b93a,A300011001,"국내 상장 리츠, 리츠IPO","국내 상장 리츠, 리츠IPO",,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
ast_204fd0903755,A300012001,"국내 상장 리츠, 신주인수권증서, 공모주",,공모주 · A300012001,,,physical_asset,verified,N,N,suppress_financial_name,financial/security keyword without enough physical evidence
ast_9d78f7be9afb,A300015001,국내 리츠,국내 리츠,,,,physical_asset,verified,N,N,review_unknown_name,insufficient evidence for automatic physical name decision
