relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence
missing_one_or_more_names,세운5구역 개발사업,세운5구역PFV,,"서울시 중구 산림동 190-3번지 일원 (세운지구 5-1, 5-3구역)",세운5구역 개발사업,physical_asset,오피스,운용,,project_name,ast_b04e9cb1a044,P00006,,P세운5구역,오피스,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58719,,,verified,0.94
missing_one_or_more_names,"Helix Buyer, LLC에 대한 선순위 대출",,,,,physical_asset,,,,fund_name; project_name,ast_b0958ad3f79d,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Booster Zabrze 물류단지,,,"Gazdy, 41-806 Zabrze, Poland",,physical_asset,,,,fund_name; project_name,ast_b0ab64c0c474,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,에스디일호,이지스일반사모투자신탁377호,,"강원도 삼척시 도계읍 전두리 166,167, 172","환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_b0af734b18b2,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58288,,,verified,0.94
missing_one_or_more_names,Hines Poland Sustainable Income Fund,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_b15d07c78d56,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,글로벌 리츠,,,,,physical_asset,,,,fund_name; project_name,ast_b1a13c4b0522,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,주식회사 아이에이에이치에프합정,이지스NPL일반사모부동산투자신탁제3호,,,"아이에이제십삼차유동화전문 유한회사, 아이에이제십사차유동화전문 유한회사, 주식회사 아이에이에이치에프합정, 아이에이와이디유동화전문 유한회사, 부실채권을 기초자산으로 하는 SPC의 사채",physical_asset,특별자산,운용,,project_name,ast_b24257eace32,112602,,NPL3호,NPL,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58475,,,verified,0.94
missing_one_or_more_names,뉴코아아울렛(평촌),,,경기도 안양시 동안구 호계동 1039-3,,physical_asset,리테일,,,fund_name; project_name,ast_b257dd733dea,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,클럽디 속리산,,,충청북도 보은군 탄부면 평각상장로 230,,physical_asset,특별자산,,,fund_name; project_name,ast_b37459d7bd24,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,유에이치파워 대여금,이지스코어에너지인프라일반사모투자신탁제1호,,,"한림그린에너지 주식 및 대여금, 코어그린에너지 주식 및 대여금, 이지스유에이치 주식 및 대여금, 유에이치파워 대여금, 와이에이치파워1 주식, 와이에이치파워2 주식, 와이에이치파워3 주식, 와이에이치파워4 주식",physical_asset,,운용,,project_name,ast_b37ed37a3540,120045,,코어에너지1호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58630,,,verified,0.94
missing_one_or_more_names,유에이치파워 대여금,이지스코어에너지인프라일반사모투자신탁제1-A호,,,"이지스유에이치 주식 및 대여금, 유에이치파워 대여금",physical_asset,,운용,,project_name,ast_b37ed37a3540,120048,,코어인프라1-A호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58638,,,verified,0.94
missing_one_or_more_names,삼성중공업판교R&D센터,,,경기도 성남시 분당구 삼평동 615,,physical_asset,오피스,,,fund_name; project_name,ast_b3c81fc9c5cf,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,종로구 시니어주택 리모델링,,,서울시 종로구 평창동 153-3,,physical_asset,주거,,,fund_name; project_name,ast_b3cbbcaf74d0,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,센터필드,,,서울특별시 강남구 역삼동 676,,physical_asset,오피스복합,,,fund_name; project_name,ast_b3db1f189553,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard by Marriott Portfolio Senior Mezzanine Loan,,,아래 자산별 상세 내역,,physical_asset,호텔,,,fund_name; project_name,ast_b3f61c8578bc,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,하늘별빛에너지태양광발전소,이지스일반사모투자신탁377호,,경상북도 의성군 장춘리 산88-2,"환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지",physical_asset,,운용,,project_name,ast_b455401a3b2c,112466,,377호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58265,,,verified,0.94
missing_one_or_more_names,신라스테이(제주),,,제주특별자치도 제주시 노연로 100,,physical_asset,호텔,,,fund_name; project_name,ast_b487a63c00bc,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Courtyard San Francisco Airport,,,1050 Bayhill Drive,,physical_asset,호텔,,,fund_name; project_name,ast_b48f4cef1665,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이에스에이치12,,,전남 광양시 광양읍 세풍리 2224,,physical_asset,,,,fund_name; project_name,ast_b4b61550017e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,이지스국내PF재구조화일반사모부동산모투자신탁제1-3호,,,이지스용산PF재구조화일반사모1호(2종),physical_asset,,운용,,project_name,ast_b4ff0851baae,120102,,국내PF재구조화1-3호(모),NPL,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58665,,,auto_created,0.94
missing_one_or_more_names,랜드플랫폼 1-2호,,,,,physical_asset,데이터센터,,,fund_name; project_name,ast_b59dddacbfb7,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,LEGALAND 와세다미나미,,,일본 도쿄도 23구 내,,physical_asset,,,,fund_name; project_name,ast_b5a8681c1621,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,봉산햇빛,이지스일반사모투자신탁435호(태양광),,강원도 철원군 갈말읍 동막리 산166,"다산1, 동서발전, 진이엔지, 현대산업쏠라5호, 케이앤스틸테크놀로지, 리에너지, 지우태양광, 에스지, 케이앤씨벨에포크, 케이에이치테크단북1호, 미션, 윈즈에너지, 이큐에너지, 소망, 청수, 봉산햇빛, 행암에너지일호, 도원에너지, 솔빛에너지, 에스와이솔라, 에이치엠솔라1, 이에스에이치12, 지티씨솔라13호, 강구16호, 외삼1호, 외삼2호, 솔라트리1호, 김송하, 에스이피브, 케이앤씨헤르메스, 모두에너지, 솔라팩토리10호, 씨에스에너텍, 알이씨에너지, 알이엔네트웍스, 어량리, 비케이솔라, 와이알에너지, 유현그린, 케이앤씨그린북, 디앤피상주, 적화솔라, 솔라시너지햇빛1호, 이인메가태양광, 솔라팩토리22호, 솔라팩토리19호",physical_asset,,운용,,project_name,ast_b5b2968544d4,112584,,435호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58426,,,verified,0.94
missing_one_or_more_names,명지녹산데이터센터개발사업,,,부산광역시 강서구 송정동 1711-4번지 외 4필지,,physical_asset,데이터센터,,,fund_name; project_name,ast_b5ddd770a044,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,삼성중공업판교R&D센터,,,경기도 성남시 분당구 삼평동 615,,physical_asset,오피스,,,fund_name; project_name,ast_b60bc5039d9c,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,씨에스에너텍,,,"경산시 진량읍 다문로 188-9, 경산시 진량읍 공단6로 42, 42-1",,physical_asset,,,,fund_name; project_name,ast_b63d20942515,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,PASEO 신주쿠,,,일본 도쿄도 23구 내,,physical_asset,,,,fund_name; project_name,ast_b64b7d2f05cc,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",이지스부동산투자신탁239호,,부산광역시 사상구 괘법동 564-8,"강남구 역삼동 오피스텔 및 근린생활시설 신축사업, 부산시 사상구 괘법동 오피스텔, 도시형생활주택 및 근린생활시설 신축사업",physical_asset,,청산,,project_name,ast_b6574cf0dc13,112252,,239호,복합(오피스),,underlying_asset,,direct_owner,direct,0.98,,resolved,no_project_link,no_project_link,fund_assets,58107,,,auto_created,0.98
missing_one_or_more_names,우덕빌딩,,,서울특별시 강남구 역삼동 832-2,,physical_asset,오피스,,,fund_name; project_name,ast_b67c10418036,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"메자닌, 공모주, 이벤트 드리븐",,,,,physical_asset,,,,fund_name; project_name,ast_b74794104f0e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Kansas city Amazon Warehouse,이지스미국일반사모부동산투자신탁380-1호,,,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",physical_asset,물류센터,운용,,project_name,ast_b7500e646006,112496,,380-1호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58315,,,verified,0.94
missing_one_or_more_names,Kansas city Amazon Warehouse,이지스미국일반사모부동산투자신탁380-2호,,,"Virginia Amazon Warehouse , Lakeville Amazon Warehouse , Kansas city Amazon Warehouse",physical_asset,물류센터,운용,,project_name,ast_b7500e646006,112497,,380-2호,물류,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58318,,,verified,0.94
missing_one_or_more_names,트윈트리타워,,,서울특별시 종로구 중학동 14,,physical_asset,오피스,,,fund_name; project_name,ast_b79d97794e21,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,Clarion Lion Properties Fund,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_b7f2420d1edb,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,랜드플랫폼 1-1호,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_b8260924bf5c,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,와이에이치파워4 주식,,,,,physical_asset,,,,fund_name; project_name,ast_b8dc59bf595f,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,엠아이파워,이지스일반사모투자신탁392호(태양광),,경북 청도군 풍각면 월봉리 산 10번지,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호",physical_asset,,운용,,project_name,ast_b934e85074e0,112504,,392호,특별자산,,underlying_asset,,direct_owner,direct,0.94,,resolved,no_project_link,no_project_link,fund_assets,58333,,,verified,0.94
missing_one_or_more_names,네오밸류한남PFV의 전환사채,,,서울시 용산구 한남동 736-9 외 2필지,,physical_asset,오피스복합,,,fund_name; project_name,ast_b939ab49c418,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,에이블로지스물류센터,,,경기도 용인시 처인구 백암면 백봉리 767-13외 1필지,,physical_asset,물류센터,,,fund_name; project_name,ast_b94e03e88d51,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,부산송정물류센터,,,부산광역시 강서구 송정동 1715-2,,physical_asset,물류센터,,,fund_name; project_name,ast_ba08839e7d49,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,부림빌딩,,,"서울특별시 중구 을지로 1가 42, 을지로1가 71-9번지",,physical_asset,오피스,,,fund_name; project_name,ast_ba5f85af264f,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,GRAN PASEO 신주쿠,,,일본 도쿄도 23구 내,,physical_asset,,,,fund_name; project_name,ast_ba62b631b6c6,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,KTX울산역 오피스텔 개발사업,,,울산광역시 울주군 삼남읍 교동리 1682-1번지,,physical_asset,주거,,,fund_name; project_name,ast_bad984e26b0b,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,대구시티센터,,,대구광역시 중구 문화동 11-1,,physical_asset,오피스복합,,,fund_name; project_name,ast_bb2cc0b2b2e3,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,마곡CP4 복합시설 개발,,,"마곡동 769,769-1",,physical_asset,오피스복합,,,fund_name; project_name,ast_bb3782e6cd9f,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,평택아디다스물류센터,,,경기도 평택시 도일유통길 64(도일동 1175-3),,physical_asset,물류센터,,,fund_name; project_name,ast_bb50a5baa03a,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,용산전자상가 특별계획구역8 개발사업,,,,,physical_asset,오피스복합,,,fund_name; project_name,ast_bb94f2f213ab,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,"국내 상장 리츠, 리츠IPO",,,,,physical_asset,,,,fund_name; project_name,ast_bbcdf21f274e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
missing_one_or_more_names,청담펜트하우스,,,서울시 강남구 청담동 129,,physical_asset,주거,,,fund_name; project_name,ast_bc54b586be28,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,
