asset_id,canonical_name,review_status,source_confidence,match_reason,source_row_count,fund_ids,address_text,pnu,asset_code,latitude,longitude,site_area,gross_floor_area,main_usage,structure
ast_8e254bfe7df1,이지스KORIF사모부동산 투자신탁 11-2호,auto_created,0.94,same_asset_code,1,112010,"One Wood Street, London, EC2",,A112010001,,,2751.7,,오피스,
ast_f5fc5bbdb980,London Office Ropemaker Place,auto_created,0.94,same_asset_code,4,"112019, 112020, 112021, 112022","28 Ropemaker Place, London, EC2",,A112019001,,,,37222.9,오피스,
ast_1b09ced3f5a7,이지스 KORIF 사모부동산투자신탁 22호,auto_created,0.94,same_asset_code,1,112025,대구광역시 중구 동인동2가 50-3,,A112025004,35.8692295139493,128.601204269385,,42967.0,오피스,
ast_a69271e859b5,PartnersGroup Real Estate Secondary 2013,auto_created,0.94,same_asset_code,3,"112026, 112030, 112032",,,A112026001,,,,,오피스복합,
ast_bc4589571b0d,이지스글로벌사모부동산투자신탁37-1호,auto_created,0.94,same_asset_code,1,112035,"54/56 Rue la Boetie, Paris, France",,A112035001,,,,19863.0,오피스,
ast_40cc5cccfb6c,이지스글로벌사모부동산투자신탁37-1호,auto_created,0.94,same_asset_code,1,112035,"1 Carrefour Alexander-Graham-Bell. Montreal, Canada",,A112035002,,,,78124.0,오피스,
ast_0546ff4ee9db,이지스글로벌사모부동산투자신탁37-1호,auto_created,0.94,same_asset_code,1,112035,"810 7th Street, N.W., Washington D.C., U.S.A.",,A112035003,,,,25759.0,오피스,
ast_39ccf4397829,이지스글로벌사모부동산투자신탁37-2호,auto_created,0.94,same_asset_code,1,112036,"54/56 Rue la Boetie, Paris, France",,A112036001,,,,19863.0,오피스,
ast_bd3d31c699b0,이지스글로벌사모부동산투자신탁37-2호,auto_created,0.94,same_asset_code,1,112036,"1 Carrefour Alexander-Graham-Bell. Montreal, Canada",,A112036002,,,,78124.0,오피스,
ast_9af08cf90d71,이지스글로벌사모부동산투자신탁37-2호,auto_created,0.94,same_asset_code,1,112036,"810 7th Street, N.W., Washington D.C., U.S.A.",,A112036003,,,,,오피스,
ast_e0a9abed71bf,이지스복합쇼핑몰사모부동산투자신탁30호,auto_created,0.94,same_asset_code,1,112037,경기도 수원시 권선구 서둔동 296-77 외 2필지,,A112037001,,,,43444.0,리테일,
ast_a86fcdf7e228,CBRE IM European Logistics Partners Fund,auto_created,0.94,same_asset_code,1,112041,,,A112041001,,,,,물류,
ast_8237a62aef6a,이지스일반사모부동산모투자신탁43호,auto_created,0.94,same_asset_code,1,112042,서울특별시 서대문구 미근동 163,,A112042001,,,,13441.4,호텔,
ast_a71132d3cc09,이지스모 43호,auto_created,0.94,same_asset_code,2,"112043, 112044",이지스모 43호,,A112043001,,,,,호텔,
ast_230b908af3f7,프랑스 Orange Telecome 오피스,auto_created,0.94,same_asset_code,1,112046,"59 avenue Vladimir Ilitch Lénine, ARCEUIL",,A112046001,,,9880.0,32510.0,오피스,
ast_2dabc46c306b,Atlanta Office Midtown I,auto_created,0.94,same_asset_code,1,112049,"754 PeachtreeStreet, Fulton County, GA 30308, Atlanta",,A112049001,,,,47575.7,오피스,
ast_6459d1f7f3f6,Atlanta Office Midtown II,auto_created,0.94,same_asset_code,1,112049,"725 West Peachtree Street, Fulton County, GA 30308, Atlanta",,A112049002,,,,26199.5,오피스,
ast_d0735c2d17ab,Atlanta Office Midtown 주차빌딩,auto_created,0.94,same_asset_code,1,112049,"37Fifth Street, Fulton County, GA 30308, Atlanta",,A112049003,,,,1231.62,오피스,
ast_6b75948563b6,Prologis Targeted European Logistics Fund,auto_created,0.94,same_asset_code,2,"112050, 112125",,,A112050001,,,,,물류,
ast_6d4a384539b2,Hines Poland Sustainable Income Fund,auto_created,0.94,same_asset_code,1,112051,,,A112051001,,,,,오피스복합,
ast_aefd81e93778,Colony Distressed Credit Fund IV,auto_created,0.94,same_asset_code,1,112057,,,A112057001,,,,,오피스,
ast_ebd723e072c4,Vienna Office & Retail Wien Mitte,auto_created,0.94,same_asset_code,1,112058,"A-1030 Vienna, Austria",,A112058001,,,,159761.0,오피스복합,
ast_7a41b6b1cb32,Washington D.C. Washington Square Mezzanine Loan,auto_created,0.94,same_asset_code,1,112063,"1050 Connecticut Avenue NW, Washington, D.C.",,A112063001,,,,,오피스,
ast_b1f5f079a694,Miami Courvoisier Center Senior Loan,auto_created,0.94,same_asset_code,1,112065,"501 Brickell Key Drive, Miami, Florida 33131",,A112065001,,,,,오피스,
ast_c77b0263f7c6,이지스전문투자형사모부동산투자신탁77호,auto_created,0.94,same_asset_code,1,112066,,,A112066001,,,,,물류,
ast_0e8530670140,이지스일반사모부동산투자신탁72호(운용),auto_created,0.94,same_asset_code,1,112067,"105 Gun Beach Road, Tumon, Guam 96913 U.S.A",,A112067001,,,,65226.0,호텔,
ast_e82ed4b638d4,New York 787 Seventh Avenue Mezzanine Loan,auto_created,0.94,same_asset_code,2,"112068, 112069","787 Seventh Avenue (51st & 52nd Street), NY",,A112068001,,,,,오피스,
ast_f2df751470ee,Nuveen UK Enhanced Debt Fund,auto_created,0.94,same_asset_code,2,"112072, 112137",7개 포트폴리오,,A112072001,,,,,오피스,
ast_3575c5ffffe0,Dallas KPMG Plaza Senior Loan,auto_created,0.94,same_asset_code,1,112073,"2323 Ross Avenue, Dallas, Texas 75201",,A112073001,,,6609.68,,오피스,
ast_db4e0440e038,AXA Real Estate Development Venture IV,auto_created,0.94,same_asset_code,1,112074,,,A112074001,,,,,오피스복합,
ast_d27d2be05580,US BioMed Portfolio Senior Loan,auto_created,0.94,same_asset_code,1,112076,16개 자산 포트폴리오,,A112076001,,,,,오피스,
ast_c738d1b8cbc2,Washington D.C. Atlantic Building Senior Loan,auto_created,0.94,same_asset_code,1,112077,"950 F Street, NW Washington, D.C. 20004",,A112077001,,,,,오피스,
ast_12056ec44b17,NC백화점(야탑),auto_created,0.94,same_asset_code,2,"112081, 112155",경기도 성남시 분당구 야탑동 356,,A112081001,37.4108958138927,127.127459138414,,,리테일,
ast_17db161a53b5,부실채권을 기초자산으로 하는 SPC의 출자지분 및 사채,auto_created,0.94,same_asset_code,2,"112082, 112307",,,A112082001,,,,,기타,
ast_e5daaa392be6,Washington D.C. Woodies Building Senior Loan,auto_created,0.94,same_asset_code,3,"112092, 112102, 112103","1001 & 1025 F Street NW, Washington, D.C. 20004",,A112092001,,,,,오피스,
ast_46a7ecc290e9,Hamburg Office Fleet II,auto_created,0.94,same_asset_code,1,112093,"Heidenkampsweg 74-76, 20097 Hamburg, Germany",,A112093001,,,,20245.0,오피스복합,
ast_2f6ea0226f48,Brussels Office Brederode,auto_created,0.94,same_asset_code,1,112093,"Rue Brederode 13, 1000 Bruxelles, Belgium",,A112093002,,,,22394.0,오피스복합,
ast_6edbffb304dc,Barcelona Office Fontanella,auto_created,0.94,same_asset_code,1,112093,"De Fontanella, 6-8, 08010 Barcelona, Spain",,A112093003,,,,8126.0,오피스복합,
ast_cf0bf50af6cc,Prague Office Praga Studios,auto_created,0.94,same_asset_code,1,112093,"Pernerova 149/35, 186 00 Karlín, Czech",,A112093004,,,,12085.0,오피스복합,
ast_fff6be9d38b9,Paris Office Louis David,auto_created,0.94,same_asset_code,1,112093,"Pernerova 149/35, 186 00 Karlín, Czech",,A112093005,,,1515.0,6001.0,오피스복합,
ast_564945797e16,GLP U.S. Income Partners III,auto_created,0.94,same_asset_code,1,112094,,,A112094001,,,,,물류,
ast_54efcc8cb9d2,New York Office 85 Tenth Avenue Senior Loan,auto_created,0.94,same_asset_code,3,"112095, 112097, 112098","85 10th Avenue, New York,NY, USA (NY10001)",,A112095001,,,,,오피스,
ast_14f3dd9eb1f9,이지스일반사모부동산투자신탁100호,auto_created,0.94,same_asset_code,1,112101,서울특별시 서초구 서초동 1501-1,,A112101001,,,,147905.0,오피스,
ast_511ba5b81207,이지스전문투자형사모투자신탁115호(재간접형),auto_created,0.94,same_asset_code,1,112107,,,A112107001,,,,,리테일,
ast_5db71e381d95,LasVegas The Cosmopolitan Hotel Junior Mezzanine Loan,auto_created,0.94,same_asset_code,1,112108,"3708 Las Vegas Blvd, Las Vegas, NV 89109",,A112108001,,,,359265.0,호텔,
ast_3b7fc78aeb9e,이지스글로벌전문투자형사모부동산투자신탁95호,auto_created,0.94,same_asset_code,1,112113,"2-4-1 Shiba-Koen, Minato Ward, Tokyo",,A112113001,,,,102313.0,오피스,
ast_31d5292aa061,Newark Two Riverfront Plaza Senior B-Note Loan (Panasonic),auto_created,0.94,same_asset_code,1,112116,"Two Riverfront Plaza, Newark, NJ 07102",,A112116001,,,,,오피스,
ast_a5d1e84522ed,이지스전문투자형사모투자신탁118호,auto_created,0.94,same_asset_code,1,112117,경상남도 창원시 진해구 제덕동 일원,,A112117001,,,,,기타,
ast_30937d64ae67,이지스NPL전문투자형사모부동산투자신탁1-1호,auto_created,0.94,same_asset_code,1,112124,,,A112124001,,,,,특별자산,
ast_e45b98ccfc65,이지스세운전문투자형사모부동산투자신탁110호,auto_created,0.94,same_asset_code,1,112126,서울특별시 중구 을지로4가 261-1 일원,,A112126001,,,,,오피스,
ast_3aee5443a745,아레나스양지물류센터,auto_created,0.94,same_asset_code,4,"112127, 112128, 112129, 112130",경기도 용인시 처인구 양지면 양지리 914,,A112127001,,,,349722.0,물류센터,
ast_55e5cc352c17,이지스전문투자형사모투자신탁137호(재간접형),auto_created,0.94,same_asset_code,1,112131,,,A112131001,,,,,특별자산,
ast_307e1f83e0d2,Canyon Distressed Opportunity Fund II,auto_created,0.94,same_asset_code,1,112135,,,A112135001,,,,,특별자산,
ast_3e58fbce109d,J.P. Morgan Asia-Pacific Property Fund,auto_created,0.94,same_asset_code,1,112138,,,A112138001,,,,,오피스,
ast_6a798e5e30ee,이지스전문투자형사모투자신탁134호(태양광1호),auto_created,0.94,same_asset_code,1,112142,,,A112142001,,,,,특별자산,
ast_4409771035d2,Ares Landmark Real Estate Partners VIII,auto_created,0.94,same_asset_code,1,112143,,,A112143001,,,,,오피스복합,
ast_89a1de3b387b,Rockpoint Growth and Income Real Estate Fund II,auto_created,0.94,same_asset_code,1,112147,,,A112147001,,,,,오피스복합,
ast_00df26953973,New York 1551 Broadway Mezzanine Loan,auto_created,0.94,same_asset_code,1,112150,"1551 Broadway New York, NY",,A112150001,,,,,리테일,
ast_5f1f6f6aa534,판교 창조경제밸리 특별계획구역(I-Square),auto_created,0.94,same_asset_code,1,112152,경기도 판교 창조경제밸리 C2블록,,A112152001,,,,27383.0,주거,
ast_2769c1d0b916,이지스부동산투자신탁145호,auto_created,0.94,same_asset_code,1,112154,세종특별시 나성동 2421-8501,,A112154001,,,,,오피스,
ast_2ca6ba796227,이지스전문투자형사모투자신탁155호(재간접형),auto_created,0.94,same_asset_code,1,112157,,,A112157001,,,,,리테일,
ast_b439b42b3d44,TH Real Estate China Outlet Mall Fund,auto_created,0.94,same_asset_code,1,112158,,,A112158001,,,,,오피스복합,
ast_4b71eb552741,에스피청주일반사모부동산투자회사,auto_created,0.94,same_asset_code,1,112159,충북 청주시 홍덕구 강서 2동 일원 (청주테크노폴리스),,A112159001,,,,,리테일,
ast_36740c106490,한남동 외국인아파트부지 신축 PF대출,auto_created,0.94,same_asset_code,1,112161,서울특별시 용산구 한남동 680-1,,A112161001,,,,,주거,
ast_f9fbc117a7ce,Rockpoint Growth and Income Real Estate Fund II (PMAA),auto_created,0.94,same_asset_code,1,112162,,,A112162001,,,,,오피스복합,
ast_a08672efd868,하남강변미사지구 업무4BL 3LOT,auto_created,0.94,same_asset_code,1,112163,경기도 하남시 하남미사지구 업무시설용지 4-3 (2043-3),,A112163002,,,,,오피스,
ast_225077ef8c95,Las Vegas Cosmopolitan Hotel Mezzanine C Loan,auto_created,0.94,same_asset_code,1,112164,"3708 Las Vegas Blvd, Las Vegas, NV 89109",,A112164001,,,32374.85,576494.0,호텔,
ast_6943582c5ffa,이지스일반사모부동산투자신탁135호,auto_created,0.94,same_asset_code,1,112165,서울특별시 중구 명동2가 33-1,,A112165001,37.5636712355787,126.985015667701,,6030.6,호텔,철근콘크리트구조
ast_73f09d84ccfa,한남동 외국인아파트부지 재개발사업 PF대출,auto_created,0.94,same_asset_code,1,112166,서울특별시 용산구 한남동 680-1,,A112166001,,,,,주거,
ast_cb61fdbd9aa4,Jakarta Office Treasury Tower,auto_created,0.94,same_asset_code,2,"112170, 112171","Lot 28, SudirmanCentral Business District",,A112170001,,,,5444.0,오피스,
ast_15470fbdefbf,GLP Europe Income/Development Partners I,auto_created,0.94,same_asset_code,1,112173,,,A112173001,,,,,오피스복합,
ast_0d9b6bc27220,Balbec InSolve Global Credit Fund III,auto_created,0.94,same_asset_code,2,"112174, 112201",,,A112174001,,,,,오피스복합,
ast_8a2bc4422178,UBS Trumbull Property Income Fund,auto_created,0.94,same_asset_code,1,112180,,,A112180001,,,,,오피스복합,
ast_7ff7300b8ef6,Nuveen Global Real Estate Debt Partners Fund II (UK),auto_created,0.94,same_asset_code,2,"112182, 112273",,,A112182001,,,,,오피스복합,
ast_1b445b832a9b,Jersey City 65 Bay Street B-Note Loan,auto_created,0.94,same_asset_code,1,112183,"65 Bay Street, Jersey City, NJ",,A112183001,,,,66704.4,주거,
ast_8058fee6124d,이지스글로벌일반사모부동산투자신탁176호,auto_created,0.94,same_asset_code,1,112188,"3-10-14 Kameari, Katsushika-ku, Tokyo",,A112188001,,,376.85,2097.63,주거,
ast_3fe7501ac3ff,이지스글로벌일반사모부동산투자신탁176호,auto_created,0.94,same_asset_code,1,112188,"1-1-2 Ishihara, Sumida-ku, Tokyo",,A112188002,,,433.12,2176.42,주거,
ast_4b60082f6ba4,Reglus Ootorii Airport West,auto_created,0.94,same_asset_code,1,112188,"3-2-14 Haginaka, Ota-ku, Tokyo",,A112188003,,,597.51,1637.33,주거,
ast_1a7e1fbe1ed6,이지스전문투자형사모부동산투자신탁186호,auto_created,0.94,same_asset_code,1,112190,"경기도 남양주 다산진건지구상업3 5-1, 5-2블럭",,A112190001,,,,,주거,
ast_ee72b3682575,Milano Office Pirelli HQ,auto_created,0.94,same_asset_code,3,"112191, 112192, 112193","Via Bicocca degliArcimboldi, 3, 20216 Milano MI, Italy",,A112191001,,,,31988.0,오피스,
ast_72434a85fc8f,강서 마곡지구 근린생활시설 개발사업 PF대출,auto_created,0.94,same_asset_code,1,112199,서울특별시 마곡지구 지원시설용지 DS9BL,,A112199001,,,,,오피스,
ast_5e6798e4e6be,하남 미사지구 오피스텔 개발사업 PF대출,auto_created,0.94,same_asset_code,1,112199,"경기도 하남시 하남미사지구 업무시설용지2-1,2",,A112199002,,,,,오피스,
ast_7384f101a20f,Jersey City 65 Bay Street A2-Note Loan,auto_created,0.94,same_asset_code,1,112200,"65 Bay Street, Jersey City, NJ",,A112200001,,,,,주거,
ast_5853b093d79c,제주 신화월드 개발사업(한화전문투자형사모부동산자투자신탁5호6M),auto_created,0.94,same_asset_code,2,"112202, 112215",안덕면 서광리 산 24,,A112202001,33.304936009,126.316605461,,,호텔,
ast_a01ce9c12e6b,Quarterra Lennar Multifamily Venture II,auto_created,0.94,same_asset_code,1,112206,,,A112206001,,,,,주거,
ast_c26748845c6b,시흥 센트럴푸르지오 사업장 공사대금 예금반환채권 금전채권신탁 담보대출,auto_created,0.94,same_asset_code,1,112207,대야동 693,,A112207001,37.440123361,126.788654955,,,주거,
ast_78dab1be1bf0,New York 20 Times Square Senior Loan,auto_created,0.94,same_asset_code,1,112208,701 7th Ave New York NY,,A112208001,,,,37700.0,오피스복합,
ast_3660f9bb2ed5,디어스판교,auto_created,0.94,same_asset_code,3,"112214, 120042, 120043",시흥동 321,,A112214001,37.413722553,127.099788999,,39783.3,주거,
ast_f541715b8374,Barcelona Office Nestle HQ,auto_created,0.94,same_asset_code,2,"112216, 112222","Av. dels Països Catalans, 51, 08950 Esplugues de Llobregat, Barcelona, Spain",,A112216001,,,,27606.0,오피스,
ast_9de000745f5e,US Courtyard by Marriott Portfolio Mezzanine A Loan,auto_created,0.94,same_asset_code,1,112223,1 Day Hill Road,,A112223001,,,,,호텔,
ast_327f60afc82b,이지스글로벌일반사모부동산투자신탁201호,auto_created,0.94,same_asset_code,1,112230,"1-1,Gonoe,Ogawamachi,Uki-shi,Kumamoto-ken, Japan",,A112230001,,,,72073.4,리테일,
ast_ec6dcc378dcf,(주)페트로코너지 발행 지분증권 및 투자대상회사(이지스페트로코너지(주))에 대한 대출채권,auto_created,0.94,same_asset_code,1,112234,"경남 양산시 상북면 효충2길13(페트로콕증기생산시설), 경기 시흥시 서울대학로 59-5 배곧가압장(연료전지",,A112234001,,,,,특별자산,
ast_4960a4a8e607,New York Manhattan Holiday Inn B-Note,auto_created,0.94,same_asset_code,1,112236,"99 Washington Street, New York",,A112236001,,,692.31,17187.1,호텔,
ast_3b4b047a6381,Frankfurt Office Trianon,auto_created,0.94,same_asset_code,4,"112242, 112243, 112244, 112254","Mainzer Landstraße 16, 60325, Frankfurt",,A112242001,,,,68503.0,오피스복합,
ast_55478b8ac17a,GIDC 광명역 지식산업센터,auto_created,0.94,same_asset_code,2,"112246, 112248",경기도 광명시 광명역세권 도시지원시설용지 1-1BL,,A112246001,,,,,오피스,
ast_7045c219d59c,Nuveen RE-PCCP U.S. Core-Plus Real Estate Debt Fund,auto_created,0.94,same_asset_code,1,112247,,,A112247001,,,,,오피스복합,
ast_82a02139e4fd,이지스전문투자형사모투자신탁231호,auto_created,0.94,same_asset_code,1,112249,경기도 평택시 동삭동 342,,A112249001,37.0210300333097,127.095390217206,,,주거,
ast_7a413edaa9cb,Glennmont REBS Europe Fund I,auto_created,0.94,same_asset_code,1,112250,,,A112250001,,,,,오피스복합,
ast_403ec12279a7,New York 685 5th Avenue Mezzanine Loan,auto_created,0.94,same_asset_code,1,112256,"685 Fifth Avenue, Manhattan, NY",,A112256001,,,,2190.0,리테일,
ast_8fdf7890a11b,판교 알파돔시티 중심상업용지 7-1BL/주차장용지17BL 오피스텔 및 근린생활시설 개발사업 선순위 PF대출,auto_created,0.94,same_asset_code,1,112259,경기 성남시 분당구 백현동 알파돔시티 중심상업용지 7-1BL/주차장용지17BL,,A112259001,,,,,주거,
ast_fbe13b6b1e0a,Global REITs(셀렉리츠1호),auto_created,0.94,same_asset_code,4,"112260, 112261, 112262, 112263",,,A112260001,,,,,기타,
ast_1273fe709763,이지스전문투자형사모부동산투자신탁244호,auto_created,0.94,same_asset_code,1,112264,서울 종로구 익선동 138-6,,A112264001,,,,449.6,리테일,
ast_4b343ec79ade,Brookfield Premier Real Estate Partners Australia,auto_created,0.94,same_asset_code,2,"112267, 112269",,,A112267001,,,,,오피스,
ast_cbc413cdfd7f,고양 일산 식사2구역 A2BL 공동주택 개발사업 선순위 PF대출채권,auto_created,0.94,same_asset_code,1,112274,경기 고양시 일산동구 식사2도시개발구역 A2블록,,A112274001,,,,,주거,
ast_8f71aef30468,이지스제256호전문투자형사모부동산투자유한회사,auto_created,0.94,same_asset_code,1,112275,경기도 남양주시 도농동 56-7,,A112275001,,,,79563.0,주거,
ast_5264d55d0bc9,Poland Logistics Zalando,auto_created,0.94,same_asset_code,5,"112278, 112286, 112331, 112332, 112371","J844+CX Olsztynek, Poland",,A112278001,,,,120444.0,물류센터,
ast_28817669f116,이지스전문투자형사모부동산투자신탁227호,auto_created,0.94,same_asset_code,1,112285,용인 기흥구 고매동 271번지 일원(총 14개 필지),,A112285001,,,,112257.0,리테일,
ast_2397942b2f4e,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,auto_created,0.94,same_asset_code,1,112293,광주광역시 남구 월산동 258번지 일,,A112293001,,,,,주거,
ast_b4128c33bb53,New York 564 6th Avenue Mezzanine Loan,auto_created,0.94,same_asset_code,1,112295,"564 5th Avenue New York, NY 10036",,A112295001,,,,55419.0,오피스,
ast_854de4d7b05b,이지스전문투자형사모투자신탁277호,auto_created,0.94,same_asset_code,1,112297,경기도 하남시 하남미사 자족시설용지 12-2/3BL,,A112297001,,,,,오피스,
ast_a26d74763046,이지스글로벌전문투자형사모부동산투자신탁254호,auto_created,0.94,same_asset_code,1,112300,"Ku'damm 12, 13-15, 10719 Berlin",,A112300001,,,4197.0,22452.0,리테일,
ast_f02b527b7861,이천 한익스프레스 물류센터 개발사업,auto_created,0.94,same_asset_code,1,112301,경기도 이천시 설성면 대죽리 545-5외 22필지 일원,,A112301001,,,,,물류,
ast_0bb41d4e593f,GLP Japan Develoment Partners III,auto_created,0.94,same_asset_code,1,112303,,,A112303001,,,,,물류센터,
ast_ce621c527b00,Frankfurt St.Martine Tower Mezzanine Loan,auto_created,0.94,same_asset_code,1,112304,"Franklinstraße 61-63, 60486, Frankfurt",,A112304001,,,8222.0,26139.9,오피스,
ast_e5211e566e98,New York 564 6th Avenue Senior Loan,auto_created,0.94,same_asset_code,1,112308,"564 5th Avenue New York, NY 10036",,A112308001,,,,55419.0,오피스복합,
ast_6b047e815c5e,해운대구 재송동 한진 CY부지 공동주택 등 개발사업 선순위 BrLoan 담보대출,auto_created,0.94,same_asset_code,1,112309,부산광역시 해운대구 재송동 856-1,,A112309001,35.1871884586445,129.119690239335,,,주거,
ast_0bed91ccb4ec,부실채권을 기초자산으로 하는 SPC의 사채,auto_created,0.94,same_asset_code,2,"112602, 112603",,,A112318001,,,,,특별자산,
ast_446647af6ed1,이지스전문투자형사모부동산투자신탁297호,auto_created,0.94,same_asset_code,1,112321,서울특별시 중구 산림동 190-3,,A112321001,37.5678706441565,126.995781621114,,6865.0,오피스,
ast_713f8b4e24da,Paris Logistics Amazon,auto_created,0.94,same_asset_code,3,"112324, 112325, 112326","Base Aerienne 217, 91220 Bretigny-sur-Orge, Paris, France",,A112324001,,,,491468.0,물류,
ast_49de163142b2,Barcelona Logistics Amazon,auto_created,0.94,same_asset_code,2,"112324, 112325","Avinguda Les Garrigue, 2 N2-N12, El Prat de Llobregat, Barcelona, Spain",,A112324002,,,,,물류센터,
ast_1a7bbfa76876,Bristol Logistics Amazon,auto_created,0.94,same_asset_code,2,"112324, 112325","Unit 4, Central Park, Central Avenue, Severn Beach, Bristol, UK",,A112324003,,,,,물류센터,
ast_8a013a44ba44,Dallas Office One AT&T Plaza,auto_created,0.94,same_asset_code,1,112333,"208 South Akard Street, Dallas, Texas 75201",,A112333001,,,,89725.0,오피스,
ast_7689cf60369b,Global REITs(시그니처리츠),auto_created,0.94,same_asset_code,2,"112334, 112335",,,A112334001,,,,,기타,
ast_baffca3def0d,Odawara Logistics Amazon FC I,auto_created,0.94,same_asset_code,3,"112338, 112339, 112340","4-Chome 5-1 Ogicho, Odawara, Kanagawa-Ken",,A112338001,,,102729.12,200687.0,물류센터,
ast_da9f73969f26,이지스전문투자형사모부동산투자신탁312호,auto_created,0.94,same_asset_code,1,112341,서울시 서초구 서초동 1005-1외,,A112341001,,,,91597.1,오피스,
ast_9cf4a8abd36c,평택 고덕 업무12-2-3BL PF 선순위 대출채권,auto_created,0.94,same_asset_code,1,112342,경기도 평택시 고덕면 고덕 국제화계획지구 업무용지 12-2-3BL,,A112342001,,,,,오피스,
ast_7658ea6ef139,이지스글로벌전문투자형사모부동산투자신탁304호,auto_created,0.94,same_asset_code,1,112343,Mainzer Landstrasse 23,,A112343001,,,5622.0,44235.0,기타,
ast_db35eead7a91,이지스코어리테일부동산투자신탁302호(운용),auto_created,0.94,same_asset_code,1,112344,인천광역시 미추홀구 용현동 648,,A112344001,,,,48618.5,리테일,
ast_89fe99414d33,Townsend Europe Logistics Venture II Korea Feeder,auto_created,0.94,same_asset_code,1,112347,네덜란드,,A112347001,,,,,물류센터,
ast_9c32381fc123,이지스글로벌일반사모부동산투자신탁260호(재간접형),auto_created,0.94,same_asset_code,1,112347,네덜란드,,A112347002,,,,20132.0,물류센터,
ast_8b4c1f448d43,이지스글로벌일반사모부동산투자신탁260호(재간접형),auto_created,0.94,same_asset_code,1,112347,네덜란드,,A112347003,,,,78546.0,물류센터,
ast_409a7de0ff61,이지스글로벌일반사모부동산투자신탁260호(재간접형),auto_created,0.94,same_asset_code,1,112347,네덜란드,,A112347004,,,,21299.0,물류센터,
ast_5aa554bf9521,Toronto The One Senior Loan (Term Facility),auto_created,0.94,same_asset_code,1,112355,"One Bloor St. West, Toronto, Ontario",,A112355001,,,,65837.4,오피스복합,
ast_29998629e2b9,Essen TA2 Mezzanine Loan,auto_created,0.94,same_asset_code,1,112356,"Theodor Althoff Straße 2, 45133 Essen, Germany",,A112356001,,,107781.0,,오피스,
ast_b78f4cd39988,Tokyo Office Harumi Island Triton Square Tower W,auto_created,0.94,same_asset_code,1,112361,"1-8-8 Harumi, Chuo-ku, Tokyo",,A112361001,,,,15328.5,오피스,
ast_329735309847,Tokyo District 23 Residential Portfolio,auto_created,0.94,same_asset_code,3,"112362, 112363, 112364",일본 도쿄도 23구 내,,A112362001,,,,6509.18,주거,
ast_617613cdf1a8,이지스일반사모부동산투자신탁318호,auto_created,0.94,same_asset_code,1,112372,서울특별시 강남구 역삼동 831-19,,A112372001,37.4938018442295,127.030132465743,,49413.9,오피스,
ast_ec07f6a9ae3d,New York 555 10 Avenue,auto_created,0.94,same_asset_code,1,112374,"555 10th Avenue, NY",,A112374001,,,,710907.0,주거,
ast_ac51c5236199,New York 510 East 14th Mezzanine Loan,auto_created,0.94,same_asset_code,1,112374,"510 East 14th Streeet, NY",,A112374002,,,,251141.0,주거,
ast_a60db5e30056,이지스 330호 (OPUS407/舊뉴욕제과빌딩),auto_created,0.94,same_asset_code,1,112379,서초동 1318-1,,A112379001,37.499001807,127.026591153,,,오피스,
ast_4f430ef52910,New York Jackson Park CMBS Loan,auto_created,0.94,same_asset_code,1,112383,"28-40 Jackson Ave, Long Island City, NY 11101, United States",,A112383001,,,,161105.0,주거,
ast_ff8a69b5d1fd,이지스글로벌일반사모부동산투자신탁335호,auto_created,0.94,same_asset_code,1,112401,"Piedmont, Torino, Italy",,A112401001,,,,,물류,
ast_ead5386059f5,이지스글로벌일반사모부동산투자신탁335호,auto_created,0.94,same_asset_code,1,112401,"Lombardy, Milano, Italy",,A112401002,,,,,물류,
ast_615cb3a61bf2,이지스글로벌일반사모부동산투자신탁335호,auto_created,0.94,same_asset_code,1,112401,"Veneto, Verona, Italy",,A112401003,,,,,물류,
ast_179a3e793b6f,이지스글로벌일반사모부동산투자신탁335호,auto_created,0.94,same_asset_code,1,112401,"Veneto, Vicenza, Italy",,A112401004,,,,,물류,
