relationship_status,asset_name,fund_name,project_name,asset_address,fund_asset_name,asset_kind,asset_type,fund_status,project_status,missing_parts,asset_id,fund_id,project_id,fund_short_name,fund_sector,project_type,fund_relation_type,project_relation_type,fund_exposure_role,fund_directness,fund_relation_confidence,project_relation_confidence,fund_lookup_status,project_lookup_status,project_lookup_source,fund_relation_source_table,fund_relation_source_id,project_relation_source_table,project_relation_source_id,asset_review_status,asset_source_confidence,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,drawer_behavior_hint
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(1종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112329,112328,286호(1종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112329,projects,112328,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(1종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112329,112329,286호(1종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112329,projects,112329,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(1종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112329,112330,286호(1종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112329,projects,112330,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(2종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112330,112328,286호(2종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112330,projects,112328,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(2종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112330,112329,286호(2종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112330,projects,112329,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,덕평CJ물류센터 (투자),이지스전문투자형사모부동산투자신탁286호(2종),덕평CJ물류센터,경기도 이천시 호법면 매곡리 118-2,덕평CJ물류센터,physical_asset,,청산,,,ast_0264aa763175,112330,112330,286호(2종),물류,,inferred_underlying_asset,related_project,direct_owner,inferred_direct,0.95,0.95,resolved,resolved,asset_project_links.metadata,funds,112330,projects,112330,auto_created,0.98,덕평CJ물류센터 (투자),덕평CJ물류센터 (투자),current_asset_name_ok,keep,false,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,덕평CJ물류센터,entity_click_opens_asset_fund_project_picker
missing_one_or_more_names,시그니쳐타워,,,서울특별시 중구 수표동 99,,physical_asset,오피스,,,fund_name; project_name,ast_02870a4cfd6e,,,,,,,,,,,,no_fund_link,no_project_link,no_project_link,,,,,verified,,시그니쳐타워,시그니쳐타워,current_asset_name_ok,keep,false,,,,,,entity_click_opens_detail
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,설정 후,,ast_02e499cf476b,120060,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,반포1-1호,NPL,Project,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,58648,projects,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,시작 전,,ast_02e499cf476b,120060,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,반포1-1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,58648,projects,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,,,ast_02e499cf476b,120060,120060,반포1-1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58648,projects,120060,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1-1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,,,ast_02e499cf476b,120060,120059,반포1-1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58648,projects,120059,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,설정 후,,ast_02e499cf476b,120059,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,반포1호,NPL,Project,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,58647,projects,project_notion_3258ced4-3c47-81c6-aa6d-fd1918557d0c,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,시작 전,,ast_02e499cf476b,120059,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,반포1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,projects,fund_assets,58647,projects,project_notion_3268ced4-3c47-81eb-b5a0-c02b7f306052,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,,,ast_02e499cf476b,120059,120060,반포1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58647,projects,120060,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
asset_fund_project_connected,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,이지스반포스페셜시츄에이션일반사모부동산투자신탁제1호,반포 스페셜시츄에이션,서울 서초구 반포동 64-1번지 일원,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,physical_asset,주거,청산,,,ast_02e499cf476b,120059,120059,반포1호,NPL,,underlying_asset,related_project,direct_owner,direct,0.94,0.95,resolved,resolved,asset_project_links.metadata,fund_assets,58647,projects,120059,verified,0.94,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,current_asset_name_ok,keep,false,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,반포 스페셜시츄에이션 | 서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지대출 | 반포 스페셜시츄에이션,entity_click_opens_asset_fund_project_picker
