merge_action,risk_level,merge_reason,target_tables,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,asset_semantics_hint,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,proposed_address,db_address_text,address_compare,proposed_pnu,db_pnu,pnu_compare,proposed_longitude,db_longitude,longitude_compare,proposed_latitude,db_latitude,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),25,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 793,전라남도 광양시 광양읍 세풍리 2224,different,4792032023107930000,4623025034122240000,different,128.78366992654,127.596397155015,different,36.8892411396545,34.8966187216681,different,True,True,True,False,False,True,True,58435,,경상북도 봉화군 봉성면 외삼리 793,128.783669834076,36.889241582552,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),외삼2호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),26,특별자산,특별자산,경상북도 봉화군 봉성면 외삼리 792,전라남도 광양시 광양읍 세풍리 2224,different,4792032023107920000,4623025034122240000,different,128.783858932297,127.596397155015,different,36.8889474904447,34.8966187216681,different,True,True,True,False,False,True,True,58436,,경상북도 봉화군 봉성면 외삼리 792,128.783858562063,36.8889478963492,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라트리1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),27,특별자산,특별자산,충청북도 제천시 봉양읍 공전리 359-1,전라남도 광양시 광양읍 세풍리 2224,different,4315025034103590001,4623025034122240000,different,128.081126743899,127.596397155015,different,37.1079013957364,34.8966187216681,different,True,True,True,False,False,True,True,58437,,충청북도 제천시 봉양읍 공전리 359-1,128.081126710735,37.1079018205968,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),김송하,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),28,특별자산,특별자산,강원특별자치도 영월군 상동읍 구래리 194-9,전라남도 광양시 광양읍 세풍리 2224,different,5175025322101940009,4623025034122240000,different,128.810643633155,127.596397155015,different,37.1678515560276,34.8966187216681,different,True,True,True,False,False,True,True,58438,,강원특별자치도 영월군 상동읍 구래리 194-9,128.810643539037,37.1678519743788,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스이피브,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),29,특별자산,특별자산,경기도 연천군 중면 합수리 661,전라남도 광양시 광양읍 세풍리 2224,different,4180037026106610000,4623025034122240000,different,127.043659510198,127.596397155015,different,38.1372804571045,34.8966187216681,different,True,True,True,False,False,True,True,58439,,경기도 연천군 중면 합수리 661,127.043659295094,38.1372807538152,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨헤르메스,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),30,특별자산,특별자산,전라북도 남원시 대강면 송대리 3-7,전라남도 광양시 광양읍 세풍리 2224,different,4519036026100030007,4623025034122240000,different,127.242014696092,127.596397155015,different,35.3757153395264,34.8966187216681,different,True,True,True,False,False,True,True,58440,,전북특별자치도 남원시 대강면 송대리 3-7,127.242014717232,35.37571592589,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),모두에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),31,특별자산,특별자산,경상북도 경주시 강동면 왕신리 산141-1,전라남도 광양시 광양읍 세풍리 2224,different,4713037028201410001,4623025034122240000,different,129.322003835782,127.596397155015,different,35.9357155715035,34.8966187216681,different,True,True,True,False,False,True,True,58441,,경상북도 경주시 강동면 왕신리 산 141-1,129.322003418445,35.9357160588788,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리10호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),32,특별자산,특별자산,경기도 포천시 자작동 595,전라남도 광양시 광양읍 세풍리 2224,different,4165010300105950000,4623025034122240000,different,127.164579436744,127.596397155015,different,37.8722221551578,34.8966187216681,different,True,True,True,False,False,True,True,58442,,경기도 포천시 자작동 595,127.16457033371,37.8722224727945,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),씨에스에너텍,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),33,특별자산,특별자산,경상북도 경산시 진량읍 신상리 1186-7,전라남도 광양시 광양읍 세풍리 2224,different,4729025321111860007,4623025034122240000,different,128.832009344151,127.596397155015,different,35.876536295234,34.8966187216681,different,True,True,True,False,True,True,True,58443,4729025321111860007,진량읍 신상리 1186-7,128.831477243,35.876417663,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이씨에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),34,특별자산,특별자산,경기도 가평군 설악면 천안리 21-2,전라남도 광양시 광양읍 세풍리 2224,different,4182031034100210002,4623025034122240000,different,127.492471395353,127.596397155015,different,37.6309866871406,34.8966187216681,different,True,True,True,False,False,True,True,58444,,경기도 가평군 설악면 천안리 21-2,127.492471137095,37.6309870272374,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이엔네트웍스,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),35,특별자산,특별자산,경기도 가평군 설악면 천안리 14-1,전라남도 광양시 광양읍 세풍리 2224,different,4182031034100140001,4623025034122240000,different,127.489940253948,127.596397155015,different,37.6322875136165,34.8966187216681,different,True,True,True,False,False,True,True,58445,,경기도 가평군 설악면 천안리 14-1,127.489939995916,37.6322878535948,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),어량리,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),36,특별자산,특별자산,전라북도 익산시 망성면 어량리 1743-14,전라남도 광양시 광양읍 세풍리 2224,different,4514038024117430014,4623025034122240000,different,127.03057297657,127.596397155015,different,36.0915082310654,34.8966187216681,different,True,True,True,False,False,True,True,58446,,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",,,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),비케이솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),37,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,전라남도 광양시 광양읍 세풍리 2224,different,4375033026103590001,4623025034122240000,different,127.400320673083,127.596397155015,different,36.7903360743981,34.8966187216681,different,True,True,True,False,False,True,True,58447,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),와이알에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),38,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,전라남도 광양시 광양읍 세풍리 2224,different,4375033026103590001,4623025034122240000,different,127.400320673083,127.596397155015,different,36.7903360743981,34.8966187216681,different,True,True,True,False,False,True,True,58448,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),유현그린,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),39,특별자산,특별자산,충청북도 진천군 문백면 계산리 359-1,전라남도 광양시 광양읍 세풍리 2224,different,4375033026103590001,4623025034122240000,different,127.400320673083,127.596397155015,different,36.7903360743981,34.8966187216681,different,True,True,True,False,False,True,True,58449,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨그린북,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),40,특별자산,특별자산,충청남도 논산시 은진면 용산리 296,전라남도 광양시 광양읍 세풍리 2224,different,4423041025102960000,4623025034122240000,different,127.120390614737,127.596397155015,different,36.1581873321686,34.8966187216681,different,True,True,True,False,False,True,True,58450,,충청남도 논산시 은진면 용산리 296,127.12039037846,36.1581878121978,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),디앤피상주,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),41,특별자산,특별자산,경상북도 상주시 화동면 어산리 524-1,전라남도 광양시 광양읍 세풍리 2224,different,4725040024105240001,4623025034122240000,different,128.003694356758,127.596397155015,different,36.3956116798158,34.8966187216681,different,True,True,True,False,False,True,True,58451,,경상북도 상주시 화동면 어산리 524-1,128.003694326089,36.3956121690495,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),적화솔라,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),42,특별자산,특별자산,충청남도 부여군 장암면 지토리 산26,전라남도 광양시 광양읍 세풍리 2224,different,4476042028200260000,4623025034122240000,different,126.921282091648,127.596397155015,different,36.2120166507773,34.8966187216681,different,True,True,True,False,False,True,True,58452,,충청남도 부여군 장암면 지토리 산 26,126.921282150808,36.2120171634691,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라시너지햇빛1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),43,특별자산,특별자산,충청남도 보령시 천북면 신죽리 645-11,전라남도 광양시 광양읍 세풍리 2224,different,4418033028106450011,4623025034122240000,different,126.578829214012,127.596397155015,different,36.4866376268523,34.8966187216681,different,True,True,True,False,False,True,True,58453,,충청남도 보령시 천북면 신죽리 645-11,126.578829306093,36.486638116384,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이인메가태양광,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),44,특별자산,특별자산,충청남도 공주시 이인면 오룡리 산2-32,전라남도 광양시 광양읍 세풍리 2224,different,4415031023200020032,4623025034122240000,different,127.074308261653,127.596397155015,different,36.4145419540869,34.8966187216681,different,True,True,True,False,False,True,True,58454,,충청남도 공주시 이인면 오룡리 산 2-32,127.074308309811,36.4145424469331,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리22호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),45,특별자산,특별자산,경상북도 김천시 어모면 남산리 2033,전라남도 광양시 광양읍 세풍리 2224,different,4715036023120330000,4623025034122240000,different,128.131889016506,127.596397155015,different,36.1612622229727,34.8966187216681,different,True,True,True,False,False,True,True,58455,,경북 김천시 어모면 남신리 213번지,,,False
link_existing_underlying_asset_by_pnu,medium,same pnu exists elsewhere in DB; prefer linking/merging existing asset before creating,"asset_master, asset_fund_links, fund_assets",ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리19호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),46,대출채권,특별자산,충청북도 충주시 대소원면 완오리 1165,전라남도 광양시 광양읍 세풍리 2224,different,4313033530111650000,4623025034122240000,different,127.837297367833,127.596397155015,different,36.9983946807878,34.8966187216681,different,True,True,True,False,True,True,True,58456,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,127.837297354945,36.9983951162712,True
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),다산1,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),1,특별자산,특별자산,전라남도 해남군 해남읍 복평리 995-7,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4682025037109950007,5113025029122550002,different,126.538161600153,127.798699187274,different,34.5652004185649,37.2977862965336,different,True,True,True,False,False,True,True,58411,,전라남도 해남군 해남읍 복평리 995-7,126.538161665367,34.5652010866154,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),동서발전,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),2,특별자산,특별자산,경상북도 예천군 은풍면 부초리 산44,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4790043029200440000,5113025029122550002,different,128.450495775082,127.798699187274,different,36.7285805664103,37.2977862965336,different,True,True,True,False,False,True,True,58412,,경상북도 예천군 은풍면 부초리 산 44-1,128.450495709425,36.7285810242574,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),진이엔지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),3,특별자산,특별자산,충청북도 진천군 문백면 평산리 산54,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4375033025200540000,5113025029122550002,different,127.477462066664,127.798699187274,different,36.8024105189189,37.2977862965336,different,True,True,True,False,False,True,True,58413,,충청북도 진천군 문백면 평산리 산 54,127.477462083436,36.8024109737305,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),현대산업쏠라5호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),4,특별자산,특별자산,경상북도 의성군 옥산면 입암리 9,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4773033038100090000,5113025029122550002,different,128.842909332077,127.798699187274,different,36.3958762237176,37.2977862965336,different,True,True,True,False,False,True,True,58414,,경상북도 의성군 옥산면 입암리 7,128.843147572616,36.3958816468692,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤스틸테크놀로지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),5,특별자산,특별자산,경상북도 상주시 내서면 노류리 572-2,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4725037029105720002,5113025029122550002,different,128.020691220829,127.798699187274,different,36.3645499179998,37.2977862965336,different,True,True,True,False,False,True,True,58415,,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",,,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),리에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),6,특별자산,특별자산,경상북도 상주시 사벌국면 용담리 산42-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4725032526200420001,5113025029122550002,different,128.218246198146,127.798699187274,different,36.4863548646006,37.2977862965336,different,True,True,True,False,False,True,True,58416,,경상북도 상주시 사벌국면 용담리 산 42-1,128.218246150322,36.4863553447739,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),지우태양광,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),7,특별자산,특별자산,경상남도 산청군 산청읍 내수리 산49-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4886025029200490001,5113025029122550002,different,127.915850592278,127.798699187274,different,35.4334179495002,37.2977862965336,different,True,True,True,False,False,True,True,58417,,경상남도 산청군 산청읍 내수리 산 49-1,127.915850281403,35.4334184893568,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),8,특별자산,특별자산,경기도 연천군 중면 합수리 122,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4180037026101220000,5113025029122550002,different,127.053403053374,127.798699187274,different,38.1678164523042,37.2977862965336,different,True,True,True,False,False,True,True,58418,,경기도 연천군 중면 합수리 122,127.053402835629,38.1678167415454,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨벨에포크,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),9,특별자산,특별자산,전라남도 진도군 지산면 와우리 137-3,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4690035030101370003,5113025029122550002,different,126.145784395077,127.798699187274,different,34.4273962344761,37.2977862965336,different,True,True,True,False,False,True,True,58419,,전라남도 진도군 지산면 와우리 137-3,126.145784212296,34.4273968869183,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이에이치테크단북1호,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),10,특별자산,특별자산,경상북도 예천군 풍양면 흥천리 356,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4790041024103560000,5113025029122550002,different,128.321153420258,127.798699187274,different,36.5046457796687,37.2977862965336,different,True,True,True,False,False,True,True,58420,,"경상북도 예천군 풍양면 홍천리 356, 357, 390",,,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),미션,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),11,특별자산,특별자산,경상북도 영주시 조와동 346,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4721011000103460000,5113025029122550002,different,128.626195302659,127.798699187274,different,36.8736398842617,37.2977862965336,different,True,True,True,False,False,True,True,58421,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),윈즈에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),12,특별자산,특별자산,경상북도 영주시 조와동 346,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4721011000103460000,5113025029122550002,different,128.626195302659,127.798699187274,different,36.8736398842617,37.2977862965336,different,True,True,True,False,False,True,True,58422,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이큐에너지,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),13,특별자산,특별자산,경상북도 영주시 조와동 346,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4721011000103460000,5113025029122550002,different,128.626195302659,127.798699187274,different,36.8736398842617,37.2977862965336,different,True,True,True,False,False,True,True,58423,,경상북도 영주시 조와동 346,128.626195223085,36.8736403288388,False
create_underlying_asset_then_fetch_ledger,medium,multi-underlying candidate with new pnu; create asset then fetch/insert ledger,"asset_master, asset_fund_links, asset_building_ledger, fund_assets",ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),소망,split_or_drawer_list,,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),14,특별자산,특별자산,충청남도 서천군 서면 원두리 산79-1,강원특별자치도 원주시 문막읍 반계리 2255-2,different,4477041025200790001,5113025029122550002,different,126.581342387506,127.798699187274,different,36.1688014842476,37.2977862965336,different,True,True,True,False,False,True,True,58424,,충청남도 서천군 서면 원두리 산 79-1,126.581342475573,36.168802003673,False
