entity_type,entity_id,token_type,search_text,search_key,display_text,related_asset_id,related_fund_id,related_project_id,result_behavior,source
asset,ast_51a8d2035467,asset_name,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),성수빅트라이앵글bl,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),ast_51a8d2035467,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_51a8d2035467:,project_or_business_label,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),성수빅트라이앵글bl,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권),ast_51a8d2035467,,,open_context_drawer,derived.available_name
address,ast_51a8d2035467,address_region,서울특별시,서울특별시,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권) · 서울특별시 성동구 성수동 268-2번지 외 2필지,ast_51a8d2035467,,,open_asset_drawer,asset_address.region_token
address,ast_51a8d2035467,address_region,성동구,성동구,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권) · 서울특별시 성동구 성수동 268-2번지 외 2필지,ast_51a8d2035467,,,open_asset_drawer,asset_address.region_token
address,ast_51a8d2035467,address_region,성수동,성수동,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권) · 서울특별시 성동구 성수동 268-2번지 외 2필지,ast_51a8d2035467,,,open_asset_drawer,asset_address.region_token
address,ast_51a8d2035467,address_region,268-2번지,2682번지,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권) · 서울특별시 성동구 성수동 268-2번지 외 2필지,ast_51a8d2035467,,,open_asset_drawer,asset_address.region_token
address,ast_51a8d2035467,address_region,서울특별시 성동구,서울특별시성동구,성수 빅트라이앵글B/L(이지스성수PF재구조화 2종 수익증권) · 서울특별시 성동구 성수동 268-2번지 외 2필지,ast_51a8d2035467,,,open_asset_drawer,asset_address.region_token
asset,ast_51d214497682,asset_name,삼성동 빌딩,삼성동빌딩,삼성동 빌딩,ast_51d214497682,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_51d214497682:,project_or_business_label,삼성동 빌딩,삼성동빌딩,삼성동 빌딩,ast_51d214497682,,,open_context_drawer,derived.available_name
address,ast_51d214497682,address_region,서울특별시,서울특별시,삼성동 빌딩 · 서울특별시 강남구 삼성로 512,ast_51d214497682,,,open_asset_drawer,asset_address.region_token
address,ast_51d214497682,address_region,강남구,강남구,삼성동 빌딩 · 서울특별시 강남구 삼성로 512,ast_51d214497682,,,open_asset_drawer,asset_address.region_token
address,ast_51d214497682,address_region,삼성로,삼성로,삼성동 빌딩 · 서울특별시 강남구 삼성로 512,ast_51d214497682,,,open_asset_drawer,asset_address.region_token
address,ast_51d214497682,address_region,512,512,삼성동 빌딩 · 서울특별시 강남구 삼성로 512,ast_51d214497682,,,open_asset_drawer,asset_address.region_token
address,ast_51d214497682,address_region,서울특별시 강남구,서울특별시강남구,삼성동 빌딩 · 서울특별시 강남구 삼성로 512,ast_51d214497682,,,open_asset_drawer,asset_address.region_token
asset,ast_51d42aef8752,asset_name,아이에이제십삼차유동화전문 유한회사,아이에이제십삼차유동화전문유한회사,아이에이제십삼차유동화전문 유한회사,ast_51d42aef8752,112602,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112602,fund_name,이지스NPL일반사모부동산투자신탁제3호,이지스npl일반사모부동산투자신탁제3호,이지스NPL일반사모부동산투자신탁제3호,ast_51d42aef8752,112602,,open_fund_drawer,funds.fund_name
fund,112602,fund_short_name,NPL3호,npl3호,이지스NPL일반사모부동산투자신탁제3호,ast_51d42aef8752,112602,,open_fund_drawer,funds.short_name
project_context,ast_51d42aef8752:112602,project_or_business_label,아이에이제십삼차유동화전문 유한회사 / 이지스NPL일반사모부동산투자신탁제3호,아이에이제십삼차유동화전문유한회사이지스npl일반사모부동산투자신탁제3호,아이에이제십삼차유동화전문 유한회사 / 이지스NPL일반사모부동산투자신탁제3호,ast_51d42aef8752,112602,,open_context_drawer,derived.asset_fund_pair
asset,ast_5264d55d0bc9,asset_name,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112278,fund_name,이지스제243호전문투자형사모부동산투자회사,이지스제243호전문투자형사모부동산투자회사,이지스제243호전문투자형사모부동산투자회사,ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.fund_name
fund,112278,fund_short_name,243호,243호,이지스제243호전문투자형사모부동산투자회사,ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_project_drawer,actual_projects.project_name
address,ast_5264d55d0bc9,address_region,J844+CX,j844+cx,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Olsztynek,olsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Poland,poland,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,"J844+CX Olsztynek,",j844+cxolsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112278,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,open_project_drawer,actual_projects.project_name
project_context,112278,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,112278,open_context_drawer,funds.project_mission_name
project_context,112286,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,112286,open_context_drawer,funds.project_mission_name
project_context,112331,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,112331,open_context_drawer,funds.project_mission_name
project_context,112332,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,112332,open_context_drawer,funds.project_mission_name
project_context,112371,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112278,112371,open_context_drawer,funds.project_mission_name
asset,ast_5264d55d0bc9,asset_name,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112286,fund_name,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(운용),이지스글로벌일반사모부동산투자신탁2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(운용),ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.fund_name
fund,112286,fund_short_name,243-1호,2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(운용),ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_project_drawer,actual_projects.project_name
address,ast_5264d55d0bc9,address_region,J844+CX,j844+cx,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Olsztynek,olsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Poland,poland,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,"J844+CX Olsztynek,",j844+cxolsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112286,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,open_project_drawer,actual_projects.project_name
project_context,112278,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,112278,open_context_drawer,funds.project_mission_name
project_context,112286,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,112286,open_context_drawer,funds.project_mission_name
project_context,112331,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,112331,open_context_drawer,funds.project_mission_name
project_context,112332,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,112332,open_context_drawer,funds.project_mission_name
project_context,112371,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112286,112371,open_context_drawer,funds.project_mission_name
asset,ast_5264d55d0bc9,asset_name,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112331,fund_name,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(1종),이지스글로벌일반사모부동산투자신탁2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(1종),ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.fund_name
fund,112331,fund_short_name,243-1호(1종),2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(1종),ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_project_drawer,actual_projects.project_name
address,ast_5264d55d0bc9,address_region,J844+CX,j844+cx,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Olsztynek,olsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Poland,poland,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,"J844+CX Olsztynek,",j844+cxolsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112331,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,open_project_drawer,actual_projects.project_name
project_context,112278,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,112278,open_context_drawer,funds.project_mission_name
project_context,112286,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,112286,open_context_drawer,funds.project_mission_name
project_context,112331,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,112331,open_context_drawer,funds.project_mission_name
project_context,112332,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,112332,open_context_drawer,funds.project_mission_name
project_context,112371,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112331,112371,open_context_drawer,funds.project_mission_name
asset,ast_5264d55d0bc9,asset_name,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112332,fund_name,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(2종),이지스글로벌일반사모부동산투자신탁2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(2종),ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.fund_name
fund,112332,fund_short_name,243-1호(2종),2431호,이지스글로벌일반사모부동산투자신탁243-1호(재간접형)(2종),ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_project_drawer,actual_projects.project_name
address,ast_5264d55d0bc9,address_region,J844+CX,j844+cx,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Olsztynek,olsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Poland,poland,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,"J844+CX Olsztynek,",j844+cxolsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112332,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,open_project_drawer,actual_projects.project_name
project_context,112278,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,112278,open_context_drawer,funds.project_mission_name
project_context,112286,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,112286,open_context_drawer,funds.project_mission_name
project_context,112331,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,112331,open_context_drawer,funds.project_mission_name
project_context,112332,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,112332,open_context_drawer,funds.project_mission_name
project_context,112371,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112332,112371,open_context_drawer,funds.project_mission_name
asset,ast_5264d55d0bc9,asset_name,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112371,fund_name,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),이지스글로벌일반사모부동산투자신탁2432호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.fund_name
fund,112371,fund_short_name,243-2호,2432호,이지스글로벌일반사모부동산투자신탁243-2호(재간접형),ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_fund_drawer,funds.short_name
project,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_project_drawer,actual_projects.project_name
address,ast_5264d55d0bc9,address_region,J844+CX,j844+cx,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Olsztynek,olsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,Poland,poland,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
address,ast_5264d55d0bc9,address_region,"J844+CX Olsztynek,",j844+cxolsztynek,"Poland Logistics Zalando · J844+CX Olsztynek, Poland",ast_5264d55d0bc9,112371,project_notion_3258ced4-3c47-8153-ada3-dc9c8d99feef,open_asset_drawer,asset_address.region_token
project,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,project_notion_3268ced4-3c47-8151-a62a-c37110f68442,open_project_drawer,actual_projects.project_name
project_context,112278,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,112278,open_context_drawer,funds.project_mission_name
project_context,112286,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,112286,open_context_drawer,funds.project_mission_name
project_context,112331,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,112331,open_context_drawer,funds.project_mission_name
project_context,112332,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,112332,open_context_drawer,funds.project_mission_name
project_context,112371,project_or_business_label,Poland Logistics Zalando,polandlogisticszalando,Poland Logistics Zalando,ast_5264d55d0bc9,112371,112371,open_context_drawer,funds.project_mission_name
asset,ast_526e7318eac3,asset_name,SKT구로사옥,skt구로사옥,SKT구로사옥,ast_526e7318eac3,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_526e7318eac3:,project_or_business_label,SKT구로사옥,skt구로사옥,SKT구로사옥,ast_526e7318eac3,,,open_context_drawer,derived.available_name
address,ast_526e7318eac3,address_region,서울특별시,서울특별시,SKT구로사옥 · 서울특별시 구로구 구로동 1258,ast_526e7318eac3,,,open_asset_drawer,asset_address.region_token
address,ast_526e7318eac3,address_region,구로구,구로구,SKT구로사옥 · 서울특별시 구로구 구로동 1258,ast_526e7318eac3,,,open_asset_drawer,asset_address.region_token
address,ast_526e7318eac3,address_region,구로동,구로동,SKT구로사옥 · 서울특별시 구로구 구로동 1258,ast_526e7318eac3,,,open_asset_drawer,asset_address.region_token
address,ast_526e7318eac3,address_region,1258,1258,SKT구로사옥 · 서울특별시 구로구 구로동 1258,ast_526e7318eac3,,,open_asset_drawer,asset_address.region_token
address,ast_526e7318eac3,address_region,서울특별시 구로구,서울특별시구로구,SKT구로사옥 · 서울특별시 구로구 구로동 1258,ast_526e7318eac3,,,open_asset_drawer,asset_address.region_token
asset,ast_52adbb346181,asset_name,안성홈플러스물류센터,안성홈플러스물류센터,안성홈플러스물류센터,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112500,fund_name,이지스인컴앤그로스일반사모부동산자투자신탁제2호,이지스인컴앤그로스일반사모부동산자투자신탁제2호,이지스인컴앤그로스일반사모부동산자투자신탁제2호,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_fund_drawer,funds.fund_name
fund,112500,fund_short_name,인컴앤그로스 2호,인컴앤그로스2호,이지스인컴앤그로스일반사모부동산자투자신탁제2호,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_fund_drawer,funds.short_name
project,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,project_or_business_label,안성 홈플러스 물류센터,안성홈플러스물류센터,안성 홈플러스 물류센터,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_project_drawer,actual_projects.project_name
address,ast_52adbb346181,address_region,경기도,경기도,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,안성시,안성시,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,원곡면,원곡면,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,칠곡리,칠곡리,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,경기도 안성시,경기도안성시,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112500,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
project,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,project_or_business_label,안성 홈플러스 물류센터,안성홈플러스물류센터,안성 홈플러스 물류센터,ast_52adbb346181,112500,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,open_project_drawer,actual_projects.project_name
project_context,112703,project_or_business_label,안성홈플러스물류센터,안성홈플러스물류센터,안성홈플러스물류센터,ast_52adbb346181,112500,112703,open_context_drawer,funds.project_mission_name
asset,ast_52adbb346181,asset_name,안성홈플러스물류센터,안성홈플러스물류센터,안성홈플러스물류센터,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,project_name_cleanup_basis.final_asset_name
fund,112703,fund_name,이지스인컴앤그로스제2의3호일반사모부동산모투자회사,이지스인컴앤그로스제2의3호일반사모부동산모투자회사,이지스인컴앤그로스제2의3호일반사모부동산모투자회사,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_fund_drawer,funds.fund_name
fund,112703,fund_short_name,인컴앤그로스2-3호,인컴앤그로스23호,이지스인컴앤그로스제2의3호일반사모부동산모투자회사,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_fund_drawer,funds.short_name
project,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,project_or_business_label,안성 홈플러스 물류센터,안성홈플러스물류센터,안성 홈플러스 물류센터,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_project_drawer,actual_projects.project_name
address,ast_52adbb346181,address_region,경기도,경기도,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,안성시,안성시,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,원곡면,원곡면,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,칠곡리,칠곡리,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
address,ast_52adbb346181,address_region,경기도 안성시,경기도안성시,안성홈플러스물류센터 · 경기도 안성시 원곡면 칠곡리 941,ast_52adbb346181,112703,project_notion_3268ced4-3c47-813f-b8fd-f6800a53e0d7,open_asset_drawer,asset_address.region_token
project,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,project_or_business_label,안성 홈플러스 물류센터,안성홈플러스물류센터,안성 홈플러스 물류센터,ast_52adbb346181,112703,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,open_project_drawer,actual_projects.project_name
project_context,112703,project_or_business_label,안성홈플러스물류센터,안성홈플러스물류센터,안성홈플러스물류센터,ast_52adbb346181,112703,112703,open_context_drawer,funds.project_mission_name
asset,ast_53119042a240,asset_name,PASEO 오기쿠보,paseo오기쿠보,PASEO 오기쿠보,ast_53119042a240,,,open_asset_drawer,project_name_cleanup_basis.final_asset_name
project_context,ast_53119042a240:,project_or_business_label,PASEO 오기쿠보,paseo오기쿠보,PASEO 오기쿠보,ast_53119042a240,,,open_context_drawer,derived.available_name
address,ast_53119042a240,address_region,일본,일본,PASEO 오기쿠보 · 일본 도쿄도 23구 내,ast_53119042a240,,,open_asset_drawer,asset_address.region_token
address,ast_53119042a240,address_region,도쿄도,도쿄도,PASEO 오기쿠보 · 일본 도쿄도 23구 내,ast_53119042a240,,,open_asset_drawer,asset_address.region_token
address,ast_53119042a240,address_region,23구,23구,PASEO 오기쿠보 · 일본 도쿄도 23구 내,ast_53119042a240,,,open_asset_drawer,asset_address.region_token
