candidate_row_id,asset_id,current_asset_name,db_asset_master_name,accepted_asset_name,asset_name_action,adoption_source,recommended_db_action,safe_to_update_existing_asset_master,linked_fund_ids,source_fund_code,source_fund_name,source_seq,source_asset_category,source_investment_asset_type,source_operation_status,proposed_address,proposed_pnu,proposed_longitude,proposed_latitude,db_address_text,db_pnu,db_longitude,db_latitude,db_geocode_source,db_building_ledger_source,db_api_enrichment_status,db_last_api_enriched_at,db_data_completeness,db_manual_input_required,address_compare,pnu_compare,longitude_compare,latitude_compare,has_proposed_location,has_current_asset_master_location,has_current_ledger_for_asset,has_current_ledger_for_proposed_pnu,has_any_ledger_for_proposed_pnu,needs_asset_master_location_update,needs_building_ledger_fetch_by_pnu,db_asset_site_area,db_asset_gross_floor_area,db_asset_main_usage,db_asset_completion_date,ledger_pnu,ledger_site_area,ledger_gross_floor_area,ledger_main_usage,ledger_completion_date,fund_assets_id,fund_assets_pnu,fund_assets_address,fund_assets_longitude,fund_assets_latitude,fund_assets_has_building_ledger_metadata,raw_ledger_preview
251,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라트리1호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),27,특별자산,특별자산,운용,충청북도 제천시 봉양읍 공전리 359-1,4315025034103590001,128.081126743899,37.1079013957364,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58437,,충청북도 제천시 봉양읍 공전리 359-1,128.081126710735,37.1079018205968,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
252,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),김송하,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),28,특별자산,특별자산,운용,강원특별자치도 영월군 상동읍 구래리 194-9,5175025322101940009,128.810643633155,37.1678515560276,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58438,,강원특별자치도 영월군 상동읍 구래리 194-9,128.810643539037,37.1678519743788,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
253,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),에스이피브,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),29,특별자산,특별자산,운용,경기도 연천군 중면 합수리 661,4180037026106610000,127.043659510198,38.1372804571045,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58439,,경기도 연천군 중면 합수리 661,127.043659295094,38.1372807538152,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
254,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨헤르메스,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),30,특별자산,특별자산,운용,전라북도 남원시 대강면 송대리 3-7,4519036026100030007,127.242014696092,35.3757153395264,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58440,,전북특별자치도 남원시 대강면 송대리 3-7,127.242014717232,35.37571592589,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
255,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),모두에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),31,특별자산,특별자산,운용,경상북도 경주시 강동면 왕신리 산141-1,4713037028201410001,129.322003835782,35.9357155715035,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58441,,경상북도 경주시 강동면 왕신리 산 141-1,129.322003418445,35.9357160588788,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
256,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리10호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),32,특별자산,특별자산,운용,경기도 포천시 자작동 595,4165010300105950000,127.164579436744,37.8722221551578,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58442,,경기도 포천시 자작동 595,127.16457033371,37.8722224727945,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
257,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),씨에스에너텍,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),33,특별자산,특별자산,운용,경상북도 경산시 진량읍 신상리 1186-7,4729025321111860007,128.832009344151,35.876536295234,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58443,4729025321111860007,진량읍 신상리 1186-7,128.831477243,35.876417663,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
258,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이씨에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),34,특별자산,특별자산,운용,경기도 가평군 설악면 천안리 21-2,4182031034100210002,127.492471395353,37.6309866871406,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58444,,경기도 가평군 설악면 천안리 21-2,127.492471137095,37.6309870272374,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
259,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),알이엔네트웍스,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),35,특별자산,특별자산,운용,경기도 가평군 설악면 천안리 14-1,4182031034100140001,127.489940253948,37.6322875136165,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58445,,경기도 가평군 설악면 천안리 14-1,127.489939995916,37.6322878535948,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
260,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),어량리,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),36,특별자산,특별자산,운용,전라북도 익산시 망성면 어량리 1743-14,4514038024117430014,127.03057297657,36.0915082310654,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58446,,"전라북도 익산시 밍상면 어량리 1743-14, 906-47, 906-46, 1743-13",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
261,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),비케이솔라,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),37,특별자산,특별자산,운용,충청북도 진천군 문백면 계산리 359-1,4375033026103590001,127.400320673083,36.7903360743981,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58447,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
262,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),와이알에너지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),38,특별자산,특별자산,운용,충청북도 진천군 문백면 계산리 359-1,4375033026103590001,127.400320673083,36.7903360743981,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58448,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
263,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),유현그린,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),39,특별자산,특별자산,운용,충청북도 진천군 문백면 계산리 359-1,4375033026103590001,127.400320673083,36.7903360743981,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58449,,충청북도 진천군 문백면 계산리 359-1,127.400320696402,36.7903365306719,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
264,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤씨그린북,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),40,특별자산,특별자산,운용,충청남도 논산시 은진면 용산리 296,4423041025102960000,127.120390614737,36.1581873321686,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58450,,충청남도 논산시 은진면 용산리 296,127.12039037846,36.1581878121978,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
265,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),디앤피상주,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),41,특별자산,특별자산,운용,경상북도 상주시 화동면 어산리 524-1,4725040024105240001,128.003694356758,36.3956116798158,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58451,,경상북도 상주시 화동면 어산리 524-1,128.003694326089,36.3956121690495,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
266,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),적화솔라,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),42,특별자산,특별자산,운용,충청남도 부여군 장암면 지토리 산26,4476042028200260000,126.921282091648,36.2120166507773,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58452,,충청남도 부여군 장암면 지토리 산 26,126.921282150808,36.2120171634691,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
267,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라시너지햇빛1호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),43,특별자산,특별자산,운용,충청남도 보령시 천북면 신죽리 645-11,4418033028106450011,126.578829214012,36.4866376268523,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58453,,충청남도 보령시 천북면 신죽리 645-11,126.578829306093,36.486638116384,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
268,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),이인메가태양광,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),44,특별자산,특별자산,운용,충청남도 공주시 이인면 오룡리 산2-32,4415031023200020032,127.074308261653,36.4145419540869,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58454,,충청남도 공주시 이인면 오룡리 산 2-32,127.074308309811,36.4145424469331,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
269,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리22호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),45,특별자산,특별자산,운용,경상북도 김천시 어모면 남산리 2033,4715036023120330000,128.131889016506,36.1612622229727,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58455,,경북 김천시 어모면 남신리 213번지,,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
270,ast_d4d0f0ff0926,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),솔라팩토리19호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),46,대출채권,특별자산,운용,충청북도 충주시 대소원면 완오리 1165,4313033530111650000,127.837297367833,36.9983946807878,전라남도 광양시 광양읍 세풍리 2224,4623025034122240000,127.596397155015,34.8966187216681,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,True,True,True,,49.5,공장,,4623025034122240000,,49.5,공장,,58456,4313033530111650000,충청북도 충주시 대소원면 완오리 1165,127.837297354945,36.9983951162712,True,"{""completion_date"": null, ""elevators"": null, ""far"": 0.0, ""floors_down"": null, ""floors_up"": 1, ""gfa"": 49.5, ""height"": 4.95, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 0"", ""pnu"": ""4623025034122240000"", ""scr"": 0.0, ""site_area"": 0.0, ""structure"": ""경량철골구조""}"
271,ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),다산1,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),1,특별자산,특별자산,운용,전라남도 해남군 해남읍 복평리 995-7,4682025037109950007,126.538161600153,34.5652004185649,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699187274,37.2977862965336,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,20738.7,13226.8,물류,,5113025029122550002,20738.7,13226.8,물류,,58411,,전라남도 해남군 해남읍 복평리 995-7,126.538161665367,34.5652010866154,False,"{""completion_date"": null, ""elevators"": null, ""far"": 63.78, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 13226.8, ""height"": 17.05, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 69"", ""pnu"": ""5113025029122550002"", ""scr"": 23.1, ""site_area"": 20738.7, ""structure"": ""철근콘크리트구조""}"
272,ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),동서발전,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),2,특별자산,특별자산,운용,경상북도 예천군 은풍면 부초리 산44,4790043029200440000,128.450495775082,36.7285805664103,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699187274,37.2977862965336,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,20738.7,13226.8,물류,,5113025029122550002,20738.7,13226.8,물류,,58412,,경상북도 예천군 은풍면 부초리 산 44-1,128.450495709425,36.7285810242574,False,"{""completion_date"": null, ""elevators"": null, ""far"": 63.78, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 13226.8, ""height"": 17.05, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 69"", ""pnu"": ""5113025029122550002"", ""scr"": 23.1, ""site_area"": 20738.7, ""structure"": ""철근콘크리트구조""}"
273,ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),진이엔지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),3,특별자산,특별자산,운용,충청북도 진천군 문백면 평산리 산54,4375033025200540000,127.477462066664,36.8024105189189,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699187274,37.2977862965336,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,20738.7,13226.8,물류,,5113025029122550002,20738.7,13226.8,물류,,58413,,충청북도 진천군 문백면 평산리 산 54,127.477462083436,36.8024109737305,False,"{""completion_date"": null, ""elevators"": null, ""far"": 63.78, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 13226.8, ""height"": 17.05, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 69"", ""pnu"": ""5113025029122550002"", ""scr"": 23.1, ""site_area"": 20738.7, ""structure"": ""철근콘크리트구조""}"
274,ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),현대산업쏠라5호,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),4,특별자산,특별자산,운용,경상북도 의성군 옥산면 입암리 9,4773033038100090000,128.842909332077,36.3958762237176,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699187274,37.2977862965336,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,20738.7,13226.8,물류,,5113025029122550002,20738.7,13226.8,물류,,58414,,경상북도 의성군 옥산면 입암리 7,128.843147572616,36.3958816468692,False,"{""completion_date"": null, ""elevators"": null, ""far"": 63.78, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 13226.8, ""height"": 17.05, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 69"", ""pnu"": ""5113025029122550002"", ""scr"": 23.1, ""site_area"": 20738.7, ""structure"": ""철근콘크리트구조""}"
275,ast_db3bfd1b4baf,이지스일반사모투자신탁435호(태양광),이지스일반사모투자신탁435호(태양광),케이앤스틸테크놀로지,split_or_drawer_list,domestic_excel_fund_code_match,create_or_link_underlying_asset_with_location,False,112584,112584,이지스일반사모투자신탁435호(태양광),5,특별자산,특별자산,운용,경상북도 상주시 내서면 노류리 572-2,4725037029105720002,128.020691220829,36.3645499179998,강원특별자치도 원주시 문막읍 반계리 2255-2,5113025029122550002,127.798699187274,37.2977862965336,geocoding_cache,building_cache.json,not_checked,,unknown,,different,different,different,different,True,True,True,False,False,True,True,20738.7,13226.8,물류,,5113025029122550002,20738.7,13226.8,물류,,58415,,"경상북도 상주시 내서면 노류리 산141-1, 572-1, 모서면 대포리 산20-5",,,False,"{""completion_date"": null, ""elevators"": null, ""far"": 63.78, ""floors_down"": null, ""floors_up"": 3, ""gfa"": 13226.8, ""height"": 17.05, ""main_usage"": ""공장"", ""parking"": ""옥내 0 / 옥외 69"", ""pnu"": ""5113025029122550002"", ""scr"": 23.1, ""site_area"": 20738.7, ""structure"": ""철근콘크리트구조""}"
