asset_id,current_asset_name,proposed_asset_name,asset_name_resolution_status,asset_name_action,is_fund_or_vehicle_fallback_asset,direct_fund_asset_candidates,same_fund_underlying_candidates,fund_asset_field_candidates,project_name_candidates,alias_name_candidates,direct_fund_asset_details_json,linked_fund_ids,linked_project_ids,linked_fund_count,linked_project_count,drawer_behavior_hint
ast_2382027b08d5,비취정보기술,비취정보기술,current_asset_name_ok,keep,false,비취정보기술,새금풍력태양광발전소 | 신명솔라 태양광발전소 | 최강일 태양광발전소 | 참빛솔라 태양광발전소 | 성리태양광발전소 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 비취정보기술 | 해량에너지 | 시온솔라 | 투태모에너지3호 | 엠아이파워 | 평화와번영 | 디앤피입암리1호 | 해담은삼척1호 | 은하수솔라 | 화성솔라 | 옥스포드 | 미래화희망 | 해바라기,참빛솔라 태양광발전소 | 최강일 태양광발전소 | 신명솔라 태양광발전소 | 성리태양광발전소 | 새금풍력태양광발전소 | 엠아이파워 | 해량에너지 | 시온솔라 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 투태모에너지3호 | 비취정보기술 | 은하수솔라 | 화성솔라 | 평화와번영 | 옥스포드 | 미래화희망 | 해바라기 | 디앤피입암리1호 | 해담은삼척1호,,"비취정보기술 | 참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호","[{""name"":""비취정보기술"",""address"":""강원특별자치도 양양군 현남면 정자리 1"",""type"":""""}]",112504,,1,0,entity_click_opens_detail
ast_2397942b2f4e,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,current_asset_name_ok,keep,false,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권,"[{""name"":""광주 월산현대지역주택조합 공동주택 개발사업 Bridge Loan 현대엔지니어링 채무인수 확약 후순위 대출채권"",""address"":""광주광역시 남구 월산동 258번지 일"",""type"":""""}]",112293,112293,1,1,entity_click_opens_detail
ast_23c79539e93e,LS용산타워,LS용산타워,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_23cef84d6f3d,InfraViaEuropean Infrastructure Fund VI,InfraViaEuropean Infrastructure Fund VI,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_24463e868506,부천소사 공동주택,부천소사 공동주택,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_24f9e46b72d9,용답동 청년주택 개발사업,용답동 청년주택 개발사업,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_25028177c0ce,화양동 도시형생활주택,화양동 도시형생활주택,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_251d0a3de508,고양시 화정동 아이씨티일산,고양시 화정동 아이씨티일산,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2544de51ae5f,디앤피영천신기,디앤피영천신기,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_257c44fe46f4,"AA+ 이상 채권, 공모주, 스팩","AA+ 이상 채권, 공모주, 스팩",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2599313d9083,롯데마트(포항) (투자),롯데마트(포항) (투자),current_asset_name_ok,keep,false,롯데마트(포항),롯데마트(포항),롯데마트(포항),,롯데마트(포항),"[{""name"":""롯데마트(포항)"",""address"":""경상북도 포항시 남구 지곡동 481-1"",""type"":""""}]",112056,,1,0,entity_click_opens_detail
ast_25e1a4cc6c6f,부산 수영구 광안동 98-1외 7필지 오피스텔 PF,부산 수영구 광안동 98-1외 7필지 오피스텔 PF,current_asset_name_ok,keep,false,부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출,부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출 | 하남강변미사지구 업무4BL 3LOT,부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출 | 하남강변미사지구 업무4BL 3LOT,,"부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출 | 부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출, 하남강변미사지구 업무4BL 3LOT","[{""name"":""부산 수영구 광안동 98-1외 7필지 오피스텔 PF대출"",""address"":""부산광역시 수영구 광안동 98-1"",""type"":""""}]",112163,,1,0,entity_click_opens_detail
ast_2629edf793c9,용산전자상가 특별계획구역8 개발사업,용산전자상가 특별계획구역8 개발사업,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2638f065215a,이지스제472호일반사모부동산투자회사의 지분증권 (재간접),이지스제472호일반사모부동산투자회사의 지분증권 (재간접),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2652e06dfeaa,평택아디다스물류센터,평택아디다스물류센터,current_asset_name_ok,keep,false,평택아디다스물류센터,평택아디다스물류센터 | 안성홈플러스물류센터 | 인천석남물류센터 | 선릉위워크타워,평택아디다스물류센터 | 선릉위워크타워 | 안성홈플러스물류센터 | 인천석남물류센터,평택 아디다스 물류센터,"평택아디다스물류센터 | 인컴앤그로스 2호 | 선릉위워크타워, 평택아디다스물류센터, 안성홈플러스물류센터, 인천석남물류센터","[{""name"":""평택아디다스물류센터"",""address"":""도일동 1175-3"",""type"":""물류센터""},{""name"":""평택아디다스물류센터"",""address"":""도일동 1175-3"",""type"":""물류센터""}]",112500 | 112604,112604 | project_notion_3258ced4-3c47-8170-8de5-f9c1b071c202 | project_notion_3268ced4-3c47-813c-b7de-e5829f083d59,2,3,entity_click_opens_asset_fund_project_picker
ast_26e82856c0dc,솔라팜1호,솔라팜1호,current_asset_name_ok,keep,false,솔라팜1호,엠아이에너지태양광발전소 | 맥스에너지금성태양광발전 | 예지안빛에너지 | 환성3호태양광발전소 | 환성2호태양광발전소 | 솔라팜2호 | 맥스에너지하리태양광발전 | 천리에너지2호태양광발전소 | 하늘별빛에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 삼산태양광발전소 | 해누리7호태양광발전소 | 솔라팜1호 | 지동쏠라에너지태양광발전 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피영천신기 | 성남제이씨에너지 | 선그린에너지 | 디앤피옥연 | 제이에스금계태양광발전 | 아인에너지 | 제이피에너지 | 에스디일호 | 호니파워 | 케이앤씨솔라리아 | 케이앤씨해바라기 | 에스플래닛삼십사호 | 장춘3호태양광발전소,환성2호태양광발전소 | 환성3호태양광발전소 | 예지안빛에너지 | 장춘3호태양광발전소 | 하늘별빛에너지태양광발전소 | 해누리7호태양광발전소 | 천리에너지2호태양광발전소 | 엠아이에너지태양광발전소 | 한국쏠라알피에스태양광발전소 | 솔라팜1호 | 솔라팜2호 | 삼산태양광발전소 | 맥스에너지하리태양광발전 | 맥스에너지금성태양광발전 | 제이에스금계태양광발전 | 지동쏠라에너지태양광발전 | 성남제이씨에너지 | 선그린에너지 | 일순에너지 | 스카이에너지 | 에이스쏠라 | 디앤피옥연 | 디앤피영천신기 | 케이앤씨해바라기 | 케이앤씨솔라리아 | 호니파워 | 에스디일호 | 에스플래닛삼십사호 | 아인에너지 | 제이피에너지,,"솔라팜1호 | 환성2호태양광발전소, 환성3호태양광발전소, 예지안빛에너지, 장춘3호태양광발전소, 하늘별빛에너지태양광발전소, 해누리7호태양광발전소, 천리에너지2호태양광발전소, 엠아이에너지태양광발전소, 한국쏠라알피에스태양광발전소, 솔라팜1호, 솔라팜2호, 삼산태양광발전소, 맥스에너지하리태양광발전, 맥스에너지금성태양광발전, 제이에스금계태양광발전, 지동쏠라에너지태양광발전, 성남제이씨에너지, 선그린에너지, 일순에너지, 스카이에너지, 에이스쏠라, 디앤피옥연, 디앤피영천신기, 곡성, 케이앤씨해바라기, 케이앤씨솔라리아, 호니파워, 에스디일호, 에스플래닛삼십사호, 아인에너지, 제이피에너지","[{""name"":""솔라팜1호"",""address"":""경상북도 의성군 비안면 장춘리 산 88"",""type"":""""}]",112466,,1,0,entity_click_opens_detail
ast_2739f0f0f8b8,하남시풍산동9MW 데이터센터,하남시풍산동9MW 데이터센터,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2756cfcf8361,"글로벌 리츠, 해외 주식","글로벌 리츠, 해외 주식",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2769c1d0b916,세종시 어반아트리움,세종시 어반아트리움,current_asset_name_ok,keep,false,세종시 어반아트리움,화양동 도시형생활주택 | 세종시 어반아트리움,세종시 어반아트리움 | 화양동 도시형생활주택,"세종시 어반아트리움, 화양동 도시형생활주택","세종시 어반아트리움 | 세종시 어반아트리움, 화양동 도시형생활주택","[{""name"":""세종시 어반아트리움"",""address"":""세종특별시 나성동 2421-8501"",""type"":""""}]",112154,112154,1,1,entity_click_opens_detail
ast_27e81b9a9e70,"Golub Capital Partners International 11, L.P.","Golub Capital Partners International 11, L.P.",current_asset_name_ok,keep,false,"Golub Capital Partners International 11, L.P.","Golub Capital Partners International 11, L.P.",Golub Capital Partners International 11,"Golub Capital Partners International 11, L.P. | 글로벌세컨더리3호","Golub Capital Partners International 11, L.P.","[{""name"":""Golub Capital Partners International 11, L.P."",""address"":"""",""type"":""""}]",200018,200018 | project_notion_3258ced4-3c47-813e-9235-f010f6ed603e | project_notion_3258ced4-3c47-81c4-8636-c586cdd9a67c,1,3,asset_click_opens_project_list
ast_282ed30bb789,홈플러스진주점 (투자),홈플러스진주점 (투자),current_asset_name_ok,keep,false,홈플러스진주점,홈플러스삼천포점 | 홈플러스진주점 | 홈플러스죽도점,홈플러스삼천포점 | 홈플러스진주점 | 홈플러스죽도점,,"홈플러스진주점 | 홈플러스 3개소 / 홈플러스 전주효자 | 홈플러스삼천포점, 홈플러스진주점, 홈플러스죽도점","[{""name"":""홈플러스진주점"",""address"":""경상남도 진주시 상대동 181-1"",""type"":""리테일""}]",112018,,1,0,entity_click_opens_detail
ast_287fe9589946,LA Wilshire Grand Center Senior Loan,LA Wilshire Grand Center Senior Loan,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_28817669f116,용인기흥 파워센(개발),용인기흥 파워센(개발),current_asset_name_ok,keep,false,용인기흥 파워센(개발),용인기흥 파워센(개발),용인기흥 파워센(개발),용인기흥 파워센(개발),용인기흥 파워센(개발),"[{""name"":""용인기흥 파워센(개발)"",""address"":""용인 기흥구 고매동 271번지 일원(총 14개 필지)"",""type"":""""}]",112285,112285,1,1,entity_click_opens_detail
ast_288840e4c692,하남미사우성르보아파크,하남미사우성르보아파크,current_asset_name_ok,keep,false,하남미사우성르보아파크,하남미사우성르보아파크,하남미사우성르보아파크,하남미사우성르보아파크,하남미사우성르보아파크,"[{""name"":""하남미사우성르보아파크"",""address"":""경기도 하남시 망월동 1079"",""type"":""""},{""name"":""하남미사우성르보아파크"",""address"":""경기도 하남시 망월동 1079"",""type"":""""}]",112099 | 112189,112099 | 112189,2,2,entity_click_opens_asset_fund_project_picker
ast_28ca5c846449,롯데마트(포항),롯데마트(포항),current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_28f8c726fc8f,"상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐","상장 리츠 메자닌, 국내 상장 리츠, 이벤트 드리븐",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_28fa6c0336df,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,current_asset_name_ok,keep,false,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,Blackstone Real Estate Debt Strategies V,"[{""name"":""Blackstone Real Estate Debt Strategies V"",""address"":"""",""type"":""오피스복합""}]",200010,200010 | project_notion_3258ced4-3c47-816f-a361-ce65d6ef8825 | project_notion_3268ced4-3c47-81aa-9fc1-c0b8f1b642ff,1,3,asset_click_opens_project_list
ast_2901ee96b420,광교 아이파크 주상복합 내 판매시설 선순위 담보 대출채권,광교 아이파크 주상복합 내 판매시설 선순위 담보 대출채권,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2973f4cd4890,참빛솔라 태양광발전소,참빛솔라 태양광발전소,current_asset_name_ok,keep,false,참빛솔라 태양광발전소,새금풍력태양광발전소 | 신명솔라 태양광발전소 | 최강일 태양광발전소 | 참빛솔라 태양광발전소 | 성리태양광발전소 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 비취정보기술 | 해량에너지 | 시온솔라 | 투태모에너지3호 | 엠아이파워 | 평화와번영 | 디앤피입암리1호 | 해담은삼척1호 | 은하수솔라 | 화성솔라 | 옥스포드 | 미래화희망 | 해바라기,참빛솔라 태양광발전소 | 최강일 태양광발전소 | 신명솔라 태양광발전소 | 성리태양광발전소 | 새금풍력태양광발전소 | 엠아이파워 | 해량에너지 | 시온솔라 | 의령1호 | 의령2호 | 의령3호 | 나눔과사랑 | 건화솔라 | 투태모에너지3호 | 비취정보기술 | 은하수솔라 | 화성솔라 | 평화와번영 | 옥스포드 | 미래화희망 | 해바라기 | 디앤피입암리1호 | 해담은삼척1호,"참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호","참빛솔라 태양광발전소 | 참빛솔라 태양광발전소, 최강일 태양광발전소, 신명솔라 태양광발전소, 성리태양광발전소, 새금풍력태양광발전소, 엠아이파워, 해량에너지, 시온솔라, 의령1호, 의령2호, 의령3호, 나눔과사랑, 건화솔라, 투태모에너지3호, 비취정보기술, 은하수솔라, 화성솔라, 임원, 누리, 평화와번영, 옥스포드, 미래화희망, 해바라기, 디앤피입암리1호, 한려, 해담은삼척1호","[{""name"":""참빛솔라 태양광발전소"",""address"":""경상북도 성주군 초천면 고산리 산61"",""type"":""""}]",112504,112504,1,1,entity_click_opens_detail
ast_29998629e2b9,Essen TA2 Mezzanine Loan,Essen TA2 Mezzanine Loan,current_asset_name_ok,keep,false,Essen TA2 Mezzanine Loan,Essen TA2 Mezzanine Loan,Essen TA2 Mezzanine Loan,Essen TA2 Mezzanine Loan,Essen TA2 Mezzanine Loan,"[{""name"":""Essen TA2 Mezzanine Loan"",""address"":""Theodor Althoff Straße 2, 45133 Essen, Germany"",""type"":""""}]",112356,112356,1,1,entity_click_opens_detail
ast_29d7a94f5571,"채권, 레포, 공모주","채권, 레포, 공모주",current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2aa8ef574b46,Kuhn Portfolio,Kuhn Portfolio,current_asset_name_ok,keep,false,,,,,,[],,,0,0,entity_click_opens_detail
ast_2ab8e79a6c7d,효제동 오피스텔 사업부지,효제동 오피스텔 사업부지,current_asset_name_ok,keep,false,효제동 오피스텔 사업부지,울산KTX역 오피스텔 사업부지 | 효제동 오피스텔 사업부지 | 구리 수택동 오피스텔 사업부지,효제동 오피스텔 사업부지 | 구리 수택동 오피스텔 사업부지 | 울산KTX역 오피스텔 사업부지,"하우징플랫폼 1호 | 효제동 오피스텔 사업부지, 구리 수택동 오피스텔 사업부지, 울산KTX역 오피스텔 사업부지","효제동 오피스텔 사업부지 | 하우징플랫폼 1호 | 효제동 오피스텔 사업부지, 구리 수택동 오피스텔 사업부지, 울산KTX역 오피스텔 사업부지","[{""name"":""효제동 오피스텔 사업부지"",""address"":""서울특별시 종로구 효제동 24-3"",""type"":""주거""}]",112611 | 112612 | 112613,112611 | project_notion_3258ced4-3c47-8102-b3eb-f26a4c74477c,3,2,entity_click_opens_asset_fund_project_picker
