fund_id,short_name,fund_name,vehicle_type,holding_type,fund_form,multi_class_type,aum_inclusion_flag,status,aggregate_asset_names,aggregate_beneficiary_names,aggregate_lender_names,source_row_number,row_hash
112752,387호,이지스제387호부동산일반사모투자회사,Fund,,해당없음,,Y,미설정,,,,739,bd64900c737042febca4a8b3c1380acc5b746d9ae6ec7944b8ec50e8449ecbc2
112753,490호,이지스제490호부동산일반사모투자회사,Fund,,해당없음,,Y,미설정,,,,740,523b9f144a6cda03315315ea35b92f108aee5847f00249f49886fe5aa87dabad
112754,리츠온1호,이지스 리츠온(REITs ON) 일반사모투자신탁 제1호,Fund,,해당없음,,Y,미설정,,,,741,5a93dde1d3f30e94bcc35b5f9229c0f4db65e58fb0303dbdf7cb83b613f09de9
112755,505호,이지스제505호부동산일반사모투자회사,Fund,일반펀드,일반펀드,일반,Y,운용,두동 LG전자 통합물류센터,"RECO Marigold Private Limited., 한화투자증권","BNK경남은행, 미래에셋캐피탈, 수협은행",742,82d97385fc72aaa45f3c65b014deda91efd27138c572d0e48d0a88c06837f310
112756,T-프런티어1호,이지스T-프런티어일반사모투자신탁제1호(운용),Fund,모펀드,멀티클래스(운용),클래스,Y,운용,"해외 주식, 채권, ETF","마르스자산운용, 이지스자산운용 고유자금, 케이비증권, 키웨스트글로벌자산운용, 푸른저축은행",,743,ef78554ae6067bdde181c6b68bc791e70fd91b3a39b602bc8342ec7a244c2369
112757,T-프런티어1호(A),이지스코어멀티에셋EMP일반사모투자신탁제1호(Class A),Fund,자펀드,클래스펀드,클래스,Y,미설정,"해외 주식, 채권, ETF",,,744,b6028ed577d65900b7dfd8c8a9404036f19ee5c49b94dcd8a2b8b7427c072fd0
112758,T-프런티어1호(C),이지스코어멀티에셋EMP일반사모투자신탁제1호(Class C),Fund,자펀드,클래스펀드,클래스,Y,미설정,"해외 주식, 채권, ETF",,,745,e638578db3a3f02df258ad94b4ebc4078483e820050374151e356db7d505bd86
112759,T-프런티어1호(C-i),이지스T-프런티어일반사모투자신탁제1호(Class C-i),Fund,자펀드,클래스펀드,클래스,Y,운용,,,,746,03821f94ec677efffa7830d4a3ab9dbaf323c6ab94df7c52f729a9cdaae41498
112760,T-프런티어1호(C-S),이지스T-프런티어일반사모투자신탁제1호(Class C-S),Fund,자펀드,클래스펀드,클래스,Y,운용,,,,747,400e802b49c0605d3e59d7298afe1c09eeb11902e424594b682b14a092f9412f
112761,API,Asia Platform Investment,기타,,해당없음,,N,운용,,,,748,cf695a4b4d042265ecd9b38a36ecdd61929d8c252f3e4b4e557177fcf98e899e
112762,KDCIP 2호(기획),Korea Data Center Investment Platform II (기획),기타,,해당없음,,Y,미설정,,,,749,7efaecebba36942ad59fa3a6e0b3de72eb09c4adfc8d86e0423d88e4063bdf4e
112763,멀티인컴3호,이지스 멀티인컴 일반사모투자신탁 제3호,Fund,일반펀드,일반펀드,일반,Y,청산,"AA- 이상 채권, 메자닌, 리츠IPO, 국내 상장 리츠, 공모주, 스팩","연초생산안정화재단, 엽연초생산협동조합중앙회(청주)",,750,e1cc1e7b97089a03f0e335916b230cc8333d5a4c3f8e2b7a3fe39e9c2fbc29ba
112764,리빙플랫폼2호,이지스리빙플랫폼일반사모부동산자투자신탁제2호,기타,,해당없음,,N,설정예정,,,,751,7440e1ca1db453991e077888b2d3490326fd086b53dbd4aec87c5ab105e5e342
112765,기회추구3호,이지스기회추구일반사모부동산자투자신탁제3호,기타,,해당없음,,Y,설정예정,,,,752,472e0a4e788327525371af990dc853e655a325516e2974b6ae08fefbfe3bab4c
112766,라이프사이언스1호,IGIS Korea Life Science Investment Platform I,기타,,해당없음,,Y,설정예정,,,,753,8d565e2fc5baf13dd35c51841fab2aa6a8fac985e0f2bfd4e7138cb3e98848cb
112767,시니어하우징 1호,IGIS Senior Living Platform I,기타,,해당없음,,Y,설정예정,,,,754,96ff35a813871f206268c2aa4188aef9a02e15b268fd8f759f4c2ff36c17fb10
112768,스튜디오 1호,IGIS Korea Studio Investment Platform I,기타,,해당없음,,Y,미설정,,,,755,0b36a14ea3ce24fb08e24bda6ea619a2486fb2c5ae0b3ba974c098da530e8493
112769,비즈성장 2호,이지스비즈성장공간플랫폼일반사모부동산투자신탁제2호,기타,,해당없음,,Y,미설정,,,,756,90ef062988833d76ddd7e892f92adb087c5939b2842ecd20aa2640883d299eed
112770,부동산대출 3호,이지스부동산대출일반사모부동산투자신탁제3호,기타,,해당없음,,Y,설정예정,,,,757,4e63e1e8094185ae691d4c151eec37317bbdf6fa7672eb684161bd33e5ca239a
112772,ISP 1호,IGIS Strategic Partnership I,기타,,해당없음,,Y,설정예정,,,,758,d690c73ba94a6f9cbf91e3444ce2862369470256a65fc1913156dfc2cd34c903
112773,KCIP 1호,IGIS Korea Credit Investment Platform I,기타,,해당없음,,Y,미설정,,,,759,81a5ed2dcec5c7efb01eee4dd9a94efa9b3ad31eb13d73f8712cfddde7289aa5
112774,508호(운용),이지스일반사모부동산투자신탁제508호(운용),Fund,모펀드,수익차등(운용),수익차등,Y,운용,수익/지분증권,,,760,3c1358f367eb1ff846be7b84ad0744f1407ce31509a66f42b7eb74be010d3dd6
112775,508호(1종),이지스일반사모부동산투자신탁제508호(1종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,수익/지분증권,,,761,1f7a55aea7696e8b119b13066d97e85d5f6d2c9661fe3a85c53c18d0c8e34466
112776,508호(2종),이지스일반사모부동산투자신탁제508호(2종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,수익/지분증권,,,762,17189a90d46e8cc8d4f4e7a2c85a6f4d70d1ae413deb1bfac3aae8d9f3724e3b
112777,508호(3종),이지스일반사모부동산투자신탁제508호(3종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,수익/지분증권,,,763,f3f371912cd223cb8d11b2e5586102649708cc1e4d5b9301f53fbcf46af89bba
112778,502호,이지스제502호부동산일반사모투자회사(운용),Fund,모펀드,수익차등(운용),수익차등,Y,운용,대전 둔산파이낸스빌딩,"대우건설, 연합자산관리, 이지스자산운용","전북은행, 하나은행",764,87c0f71489ded4e0ea33c7da84410faff678927a112e3864dba4fa7c8ff03847
112779,502호(1종),이지스제502호부동산일반사모투자회사(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,대전 둔산파이낸스빌딩,연합자산관리,,765,74ec4f7e08fd2cd3b12b93e8f1aa44201e60bad1a71f11a47f99c4397dc1b71a
112780,502호(보통주),이지스제502호부동산일반사모투자회사(보통주),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,대전 둔산파이낸스빌딩,"대우건설, 연합자산관리, 이지스자산운용",,766,a6d514e9d3e4f32bf80e735068ba1b5d7ff57610eaa1859fbc64e718c7ca7c32
112781,K본드알파1호,이지스 K본드알파 일반사모투자신탁 제1호(운용),Fund,모펀드,멀티클래스(운용),클래스,Y,청산,채권,"연초생산안정화재단, 엽연초생산협동조합중앙회(청주)",,767,1e3cf440138d4e93f41e1b534c99d3f064c58ae4c3539b493d004e9984536e5a
112782,멀티플러스1호,이지스 멀티플러스 일반사모투자신탁 제1호,Fund,일반펀드,일반펀드,일반,Y,청산,"메자닌, 공모주, 스팩, 이벤트 드리븐","삼정저축은행, 세람저축은행, 이지스자산운용, 제이비우리캐피탈, 푸른저축은행",,768,50f964f538531389b091280b0e5be16c4824dd4cb8aad7a83513df1747664f8e
112783,K본드알파1호(C),이지스 K본드알파 일반사모투자신탁 제1호(Class C),Fund,자펀드,클래스펀드,클래스,N,청산,,,,769,740a5e8bbb26de3f7c8a9d0d238d60a3a14d584a7da6f2e0ecf7be16c200d8a9
112784,K본드알파1호(C-i),이지스 K본드알파 일반사모투자신탁 제1호(Class C-i),Fund,자펀드,클래스펀드,클래스,N,청산,,,,770,1f99587e8c53bd012e84979d96e6f6c6fecdc7f5db2a34fcacc7fb989da6233b
112785,482호,이지스일반사모부동산자투자신탁제482호(운용),Fund,모펀드,자펀드(수익차등_운용),수익차등,Y,운용,종로구 시니어주택 리모델링,"아우토스트라세, 이지스자산운용, 케이비라이프생명보험",,771,15f47048717738bb4518214d9d24e858f62bbac7ec196c077d0c81e6420f7a92
112786,482호(1종),이지스일반사모부동산자투자신탁제482호(1종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,종로구 시니어주택 리모델링,,,772,96e0995c182ea283bcbdee54d55b4c6e3ce0e4764d5b6660280d063e4b4fec41
112787,482호(2종),이지스일반사모부동산자투자신탁제482호(2종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,종로구 시니어주택 리모델링,,,773,dfaf5dead0044ffa825f7d8c6af21e18fa61b283aefeb2dae7748d63b83b3009
112788,482호(3종),이지스일반사모부동산자투자신탁제482호(3종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,종로구 시니어주택 리모델링,,,774,dafaba066fbd4a6ed5c5ce6b79cc41cf436623dc9389d74aae68dec2106500f5
112789,482-1호,이지스일반사모부동산모투자회사제482의1호,Fund,모펀드,모펀드,일반,Y,운용,종로구 시니어주택 리모델링,이지스일반사모부동산자투자신탁제482호,"국민은행, 신협(양천신용협동조합), 신협(화곡신용협동조합), 하나은행",775,c29063197d9f678c074463539019cafe0728d2e6bdbb133fe848be1e92f1137e
112790,503호,이지스글로벌일반사모부동산투자신탁503호(재간접형),Fund,일반펀드,일반펀드,일반,Y,운용,"Partners Group Tactical Real Estate Fund, L.P.","한화생명보험, 한화손해보험",,776,51ce1f7ae4209081655209e9e9f8c861016de8abf3f0b360f94d0c1217414318
112791,리빙플랫폼1호(3종),이지스리빙플랫폼일반사모부동산자투자신탁제1호(3종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,리빙플랫폼 1호,,,777,c9d6a1acc7efa6ee9a23e2f84d971a29dce73029177ff4f5c5d2447bc7c34989
112792,149호(1종),이지스일반사모부동산투자신탁149호(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,가로골목,,,778,caa8554853496851326f03185f657689e5d831274b04ac7e1a41e233436c47ca
112793,149호(2종),이지스일반사모부동산투자신탁149호(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,가로골목,,,779,079356ef4ccdd94c19e40dffe206100cdcf6c29ae27d944bde64c83844e0269f
112794,510호,이지스제510호부동산일반사모투자회사,Fund,일반펀드,일반펀드,일반,Y,운용,남산그린빌딩,,,780,4c80f56f0547c72e3685c26f61df7e29f660b57f0fd037a1caeb244c53312d4d
112795,491호,이지스스텝스톤세컨더리일반사모투자신탁491호,Fund,일반펀드,일반펀드,일반,Y,운용,"StepStone Secondary Opportunities Fund V Offshore, L.P.","아이엠생명보험, 케이비생명보험, 케이비캐피탈, 한화손해보험",,781,5dffad81444fca0d3db71c9bf18c614d2107dc33f85942dc3254893717b6491f
112796,18A호(1종),이지스일반사모부동산자투자신탁18A호(1종),Fund,자펀드,수익차등(수익권),수익차등,N,청산,,,,782,fc496bfbb92b68a2133da7200a5792b59e93b65a4894e3af0c9ad5549b7d47cb
112797,18A호(2종),이지스일반사모부동산자투자신탁18A호(2종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,남산그린빌딩,,,783,b3fc8bc2f7d8b1c344cd8b4d46b10e40a6ef716d25aabce41602517d00039bb2
112798,천호SS(운용),이지스천호스페셜시츄에이션일반사모부동산투자신탁(운용),Fund,모펀드,수익차등(운용),수익차등,Y,청산,성내동 개발부지 담보대출(브릿지론),"연합자산관리, 이지스NPL일반사모부동산투자신탁제3호",,784,4c39e4e940b262e8c3be439fd927eb7592a76922d876ae0f3756ee92806e86e9
112799,천호SS(1종),이지스천호스페셜시츄에이션일반사모부동산투자신탁(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,청산,성내동 개발부지 담보대출(브릿지론),연합자산관리,,785,b1520d5c9dbee1b67095cb33cd0954aca25be67af45750e0e46590aad1148a4e
112800,천호SS(2종),이지스천호스페셜시츄에이션일반사모부동산투자신탁(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,청산,성내동 개발부지 담보대출(브릿지론),"연합자산관리, 이지스NPL일반사모부동산투자신탁제3호",,786,6b954b4b0cf5c0eaa6b5ae2ca3d11b5359f0ae54d1990da78f5ab317dc736568
112801,기회추구2-3호,이지스기회추구일반사모부동산모투자신탁제2-3호,Fund,,해당없음,,N,미설정,,,,787,636ba5069859b5edf477212d4f7a28a73eeaddddf543adeb782568b0fd7b588c
112802,KDCIP 2호,이지스플랫폼케이디씨아이피2부동산일반사모투자회사,Fund,일반펀드,일반펀드,일반,Y,운용,이지스일반사모부동산투자신탁제439호,"GIC, 개인(김희남), 이지스자산운용 고유자금",,788,c9938a64b90a5e0c287239a42c731b4728ccbf3b8a1ecfd577b8164f2afc1920
112803,494호,이지스아디안유럽인프라일반사모혼합자산투자신탁제494호(재간접),Fund,일반펀드,일반펀드,일반,Y,운용,ARDIAN Infrastructure Fund VI,"삼성화재, 서울보증보험",,789,00f88b06c2f612d1cc34d0fe15bba9ac07b5170deb54943fa01a0f6379288d38
112804,439호(A종),이지스일반사모부동산투자신탁제439호(A종),Fund,자펀드,클래스펀드,클래스,Y,운용,고양삼송데이터센터,,,790,88065fdce0b45d46f52e76419c021a4162d7a7948db6c36170ad9cc4dee0384f
112805,439호(B종),이지스일반사모부동산투자신탁제439호(B종),Fund,자펀드,클래스펀드,클래스,Y,운용,고양삼송데이터센터,,,791,d92b2941b939f03a147ce328d2d4080fefd1ea4e598eb4af03da205811c7480f
120001,517-1호,이지스일반사모부동산자투자신탁제517의1호,Fund,모펀드,자펀드(수익차등_운용),수익차등,Y,운용,은평 시니어리빙 복합시설 개발,"신한금융플러스, 신한라이프생명보험, 신한은행, 신한투자증권, 이지스자산운용 고유자금",,792,77cd708b89bcc1286a9f27dad41d9d82813b9ec1a7915c78c597721516dc20f7
120002,서초SS,이지스서초스페셜시츄에이션일반사모부동산투자신탁,Fund,일반펀드,일반펀드,일반,Y,청산,,"이지스NPL일반사모부동산투자신탁제3호, 키움에프앤아이(키움F&I), 하나에프앤아이(하나F&I)",,793,da72162b8185ae0906a69fd14bb98cfc1a0dcd699db803701f9a955a568e2946
120003,517-1호(1종),이지스일반사모부동산자투자신탁제517의1호(1의1종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,,,,794,306391e0b9ae3f57b1c1c424070c6ae4ef9751276ffce70f94857850f0b15c18
120004,517-1호(2종),이지스일반사모부동산자투자신탁제517의1호(1의2종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,,,,795,e0c52e8843fdc0e7b63d0e57a77db2613a7b599b1d6c669a8532e1849c902614
120005,517-1호(3종),이지스일반사모부동산자투자신탁제517의1호(1의3종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,,,,796,eec55bb287f10d8a678cdca18efd2173cc34a3f7d13f0d97deaed3a0c46bcf19
120006,517-1호(4종),이지스일반사모부동산자투자신탁제517의1호(1의4종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,,,,797,cf7d17d57468016448bb3268be391c64c7865d2401bb94b81fb3e7116acf17ae
120007,517-1호(5종),이지스일반사모부동산자투자신탁제517의1호(1의5종),Fund,자펀드,수익차등(수익권),수익차등,N,운용,,,,798,bf1aee9f228a64906623ce62ea6abc76fdcd0b4e4d95146477e0e1e5030ec231
120008,518호,이지스용산오피스일반사모부동산투자신탁제518호,Fund,모펀드,수익차등(운용),수익차등,Y,운용,용산더프라임,"대한소방공제회, 랜드로드제칠차, 엔에이치투자증권, 케이비저축은행, 케이티에스테이트, 현대캐피탈, 현대커머셜","교보생명, 삼성화재, 신한캐피탈, 애큐온저축은행, 유안타저축은행, 현대커머셜",799,0484d12826952d0f1754d4c03ee198bc3b37ef286d4ead1772ce3455448cebcf
120009,518호(1종),이지스용산오피스일반사모부동산투자신탁제518호(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,용산더프라임,,,800,9b1fde2e0b03fd1c290affd86636302873c99758ef87d232a96594ff35b0ff98
120010,518호(2종),이지스용산오피스일반사모부동산투자신탁제518호(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,용산더프라임,,,801,d05bb6ef72c0b7f34b20b6f7792590c65f4167b48c7303d09739bdb5d89212f8
120011,263호(3종),이지스전문투자형사모부동산투자신탁263호 3종,Fund,자펀드,수익차등(수익권),수익차등,Y,운용,강동 성내 역세권 청년주택,,,802,78cd7e65d1ff476a805240c84eb1650931b7d439545931addaa1dbba5557acee
120012,524호,이지스일반사모부동산투자신탁제524호,Fund,모펀드,수익차등(운용),수익차등,Y,운용,,,,803,cff6c1858521b15f183f42090834ac1a99ebce89cb8b087533c47616e6935927
120013,524호(1종),이지스일반사모부동산투자신탁제524호(1종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,,,,804,ba791c08724b32567eaabf76547a955349da48102ee632f1b721c8d4aedb08d0
120014,524호(2종),이지스일반사모부동산투자신탁제524호(2종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,,,,805,4582e1c74e12261918d8671fc120aad27fc466002a8e2ac50d9cb91760501480
120015,도심포트폴리오,이지스도심포트폴리오일반사모투자신탁,Fund,일반펀드,일반펀드,일반,Y,운용,,,,806,31ec19cda2fda8b29e1ae80e63555f33fcce2269133d83fa949a9777f1129a6d
120016,421호(C종),이지스일반사모부동산투자신탁421호(C종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,와이디427피에프브이 주식회사,,,807,1b33370ee8ca9a7f257970b0a2985d1c3c771568c44990c61f845be18d5f15a1
120017,534호,이지스일반사모투자신탁534호,Fund,일반펀드,일반펀드,일반,Y,운용,에스엔에스랩,"우미글로벌, 이지스자산운용 고유자금",,808,214b61199cde00e552af5e29acacc1de9c73df6155a6cbe0ae02a1e511cd095b
120018,랜드플랫폼1-2호,이지스랜드플랫폼일반사모부동산투자신탁제1-2호,Fund,일반펀드,일반펀드,일반,Y,청산,신영문봉PFV의 대출채권 및 지분증권,"엘에스증권, 우미건설, 이지스자산운용 고유자금",,809,f7c62a89b563241ffec125475967430183ca4e32c95dcd955b316a979e079eef
120019,472호(A종),이지스제472호일반사모부동산투자회사(A종),Fund,자펀드,수익차등(수익권),수익차등,Y,운용,김포DC 개발사업,,,810,dfc7dd1a4e3e1f2408377333c4a3cd5627c77476592b7e76f6662927125fb46f
120020,주거후순위PF,이지스주거분양후순위PF 제1호,기타,,해당없음,,Y,미설정,,,,811,84bc00253694bf90e28e621aa698d209e66fcb9ec35268da1702d370a6ca0b53
