asset_id,canonical_name,pnu,status,missing_fields,fill_fields,item_count,selected_mgm_bldrgst_pk,new_floors_down,new_elevators,applied,new_completion_date,new_site_area,new_scr,new_far,new_main_usage,new_structure,new_floors_up,new_parking,new_height,new_gross_floor_area
ast_765cc3a1898a,이지스코어리테일부동산투자신탁302호(운용),5211112000104950006,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,118619729,2,2,True,,,,,,,,,,
ast_db8fd17c8890,홈플러스전주효자점,5211114000104310005,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11861100222286,3,2,True,,,,,,,,,,
ast_58e37903d5ef,원주AK,5113011000111230000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11341100217753,5,14,True,,,,,,,,,,
ast_880b26b6e8be,판교아이스퀘어D동,4113111500103390000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,10891100336794,5,7,True,2021-04-12,,,,,,,,,
ast_7a55d14dbec0,롯데마트대덕점,3020014600108870000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10741100171544,1,2,True,2007-11-08,,,,,,,,,
ast_f2586dff03b4,캐나다 물류중개업체 인수 관련 국내 SPC,1168010500101590000,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",9,1024121158,4,21,True,1989-11-03,0.0,0.0,0.0,문화및집회시설,철근콘크리트구조,4,,28.5,236869.28
ast_2235d1489ae1,부천카스퀘어,4119610700103660001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10971100258492,3,5,True,2016-06-30,,,,,,,,,
ast_0dba05706295,판교아이스퀘어E동,4113111500103390000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,10891100336794,5,7,True,,,,,,,,,,
ast_e10a51769654,안녕인사동,1111012800101550002,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10021100217365,4,11,True,,5853.22,58.91,473.58,숙박시설,철골철근콘크리트구조,13,옥내 120 / 옥외 2,44.96,
ast_bb3782e6cd9f,마곡CP4 복합시설 개발,1150010500107690000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004383649,7,80,True,2024-09-24,39052.6,59.99,590.82,업무시설,철골철근콘크리트구조,11,옥내 3608 / 옥외 0,48.85,
ast_d5a492f670ed,안성 홈플러스 중부허브 물류센터,4155038022109410000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",4,11221100217171,1,2,True,,,,,,,,,,
ast_a9239e56b790,삼부빌딩 개발사업,1114011200100090001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100312127,4,,True,,0.0,0.0,0.0,업무시설,철근콘크리트구조,0,,0.0,
ast_12357627ab53,청담펜트하우스,1168010400101290000,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100293292,6,6,True,,2588.3,38.22,365.01,공동주택,철골철근콘크리트합성구조,20,옥내 162 / 옥외 0,72.64,20623.55
ast_cd18ba041afc,메트로타워,1114011800105370000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,100313602,2,,True,1970-08-20,3964.89,52.32,745.16,업무시설,철근콘크리트구조,20,,71.44,
ast_e28d1ea3fa3e,분당Hostway IDC,4113510700103430001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891125693,0,3,True,2000-06-10,,,,,,,,,
ast_2e88e9b329e3,이지스200호(디어스 판교),4113111500103210000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100298327,2,17,True,2017-10-17,,,,,,,,,
ast_f7c124b0485b,여주쿠팡물류센터,4167011500102040003,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11281100223584,2,1,True,2017-05-16,,,,,,,,,
ast_718a6d8b52dc,이지스151호(더샵 부평),2823710200102160000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,105915152,1,,True,1997-05-06,,,,,,,,,
ast_01045c0cd92d,이지스333호(디어스 명동),1114014000100130002,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100228897,2,3,True,2018-04-09,651.1,60.19,720.89,숙박시설,철골철근콘크리트구조,14,,49.9,
ast_1eb3221796bb,이지스333호(홍대 코리빙 복합시설),1144012000104600025,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000001672923,3,7,True,2023-04-21,3622.1,57.96,239.98,숙박시설,철근콘크리트구조,7,옥내 101 / 옥외 0,30.92,
ast_55fcaa57d7ab,이천YM물류센터,4150035025102730001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11211100331498,1,2,True,2021-10-19,19074.0,39.84,83.06,창고시설,프리케스트콘크리트구조,3,옥내 0 / 옥외 101,28.9,
ast_b60bc5039d9c,삼성중공업판교R&D센터,4113510900106150000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100249223,5,10,True,,,,,,,,,,
ast_ab4857d97964,양산 유산동 물류센터,4833011100105090000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004087851,1,3,True,,,,,,,,,,
ast_04878d0c997e,서울인터내셔널타워(SI타워),1168010100106790004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024122931,8,12,True,,3587.2,56.73,1119.11,업무시설,철골철근콘크리트구조,25,옥내 513 / 옥외 2,108.45,
ast_022d4816897f,여의도 파이낸스타워,1156011000100230008,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102017002,7,8,True,,3176.0,46.83,762.48,업무시설,철골철근콘크리트구조,21,옥내 370 / 옥외 0,90.0,
ast_866314e4db59,삼성동 빌딩,1168010500101570001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100198267,8,5,True,,2193.7,50.49,799.82,업무시설,철골철근콘크리트구조,17,옥내 124 / 옥외 0,78.7,
ast_2e5bd324e0df,마곡CP4 복합시설 개발,1150010500107690000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004383649,7,80,True,2024-09-24,39052.6,59.99,590.82,업무시설,철골철근콘크리트구조,11,옥내 3608 / 옥외 0,48.85,
ast_3c022176b9c4,천안성성7지구공동주택,4413310500103660003,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,11701100180489,0,,True,,,,,,,,,,
ast_6823b524f42f,삼부빌딩 개발사업,1114011200100090001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100312127,4,,True,,0.0,0.0,0.0,업무시설,철근콘크리트구조,0,,0.0,
ast_a4549cd85c41,밀레니엄힐튼호텔,1114011800103950000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100313596,2,14,True,1984-11-29,18760.1,49.23,356.28,숙박시설,철근콘크리트구조,23,옥내 401 / 옥외 88,71.35,
ast_89f1f1989a34,구리시 수택동 주거용 오피스텔,4131010500103700000,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,110916067,1,,True,,,,,,,,,,
ast_ee89bc12bfd3,인천석남물류센터,2826011000102240008,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,1000000000000002242850,1,13,True,,,,,,,,,,
