asset_id,canonical_name,pnu,status,missing_fields,fill_fields,item_count,selected_mgm_bldrgst_pk,new_floors_down,new_elevators,new_completion_date,new_site_area,new_scr,new_far,new_main_usage,new_structure,new_floors_up,new_parking,new_height,new_gross_floor_area
ast_2382027b08d5,비취정보기술,5183034025100010000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_6447958fda73,티맥스수내타워,4113510200100060004,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100223222,5,3,,,,,,,,,,
ast_d7d1561008f1,의령2호,4872034025200950000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_c2fde5e671a6,의령3호,4872034025200950000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_f39c0da608b1,나눔과사랑,4476041028200090001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_419a8602469e,건화솔라,4872033029200500000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_d0ca1e8f80e8,임원,5123025322202550000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_9b387d397c17,누리,5123025322202550000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_211db1826682,평화와번영,5176025029100860001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_dd450e43e303,디앤피입암리1호,4773033038100280000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_dd6d598a7920,한려,4884039026201120000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_f5dcfbca1b48,디어스 명동,1114014000100130002,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100228897,2,3,2018-04-09,651.1,60.19,720.89,숙박시설,철골철근콘크리트구조,14,,49.9,
ast_146d3e80165b,"신동해빌딩, NICE2사옥",1156011000100150003,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_d67f522a279c,안성 당목리 물류 개발사업,4155040029109950046,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_47cfb7af7038,서울로타워,1114012800100050002,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,100315403,1,,,0.0,0.0,0.0,업무시설,철근콘크리트구조,4,,0.0,
ast_e7e65d3bc117,역삼AP타워,1168010100107190001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024119125,3,3,,1452.0,59.66,796.21,업무시설,철골철근콘크리트구조,16,옥내 106 / 옥외 4,63.75,
ast_0e81972e2bec,판교아이스퀘어D동,4113111500103390000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,10891100336794,5,7,2021-04-12,,,,,,,,,
ast_62cb735c467e,판교아이스퀘어C1블럭상업및숙박시설,4113111500103220000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891100336903,6,22,2021-04-12,,,,,,,,,
ast_ecfb9566d436,부국물류센터,4150035029100030002,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11211100240130,0,,2016-06-03,,,,,,,,,
ast_7a29ef0974d5,이지스354호 수익증권,4145011000106070002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000002732148,2,5,,,,,,,,,,
ast_91b68c7952e3,청라 오피스텔,2826012200100060007,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_46fa23347ee4,동대문구 용두동 오피스텔 PF대출채권,1123010200101440031,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10071100266036,5,2,2022-01-25,1048.63,54.03,698.83,업무시설,철근콘크리트구조,16,옥내 120 / 옥외 0,73.95,11034.7402
ast_f8c612d01935,티마크호텔명동,1114015800100430000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1003114101,4,6,,2116.2,58.565352,750.30053,업무시설,철골철근콘크리트구조,15,옥내 48 / 옥외 0,59.74,
ast_bf0627d6fee0,네오밸류한남PFV의 제2종 종류주식,1117013100107360009,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000001986448,6,4,2023-06-28,1270.8,59.68,192.82,업무시설,철골철근콘크리트구조,5,옥내 77 / 옥외 0,19.96,
ast_f3cb5064d76b,네오밸류한남PFV의 제3종 종류주식,1117013100107360009,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000001986448,6,4,2023-06-28,1270.8,59.68,192.82,업무시설,철골철근콘크리트구조,5,옥내 77 / 옥외 0,19.96,
ast_0595e7f4dccc,동서발전,4790043029200440001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_7b19a096c506,현대산업쏠라5호,4773033038100070000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_71ccb419b102,리에너지,4725032526200420001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_dfe3a3dedda0,에스지,4180037026101220000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_49a86c456d87,케이앤씨벨에포크,4690035030101370003,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_62b8dcc42c6b,미션,4721011000103460000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_cbe24d6ebb07,윈즈에너지,4721011000103460000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_7672f8ce7f37,이큐에너지,4721011000103460000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_1a611af09927,청수,4477041025200790001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_b5b2968544d4,봉산햇빛,5178025630201660001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_fc066c8daedb,행암에너지일호,4413137026104010008,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_cb14a8027ca3,도원에너지,4885038023200850001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_401a2a614838,솔빛에너지,4873032030106590000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_f0b3bee2e7f8,지티씨솔라13호,5179034024106020000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_ecbd3dcd5c8a,강구16호,4717039033111150019,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_d1b08df14213,외삼1호,4792032023107930000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_0db517682813,외삼2호,4792032023107920000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_5d805aade4f5,솔라트리1호,4315025034103590001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_c22cfc14fece,김송하,5175025322101940009,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_7e82a79ae501,에이치엠솔라1,5113025029122550002,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",8,11341100279012,0,,2016-08-19,,,,,,,,,
ast_b4b61550017e,이에스에이치12,4623025034122240000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",6,12071100224383,0,,2015-10-08,,,,,,,,,
ast_fd6c2781e217,에스와이솔라,2644010100116190000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",16,103918586,1,,2007-05-09,,,,,,,,,
ast_b63d20942515,씨에스에너텍,4729025321111860007,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,12371100180046,0,1,1997-04-22,,,,,,,,,
ast_eb9fef2fb0a9,에스이피브,4180037026106610000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_abdd62503393,케이앤씨헤르메스,5219036026100030007,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_57c1d0a7ef1e,모두에너지,4713037028201410001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_1e2221e5e270,솔라팩토리10호,4165010300105950000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_97b4c5674171,알이씨에너지,4182031034100210002,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_74c55ca84e27,원그로브(마곡CP4 복합개발사업),1150010500107690000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004383649,7,80,,39052.6,59.99,590.82,업무시설,철골철근콘크리트구조,11,옥내 3608 / 옥외 0,48.85,
ast_b03e4a6447f9,후너스빌딩,4113510200100220002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10891122946,2,2,,,,,,,,,,
ast_5a8751925824,비케이솔라,4375033026103590001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_fa5c29f90c9f,와이알에너지,4375033026103590001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_71e2c09c8e7e,유현그린,4375033026103590001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_77ede44aa23a,케이앤씨그린북,4423041025102960000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_60fde6988245,디앤피상주,4725040024105240001,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_af81a8c4e0a3,적화솔라,4476042028200260000,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_ebcbfb2a0ea5,솔라시너지햇빛1호,4418033028106450011,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_4a41b5cdfb00,이인메가태양광,4415031023200020032,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_9a12d0c2189f,영보빌딩1,1168010500101680001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1024110947,2,,1992-07-02,1311.0,44.3,190.84,업무시설,철근콘크리트구조,5,,0.0,
ast_d5c833a503e2,영보빌딩2,1168010500101680020,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10241100194168,0,1,2009-04-22,1119.6,41.86,178.28,업무시설,일반철골구조,5,옥내 20 / 옥외 0,22.1,
ast_4ed0982904a0,구리 수택동 오피스텔 사업부지,4131010500103700000,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,110916067,1,,,,,,,,,,,
ast_7a24bbf34ad5,화성 석포리 물류센터,4159135022101470012,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,1000000000000002651990,2,6,,,,,,,,,,
ast_6c274653ed0b,고양삼송데이터센터,4128111000106900000,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_2ab8e79a6c7d,효제동 오피스텔 사업부지,1111016200100240003,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_37199617fe59,울산KTX역 오피스텔 사업부지,3171026521116820001,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_559d02c0218e,인천가좌동데이터센터,2826011200105850049,not_found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_7f15dadaebbf,카이트타워 선순위 담보대출,1168010100107060001,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102415113,7,7,,2132.4,59.27,1067.93,업무시설,철골철근콘크리트구조,20,옥내 239 / 옥외 0,95.1,
ast_0d7b28ca87e1,성수동 오피스 개발사업 선순위 브릿지론,1120011500102790000,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_6a1d2d5f164d,페어필드 메리어트 서울,1156010200101430003,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10201100239601,7,6,,2524.8,58.48,799.74,숙박시설,철근콘크리트구조,19,옥내 305 / 옥외 0,77.15,32054.8
ast_d2b153d30e56,㈜동방 보유 유엔씨티㈜ 대출채권 매입,3114011400108300000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",17,10781100183204,0,,2009-05-15,,,,,,,,,
ast_59d30ecfb664,인천석남물류센터,2826011000102240008,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,1000000000000002242850,1,13,,,,,,,,,,
ast_05fbe6b353fb,여의도 유수홀딩스부지 오피스텔 개발사업 PF대출,1156011000100250011,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_9ecfbd60d856,펨코제17호기업구조조정부동산투자회사의 주식,1153010100106920000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,10181100195619,8,36,,25756.8,45.09,444.26,판매시설,철골철근콘크리트구조,42,,189.95,
ast_a98062ccc3a8,서울시티타워,1114011800105810000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,100313615,8,10,,3828.4,54.640058,976.99,업무시설,철골철근콘크리트구조,23,옥내 407 / 옥외 0,108.7,
ast_a90871f38856,안산 초지동 데이터센터,4127310700106240003,not_found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_0bab0f479396,김포DC 개발사업,4157010400120080006,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_30a89c098710,씨티플라자,1156011000100250000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,102017142,4,5,,1388.0,59.5,761.48,업무시설,철근콘크리트구조,14,옥내 117 / 옥외 0,57.8,
ast_b67c10418036,우덕빌딩,1168010100108320002,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000007189859,7,11,,2954.5,59.345,1007.904,업무시설,철근콘크리트구조,37,옥내 269 / 옥외 0,132.873,
ast_32b8e4125074,㈜동방 보유 유엔씨티㈜ 대출채권 매입,3114011400108300000,found,"floors_down,elevators,completion_date","floors_down,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",17,10781100183204,0,,2009-05-15,,,,,,,,,
ast_7de62416869e,롯데마트(대전대덕),3020014600108870000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10741100171544,1,2,,,,,,,,,,
ast_f634fefd3182,롯데팩토리아울렛(인천),2811011800100760002,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,105411700,1,2,,,,,,,,,,
ast_28ca5c846449,롯데마트(포항),4711111500104810001,found,"floors_down,elevators","floors_down,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1226121743,1,,,,,,,,,,,
ast_91c206cb4478,위례Senior Living 개발사업,1171011300105730001,not_found,"gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_c28b363f2b5a,페어필드 메리어트 서울,1156010200101430003,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10201100239601,7,6,,2524.8,58.48,799.74,숙박시설,철근콘크리트구조,19,옥내 305 / 옥외 0,77.15,32054.8
ast_7cf20a80bc30,쌈지길,1111012800100380000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002118084,2,1,,1503.2,59.65,144.7,제2종근린생활시설,철근콘크리트구조,4,옥내 1 / 옥외 0,16.0,
ast_20f01c104a7a,종로타워,1111013800100060000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1002112321,6,8,,5007.9,39.86,721.2,업무시설,철골철근콘크리트구조,24,옥내 271 / 옥외 2,133.5,
ast_d024a0fadf65,캐나다 물류중개업체 인수 관련 국내 SPC 대출채권,1168010500101590000,found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",9,1024121158,4,21,1989-11-03,0.0,0.0,0.0,문화및집회시설,철근콘크리트구조,4,,28.5,236869.28
ast_5eb6a1cf88bd,서울 서초구 반포동 64-1번지 일원 개발사업장 브릿지,1165010700100640001,not_found,"gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_47df51a6036d,호수빌딩,2711010200100500003,not_found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_0713581af76f,이지스 130호(모) 제1-1종 수익증권,1114011000100990000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10031100205574,6,16,2011-06-29,6937.6,59.95,923.53,업무시설,철골철근콘크리트구조,17,옥내 436 / 옥외 0,75.24,
ast_585e399aa10a,뉴코아아울렛(평촌),4117310400110390003,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1094185534,7,8,,,,,,,,,,
ast_366f9df25803,뉴코아아울렛(일산),4128510500107970000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,11041136123,7,6,,,,,,,,,,
ast_d7cf5a8a230f,유림빌딩,1144012100101650004,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10151100223611,2,2,,799.3,56.61,438.7,판매시설,철근콘크리트구조,10,옥내 42 / 옥외 2,45.75,
ast_e58f637f20d9,신도림핀포인트,1153010100103370000,found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height","site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1018123473,5,24,,16529.0,55.43,659.98,업무시설,철근콘크리트구조,30,옥내 1272 / 옥외 429,102.8,
ast_31591298f257,안성산하3지구물류센터개발사업,4155038024105000000,not_found,"scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_124d02c64658,은평 시니어리빙 복합시설 개발,1138011400101600000,not_found,"site_area,gross_floor_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_6d43f949aadc,가산 임대형기숙사개발사업,1154510100103190018,not_found,"site_area,scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_223406583df1,The-K호텔서울 부지 재개발사업,1165010200102020000,found,"scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date","scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",5,102318643,2,13,1990-12-31,,16.74,44.87,숙박시설,철골철근콘크리트구조,11,옥내 428 / 옥외 464,39.45,
ast_91e7a3c81910,포천정교리물류센터,4165033025102720001,not_found,"scr,far,main_usage,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_ff8814218ffe,부천카스퀘어담보대출,4119610700103660001,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10971100258492,3,5,2016-06-30,,,,,,,,,
ast_cc2317cd4c2a,인천석남물류센터,2826011000102240008,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,1000000000000002242850,1,13,,,,,,,,,,
ast_f5db0e416467,인천석남물류센터,2826011000102240008,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",3,1000000000000002242850,1,13,,,,,,,,,,
ast_6d6422bca00c,두동 LG전자 통합물류센터,4812916100118750000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",2,125213000239899,0,2,,,,,,,,,,
ast_d92e2b93a0fd,대전 둔산파이낸스빌딩,3017011200114130000,found,"floors_down,elevators,completion_date","floors_down,elevators,completion_date,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,10731100177509,8,5,2009-03-02,,,,,,,,,
ast_930b2bd97924,공동주택,2635010600102560005,not_found,"site_area,scr,far,structure,floors_up,floors_down,elevators,parking,height",,0,,,,,,,,,,,,,
ast_512881449c97,안산 초지동 데이터센터,4127310700106240003,not_found,"site_area,gross_floor_area,scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_71252a1db077,수서 역세권B1-3BL B/L(이지스수서PF재구조화 2종 수익증권),1168011200101980000,not_found,"scr,far,structure,floors_up,floors_down,elevators,parking,height,completion_date",,0,,,,,,,,,,,,,
ast_2fd5f7d4daa1,경산 쿠팡물류센터,4729025330109030000,found,"floors_down,elevators","floors_down,elevators,building_ledger_source,api_enrichment_status,last_api_enriched_at,updated_at",1,1000000000000004253852,2,5,,,,,,,,,,
